Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,ROI: 1.00 µm per pixel: OD Sum: Mean,ROI: 1.00 µm per pixel: OD Sum: Std.dev.,ROI: 1.00 µm per pixel: OD Sum: Min,ROI: 1.00 µm per pixel: OD Sum: Max
h241-39.vsi - 20x,cf9a2b6e-7570-478a-90da-ca5e2fddecea,FOS,FOS,VMH,Polygon,12650.4,7922.2,0.3833,0.0197,0.3451,0.4205
h241-39.vsi - 20x,31efceb2-7bb7-4576-8977-ce31f9215852,FOS,FOS,ARC,Polygon,13466.4,7780.6,0.4132,0.028,0.3653,0.466
h241-39.vsi - 20x,9b48cc41-d598-4a76-8f73-b8dc42b3b4ee,FOS,FOS,ARC,Polygon,13443.7,7788,0.3854,0.0137,0.363,0.4112
h241-39.vsi - 20x,83734b84-d836-4aa6-b634-a978586cf3aa,FOS,FOS,ARC,Polygon,13430.9,7811.1,0.4388,0.0386,0.3607,0.5309
h241-39.vsi - 20x,f6bed1f1-c646-47f1-98f7-3749ab7c7c6a,FOS,FOS,ARC,Polygon,13230.9,7975.5,0.4156,0.0347,0.3562,0.4832
h241-39.vsi - 20x,6b106afc-a15d-4ce8-b435-b36b03da086c,FOS,FOS,ARC,Polygon,13053.4,8016.4,0.4224,0.029,0.3765,0.4782
h241-39.vsi - 20x,71561851-e979-46c5-9a8d-c4ab5cb15078,FOS,FOS,ARC,Polygon,13920.8,8129.5,0.4485,0.0552,0.3385,0.6406
h241-39.vsi - 20x,63e0dbbf-1fa5-4795-aa68-c7a379bd4467,FOS,FOS,ARC,Polygon,13099.5,8147.8,0.3924,0.0218,0.3564,0.4395
h241-39.vsi - 20x,21fe9ac9-19be-43d8-b6fc-e8985f0e87eb,FOS,FOS,ARC,Polygon,13670.4,8156.2,0.4209,0.0228,0.3926,0.4538
h241-39.vsi - 20x,ff32230a-b336-4dbc-bf31-245092c66041,FOS,FOS,ARC,Polygon,13076.5,8166.8,0.397,0.0237,0.3652,0.4539
h241-39.vsi - 20x,59a1a1e7-4c77-4dac-8fe5-1565db282ee0,FOS,FOS,ARC,Polygon,13922.4,8181.5,0.449,0.0372,0.3902,0.5156
h241-39.vsi - 20x,85d8a4dc-17fd-4f94-8b59-cf93f6fd865f,FOS,FOS,ARC,Polygon,13946.5,8214.1,0.4309,0.0338,0.3697,0.5157
h241-39.vsi - 20x,28122a65-6bd6-4b9c-b003-7c84819c47d7,FOS,FOS,ARC,Polygon,13813.1,8265.2,0.4082,0.025,0.3788,0.4586
h241-39.vsi - 20x,5f4e0b84-b374-479f-87df-10d3efda46fb,FOS,FOS,BTAN,Polygon,13204.6,8226.6,0.4206,0.0301,0.3586,0.4907
h241-39.vsi - 20x,eaac55bb-10d8-4255-bd98-518dcaf63411,FOS,FOS,BTAN,Polygon,13158.1,8288.2,0.3808,0.0134,0.3585,0.4042
h241-39.vsi - 20x,b5b7ce9c-d4fe-43b4-a1af-b696bcd6a7b2,FOS,FOS,ME,Polygon,13076.9,8416.2,0.4005,0.0168,0.3766,0.4253
h241-39.vsi - 20x,7e43059e-6f51-475b-8c26-b76d217957d5,FOS,FOS,PH,Polygon,13173,6047.8,0.3854,0.0163,0.3473,0.4135
h241-39.vsi - 20x,1094e728-b473-48d8-ba4f-c37e1f31bf82,FOS,FOS,PH,Polygon,12953.5,6139.6,0.4017,0.0236,0.3653,0.4635
h241-39.vsi - 20x,684fd901-d379-4061-ba90-dbc0a55534b8,FOS,FOS,PH,Polygon,13081.6,6140,0.596,0.1594,0.3473,1.0616
h241-39.vsi - 20x,24e6682e-23a4-489f-acf9-35c091779dca,FOS,FOS,PH,Polygon,13122.7,6170.6,0.4307,0.0508,0.3562,0.5309
h241-39.vsi - 20x,9fc1cf30-96fe-415a-9cbc-644d4bd77ab1,FOS,FOS,PH,Geometry,13692.3,6217.8,0.4119,0.0374,0.363,0.5283
h241-39.vsi - 20x,c97ae8af-998f-464c-894a-d2d79027767b,FOS,FOS,PH,Polygon,13367.9,6251,0.4174,0.0326,0.3652,0.4906
h241-39.vsi - 20x,c4ddc6a9-e16c-456d-be97-3107db4131f2,FOS,FOS,PH,Polygon,13255.9,6257.3,0.455,0.0604,0.363,0.6129
h241-39.vsi - 20x,9402906f-6518-4792-a363-4da3ab0569ca,FOS,FOS,PH,Polygon,13722.2,6269.7,0.4125,0.0269,0.3765,0.4684
h241-39.vsi - 20x,5323beba-4e05-4227-a7cf-4dedbb74539f,FOS,FOS,PH,Polygon,13701.1,6307.2,0.4162,0.0416,0.3607,0.493
h241-39.vsi - 20x,d6d82fb1-cb7c-41da-af60-b57f0819e571,FOS,FOS,PH,Polygon,13718.5,6311.8,0.4261,0.0322,0.3834,0.498
h241-39.vsi - 20x,74ca6924-6841-4a7d-8d30-5d8aba4dcf77,FOS,FOS,PH,Polygon,13107.2,6320.8,0.4114,0.0298,0.354,0.5056
h241-39.vsi - 20x,86282be0-04a8-4c5f-9d19-5daf7e4a5df8,FOS,FOS,PH,Polygon,13534.8,6321.7,0.4289,0.0406,0.3629,0.5751
h241-39.vsi - 20x,260faac5-eaec-4f5f-af3a-d0eb1d5ec023,FOS,FOS,PH,Polygon,13593.4,6335.6,0.4407,0.0551,0.3585,0.6486
h241-39.vsi - 20x,318217eb-f42e-43d2-9150-35d3da2df3e9,FOS,FOS,PH,Polygon,13077.7,6344.8,0.4648,0.0636,0.3585,0.7001
h241-39.vsi - 20x,ce8f4fa2-a28e-46e4-8023-d4debe74f19a,FOS,FOS,PH,Polygon,13671.8,6345.4,0.3993,0.0166,0.3652,0.4442
h241-39.vsi - 20x,c5102628-378f-45bc-ad92-ed94726198d3,FOS,FOS,PH,Polygon,13717.8,6373.4,0.4261,0.026,0.3788,0.498
h241-39.vsi - 20x,48ce348f-bb6a-45e4-9a62-75e7c63fd60e,FOS,FOS,PH,Polygon,13699.5,6382.1,0.4102,0.0186,0.3788,0.4418
h241-39.vsi - 20x,df6014a9-7d89-4449-925b-3ca819b8d86e,FOS,FOS,PH,Polygon,13328.1,6393.4,0.3894,0.0234,0.3585,0.4276
h241-39.vsi - 20x,1db330be-014d-40ee-9519-86b8c85469a4,FOS,FOS,PH,Polygon,13511.1,6396.5,0.3961,0.0209,0.3429,0.4395
h241-39.vsi - 20x,6a356f5d-ed2e-45a1-90be-013fc28c6b78,FOS,FOS,PH,Polygon,12846.2,6406.7,0.4337,0.0332,0.3562,0.5463
h241-39.vsi - 20x,f86e1d61-ab92-46d8-a6be-76a3b878c8e8,FOS,FOS,PH,Polygon,13474.2,6427.1,0.4024,0.0247,0.372,0.449
h241-39.vsi - 20x,f8815ee8-884a-4c8c-b8c3-bb5592c97bcb,FOS,FOS,PH,Polygon,13761.7,6427.9,0.4355,0.0373,0.3834,0.5594
h241-39.vsi - 20x,0eb2ae39-1fce-4d30-8e15-dc37bd5b2fd6,FOS,FOS,PH,Polygon,13748,6435.1,0.4456,0.0491,0.363,0.6828
h241-39.vsi - 20x,2a7bedab-3f42-449f-9f66-6905163fcc59,FOS,FOS,PH,Polygon,13685.4,6440.5,0.4448,0.0389,0.3857,0.5386
h241-39.vsi - 20x,d98b7c44-c96d-420e-9a11-486d7ec904bc,FOS,FOS,PH,Polygon,13672.8,6446.5,0.4274,0.0358,0.3765,0.5283
h241-39.vsi - 20x,9f57bd6e-227e-4984-95a6-cf0daa262f90,FOS,FOS,PH,Polygon,13710.9,6457.2,0.3956,0.0128,0.3765,0.4205
h241-39.vsi - 20x,59f8a7cb-f155-4c22-b9c1-59d77764d6b9,FOS,FOS,PH,Polygon,13696.7,6457.2,0.4076,0.0294,0.3474,0.5284
h241-39.vsi - 20x,9aeac8d1-3bd8-4c08-badc-84cf70c3f7aa,FOS,FOS,PH,Polygon,13649,6457.3,0.411,0.032,0.3362,0.4905
h241-39.vsi - 20x,0ef9e088-d6e3-44b9-a2a3-020a45302423,FOS,FOS,PH,Polygon,13300.4,6481.6,0.4642,0.0697,0.3562,0.6411
h241-39.vsi - 20x,d3ea1c8b-b4d9-4a9e-9d7a-89ebfe30cbfa,FOS,FOS,PH,Polygon,13697.5,6510.5,0.4026,0.0214,0.3518,0.4611
h241-39.vsi - 20x,bbf8c0cb-7952-49fa-9488-5be177327ca5,FOS,FOS,PH,Polygon,13452.3,6538.1,0.4011,0.024,0.3585,0.4612
h241-39.vsi - 20x,1e538e80-93ec-40ae-8516-73d352ce1e52,FOS,FOS,PH,Polygon,12908,6543.6,0.3975,0.0199,0.3585,0.4467
h241-39.vsi - 20x,19fa7b2d-d1fb-4a73-9bf6-780767b8a8f6,FOS,FOS,PH,Polygon,13687.4,6555.2,0.3921,0.0151,0.3675,0.4135
h241-39.vsi - 20x,b309878f-082b-4935-be0a-4ee9b1ef3078,FOS,FOS,PH,Polygon,13762,6557,0.4154,0.0273,0.3653,0.4881
h241-39.vsi - 20x,09a68f71-a04b-4f9d-9e86-0aaf4171171c,FOS,FOS,PH,Polygon,13345.2,6569.2,0.3833,0.0221,0.3495,0.4253
h241-39.vsi - 20x,dea5b4ac-1e8a-4eb7-b154-09fdd90eaab5,FOS,FOS,PH,Polygon,13369,6583.9,0.392,0.0089,0.3834,0.4064
h241-39.vsi - 20x,33d517c1-60fd-4b0e-9c77-62213c08e234,FOS,FOS,PH,Geometry,13335.2,6585.2,0.4229,0.0573,0.3451,0.7658
h241-39.vsi - 20x,4928aaa7-e114-4aec-b463-3e30b28e1811,FOS,FOS,PH,Polygon,13750.1,6587.5,0.4075,0.0206,0.372,0.4419
h241-39.vsi - 20x,087c6151-fd94-4bd6-b39f-8c53239ccfec,FOS,FOS,PH,Polygon,13584.2,6608.9,0.3897,0.0249,0.3585,0.4685
h241-39.vsi - 20x,81ab7156-bae5-4532-b76c-4e7368aeffd6,FOS,FOS,PH,Polygon,13360.6,6617.7,0.3961,0.0297,0.3495,0.5232
h241-39.vsi - 20x,9aa0df3a-35fc-4542-a351-89c90167dde3,FOS,FOS,PH,Polygon,13194.3,6640.3,0.4152,0.0298,0.3765,0.466
h241-39.vsi - 20x,0e57cffb-8459-4d9e-be08-a75ca9b46085,FOS,FOS,PH,Polygon,13179.2,6642.2,0.4093,0.0303,0.3585,0.4635
h241-39.vsi - 20x,1c6c68bc-2b0f-4c6e-998d-4095c73c92b6,FOS,FOS,PH,Polygon,13011.4,6661.4,0.4176,0.0352,0.3429,0.4955
h241-39.vsi - 20x,d8d65130-39f6-419b-a928-12f5d91600cf,FOS,FOS,PH,Polygon,12921,6674,0.4425,0.0453,0.3473,0.5832
h241-39.vsi - 20x,d2940798-8d3e-485d-a0f4-5485a7394965,FOS,FOS,PH,Polygon,13609.9,6702.5,0.3791,0.0185,0.3497,0.4112
h241-39.vsi - 20x,2bcdf669-000b-4a37-9ff0-d1c29a60b80c,FOS,FOS,PH,Polygon,12895.6,6714,0.4285,0.0528,0.372,0.6658
h241-39.vsi - 20x,21cdacdf-1d2e-4b3d-90e8-68afe8af9a91,FOS,FOS,PH,Polygon,13157.5,6718.7,0.3908,0.0162,0.363,0.4159
h241-39.vsi - 20x,753e1dc5-a9d8-48cc-9a5a-056b207ae2f0,FOS,FOS,PH,Polygon,13697.4,6719.9,0.4051,0.0262,0.3653,0.4856
h241-39.vsi - 20x,12a38fc5-5642-4f40-9641-7dbbbe8ad053,FOS,FOS,PH,Polygon,13708.5,6725,0.3854,0.014,0.363,0.4042
h241-39.vsi - 20x,ee9c07aa-2359-498d-beac-b2342fce145b,FOS,FOS,PH,Polygon,13697.8,6727.9,0.3911,0.0247,0.3585,0.4563
h241-39.vsi - 20x,931ae52f-b378-4220-b1c0-b9bbe69e6ee7,FOS,FOS,PH,Polygon,12914.9,6728.7,0.5433,0.1663,0.3451,1.2805
h241-39.vsi - 20x,8044a962-ab1d-4e4d-9228-d7c29c6afbef,FOS,FOS,PH,Polygon,13697.6,6752.5,0.4529,0.061,0.3563,0.6214
h241-39.vsi - 20x,4599f805-ad20-4e69-9ef6-3c0cc8903c9f,FOS,FOS,PH,Polygon,13058,6779.9,0.4275,0.0455,0.3653,0.5309
h241-39.vsi - 20x,430fec77-8aa5-47de-812c-f9692863b273,FOS,FOS,PH,Polygon,13247.5,6784.7,0.4791,0.0735,0.372,0.73
h241-39.vsi - 20x,8229fca6-df62-4d6a-bdd1-4b954a7962c0,FOS,FOS,PH,Polygon,13671.1,6790.4,0.4288,0.041,0.3586,0.5464
h241-39.vsi - 20x,c7187475-5a87-489a-96fd-750011c1ff47,FOS,FOS,PH,Polygon,13015.5,6802.4,0.4307,0.0287,0.3972,0.488
h241-39.vsi - 20x,df7b4c38-9337-4d03-b457-4b75885ea421,FOS,FOS,PH,Polygon,13259.6,6812.9,0.4185,0.0371,0.3518,0.5258
h241-39.vsi - 20x,056583f9-97eb-49f6-9dbc-99097e2768da,FOS,FOS,PH,Polygon,13445.6,6813.8,0.6035,0.2604,0.3384,1.5429
h241-39.vsi - 20x,197766cf-ac67-4a75-a49b-35ad982b7c53,FOS,FOS,PH,Polygon,13365.3,6834.6,0.4085,0.0226,0.3585,0.4371
h241-39.vsi - 20x,cd9dba02-9467-46f2-bf82-632980bb9994,FOS,FOS,PH,Polygon,13175.2,6849.3,0.4328,0.058,0.3451,0.6915
h241-39.vsi - 20x,4daf711c-660a-4ab6-9b98-3b428f1d25d2,FOS,FOS,PH,Polygon,13244.6,6860.6,0.4656,0.0752,0.3653,0.7327
h241-39.vsi - 20x,bf2798aa-fc1c-4c39-adce-44457e32620b,FOS,FOS,DMH,Polygon,22267.5,6983.5,0.4158,0.0301,0.3698,0.4832
h241-39.vsi - 20x,4796dbad-1eab-4a20-96bf-c4842654d581,FOS,FOS,DMH,Polygon,21904.7,6991.7,0.4359,0.0377,0.3766,0.5335
h241-39.vsi - 20x,61acb0ae-3ae4-4e9b-adce-56cc0b8a965f,FOS,FOS,DMH,Polygon,21768.3,7048.1,0.4083,0.0301,0.3563,0.4981
h241-39.vsi - 20x,e164ed41-13b5-4d06-9b2b-af55ff96b63b,FOS,FOS,DMH,Polygon,22238.6,7057.4,0.3767,0.0155,0.3496,0.4042
h241-39.vsi - 20x,1cd538e2-d185-4bb5-b470-3f5bbf9db6a9,FOS,FOS,DMH,Polygon,21922,7059.2,0.4315,0.0452,0.3652,0.5888
h241-39.vsi - 20x,8f4f4cc2-40ec-417e-8a47-1fd50a4a3089,FOS,FOS,DMH,Polygon,22203.5,7059.9,0.4508,0.0589,0.3563,0.6271
h241-39.vsi - 20x,65212cdb-b3df-4c3b-a9c3-c023c522282d,FOS,FOS,DMH,Polygon,22228.2,7061.7,0.4188,0.0398,0.363,0.5621
h241-39.vsi - 20x,a2c05f3a-1026-4885-8ed4-1ea97452ab8a,FOS,FOS,DMH,Polygon,21601.5,7075.1,0.4085,0.0238,0.3563,0.503
h241-39.vsi - 20x,1a64a642-a2d9-45ff-bd50-6b35f3912ddb,FOS,FOS,DMH,Polygon,21500.3,7094.5,0.3931,0.0182,0.372,0.4205
h241-39.vsi - 20x,014f5c27-728c-4cf8-a58a-9260526526ef,FOS,FOS,DMH,Polygon,21614.4,7099,0.4126,0.0301,0.3608,0.4906
h241-39.vsi - 20x,b60275c2-0fd6-444c-a4b9-a6381b3d5ee5,FOS,FOS,DMH,Polygon,21451.9,7108.5,0.4251,0.0421,0.3473,0.5966
h241-39.vsi - 20x,477bf274-3e1c-4c40-96a6-9b88c926d4f6,FOS,FOS,DMH,Polygon,22385,7112.2,0.4108,0.0222,0.372,0.4758
h241-39.vsi - 20x,d60d3375-c2b6-44e0-b8e0-a567ee6746cc,FOS,FOS,DMH,Polygon,21755.6,7148.1,0.4173,0.0381,0.3451,0.5056
h241-39.vsi - 20x,b9651fd5-1ea9-445c-a280-252a64338742,FOS,FOS,DMH,Polygon,22364.5,7149.4,0.3879,0.0193,0.363,0.4301
h241-39.vsi - 20x,57299423-58be-4371-a44c-6b92a7dbb069,FOS,FOS,DMH,Polygon,21565,7156.2,0.404,0.0352,0.3607,0.5056
h241-39.vsi - 20x,0659a36f-69c2-436b-86cd-443786e63192,FOS,FOS,DMH,Polygon,21867.1,7171.7,0.4275,0.0518,0.3563,0.602
h241-39.vsi - 20x,301cd005-54a6-4518-bf42-5b30c8671257,FOS,FOS,DMH,Polygon,22257.7,7183.7,0.3943,0.0255,0.3563,0.4324
h241-39.vsi - 20x,d91b928c-9bb5-4e94-9340-3560a3b33ebe,FOS,FOS,DMH,Polygon,22443,7185.7,0.4249,0.034,0.3698,0.5361
h241-39.vsi - 20x,fbebda78-1696-4ef3-87a4-425582edcebf,FOS,FOS,DMH,Polygon,21746.7,7194.7,0.3823,0.0218,0.3319,0.4467
h241-39.vsi - 20x,c6809df7-30d7-4944-affc-18103866f5a9,FOS,FOS,DMH,Polygon,21953.5,7203.1,0.8416,0.4669,0.3811,1.6088
h241-39.vsi - 20x,23b0c177-6a85-478a-b631-21a135aad9fc,FOS,FOS,DMH,Polygon,22452.4,7203.3,0.3998,0.0296,0.3585,0.4589
h241-39.vsi - 20x,2ecbb58a-d80d-4aa9-a02c-13505f29c0c1,FOS,FOS,DMH,Polygon,22202.2,7212.5,0.4206,0.0368,0.3495,0.5779
h241-39.vsi - 20x,b7d8a856-0a83-421e-9b2a-7735d95dcb05,FOS,FOS,DMH,Polygon,22234.4,7213,0.4017,0.0319,0.3585,0.4906
h241-39.vsi - 20x,c6d722dc-346a-4035-8972-5f75d8bf5122,FOS,FOS,DMH,Polygon,21491.1,7215.2,0.3888,0.0172,0.3518,0.4276
h241-39.vsi - 20x,37b1ad3e-6d3c-4bb2-ae25-611444fd33f7,FOS,FOS,DMH,Polygon,21527.9,7220.4,0.4446,0.0658,0.3407,0.6546
h241-39.vsi - 20x,066b9958-f9df-4c7d-96cf-66029320e66b,FOS,FOS,DMH,Polygon,21764.5,7222.2,0.3983,0.028,0.3363,0.4856
h241-39.vsi - 20x,eb0edb16-b01d-4597-951e-66b3dbb2cbbc,FOS,FOS,DMH,Polygon,21737.7,7226.1,0.4234,0.0449,0.3363,0.5438
h241-39.vsi - 20x,2357f81f-b1a2-4ff0-82fb-d39cda095c8c,FOS,FOS,DMH,Polygon,22239.3,7228.8,0.3993,0.0284,0.3519,0.521
h241-39.vsi - 20x,ce27498a-05cb-4d23-abc8-ef2fc3d6f190,FOS,FOS,DMH,Polygon,22398.7,7239.5,0.4198,0.051,0.354,0.6431
h241-39.vsi - 20x,21f4cade-a950-4082-a2be-519e500e4442,FOS,FOS,DMH,Polygon,22345.5,7242,0.5037,0.0881,0.3676,0.9429
h241-39.vsi - 20x,232b88d7-8416-468d-9aa8-ffba9198c008,FOS,FOS,DMH,Polygon,21771.6,7246.2,0.3975,0.017,0.3653,0.4324
h241-39.vsi - 20x,452185d8-5f17-4920-a766-587bffe58f82,FOS,FOS,DMH,Polygon,22212.6,7254.7,0.4894,0.1184,0.3362,0.8587
h241-39.vsi - 20x,f2f29e7a-869d-4926-89a5-3137e1e2010d,FOS,FOS,DMH,Polygon,21914.4,7261,0.385,0.0224,0.3429,0.4635
h241-39.vsi - 20x,5c16ed0e-7695-40bf-9b53-9c86ce002b1b,FOS,FOS,DMH,Polygon,22237.8,7266.5,0.3955,0.0194,0.363,0.4467
h241-39.vsi - 20x,6c15d5ed-e466-4c6d-a997-9e1f51f7ad9f,FOS,FOS,DMH,Polygon,22190.1,7266.6,0.4099,0.0247,0.3653,0.4709
h241-39.vsi - 20x,8b5dd6c7-371f-4e49-aefb-acdf8080d074,FOS,FOS,DMH,Polygon,22226.9,7271.2,0.3919,0.0184,0.3585,0.4205
h241-39.vsi - 20x,bd1e9f42-d52f-4e76-941b-4e635e939913,FOS,FOS,DMH,Polygon,21498.1,7273.1,0.3795,0.0197,0.3585,0.4205
h241-39.vsi - 20x,1e7e8e56-aa04-4022-b784-a44a40482236,FOS,FOS,DMH,Polygon,22223.1,7279.5,0.4062,0.0286,0.3585,0.4563
h241-39.vsi - 20x,dc2737de-fb49-4b2c-a321-8ff9b3bb7b3c,FOS,FOS,DMH,Polygon,22159.3,7301,0.3771,0.0128,0.3429,0.3995
h241-39.vsi - 20x,b68d57fd-e62b-4802-b81c-f1731d18adeb,FOS,FOS,DMH,Polygon,21873.7,7319.3,0.4071,0.0242,0.3697,0.4635
h241-39.vsi - 20x,d1e96064-af69-4b1c-9b69-728619b4cc1b,FOS,FOS,DMH,Polygon,22138,7347.5,0.3969,0.0341,0.3474,0.4563
h241-39.vsi - 20x,fa971488-ff5e-4bea-bb98-dc52816ead27,FOS,FOS,DMH,Polygon,21847.5,7361.8,0.3916,0.02,0.3451,0.4418
h241-39.vsi - 20x,2cb918a1-848a-4b4c-85f6-f59d3373780f,FOS,FOS,DMH,Polygon,21927.5,7417.2,0.4277,0.0301,0.3652,0.5156
h241-39.vsi - 20x,8a978d2e-6da4-404f-8af1-56143726753b,FOS,FOS,DMH,Polygon,21822.6,7419.3,0.3929,0.0109,0.3766,0.4135
h241-39.vsi - 20x,05aad640-0914-49c5-80d6-8da0b56f4f36,FOS,FOS,DMH,Polygon,21825,7426.8,0.3931,0.0153,0.3652,0.4205
h241-39.vsi - 20x,9a871ace-f3f6-441f-a4a7-a79b39f1b84a,FOS,FOS,DMH,Polygon,22105.4,7446.7,0.3858,0.0205,0.3585,0.4418
h241-39.vsi - 20x,314bc62b-302e-4856-8d0a-e7c3d171a553,FOS,FOS,DMH,Polygon,21887.3,7460.7,0.4041,0.0334,0.3652,0.4635
h241-39.vsi - 20x,dd7dfeaa-be26-4c14-bf12-f5e254b71721,FOS,FOS,DMH,Polygon,22098.8,7466.4,0.4752,0.0869,0.3518,0.7186
h241-39.vsi - 20x,3813da1a-88df-425c-8f07-744e7187c078,FOS,FOS,DMH,Polygon,22125.6,7468.5,0.4073,0.0179,0.3675,0.4347
h241-39.vsi - 20x,d28baea7-026f-4805-baa2-aea9fdf4ba89,FOS,FOS,DMH,Polygon,21954.6,7498.3,0.3794,0.0101,0.363,0.3972
h241-39.vsi - 20x,61a8e660-512b-4b23-a6b1-c905f18adfb5,FOS,FOS,DMH,Polygon,21957.6,7503.5,0.3854,0.0184,0.3518,0.4159
h241-39.vsi - 20x,6b3f87d3-2922-4f77-9e54-1c6ff03dcfa6,FOS,FOS,DMH,Polygon,22105.9,7548.1,0.3954,0.0239,0.3585,0.4418
h241-39.vsi - 20x,e820d197-a0e3-4c09-a8a2-6cbf26a469d1,FOS,FOS,DMH,Polygon,22080.9,7555.4,0.3779,0.0099,0.3608,0.3926
h241-39.vsi - 20x,8d3bb96e-036c-48f2-80e2-ddf3950763c3,FOS,FOS,DMH,Polygon,22077.8,7564.4,0.4269,0.0496,0.3585,0.5464
h241-39.vsi - 20x,8b7ee7e9-62f1-4c75-b2a6-5cfb4d938d8d,FOS,FOS,DMH,Polygon,22109.2,7568.6,0.4102,0.0331,0.3585,0.5131
h241-39.vsi - 20x,e7ab891c-1b1e-4b57-bcc2-13867b4fdc7a,FOS,FOS,DMH,Polygon,21986.2,7685.6,0.3905,0.0152,0.3652,0.4253
h241-39.vsi - 20x,25ef24cc-06db-4f5a-8641-e739e9dc2720,FOS,FOS,DMH,Polygon,21942.6,7699.8,0.4102,0.0393,0.3585,0.5728
h241-39.vsi - 20x,71f15bf6-33c2-4227-94e2-6e411a4b6efd,FOS,FOS,VMH,Polygon,22540.3,7428.1,0.405,0.0205,0.3765,0.449
h241-39.vsi - 20x,2dbfacc8-4c88-4a8f-bb00-c426fa275226,FOS,FOS,VMH,Polygon,22780.6,7492.2,0.4173,0.0223,0.3926,0.4635
h241-39.vsi - 20x,c4bc15bf-2f0c-4b32-8936-c70b417fdd60,FOS,FOS,VMH,Polygon,21633.9,7525.1,0.3864,0.0234,0.354,0.4395
h241-39.vsi - 20x,216edd4c-d84b-4d99-aeea-18177a5974b5,FOS,FOS,VMH,Polygon,22635.6,7570.1,0.4244,0.0293,0.3949,0.4831
h241-39.vsi - 20x,c7f13517-abd8-46dc-93c5-1ece08cc2668,FOS,FOS,VMH,Polygon,22694.5,7625.2,0.3732,0.0127,0.3496,0.3926
h241-39.vsi - 20x,ff3438f6-d20d-4978-8d0e-8c85dc251e79,FOS,FOS,VMH,Polygon,22592.1,7651.4,0.475,0.0732,0.363,0.7724
h241-39.vsi - 20x,1e3075d5-8ae3-473b-a0bf-8bbdfd77ab62,FOS,FOS,VMH,Polygon,21260,7669.8,0.3832,0.0144,0.3585,0.3995
h241-39.vsi - 20x,11712c59-b219-4290-ac93-2f78828cc684,FOS,FOS,VMH,Polygon,22344.3,7750.5,0.5722,0.1863,0.3563,0.8954
h241-39.vsi - 20x,f54add06-21de-4f31-80f7-a76417e1271b,FOS,FOS,VMH,Polygon,21319.7,7794.7,0.3996,0.0349,0.3564,0.562
h241-39.vsi - 20x,7ca3d6e5-c802-4ca9-8fb3-4de35fe1d675,FOS,FOS,VMH,Polygon,21443.3,7865.2,0.3935,0.0155,0.363,0.4252
h241-39.vsi - 20x,f2f434ec-926b-4d5b-b432-8139339b2c76,FOS,FOS,VMH,Polygon,21392.2,7881.1,0.4205,0.038,0.3857,0.5055
h241-39.vsi - 20x,8f09fa62-bb9b-402f-84d6-6f93f3e3e16b,FOS,FOS,ARC,Polygon,22292.5,7876.4,0.4054,0.0177,0.3722,0.4324
h241-39.vsi - 20x,d561d8df-453f-4d67-b27b-7b679140f2ce,FOS,FOS,ARC,Polygon,22209.2,8025.9,0.4168,0.022,0.3857,0.4539
h241-39.vsi - 20x,ab277632-f12d-4779-be29-2dc43d3809ec,FOS,FOS,ARC,Polygon,22598.8,8065.1,0.4116,0.0378,0.3518,0.549
h241-39.vsi - 20x,20a0a42c-bae8-49f1-ad4d-e2aaf9ea2a18,FOS,FOS,ARC,Polygon,21762.3,8144.7,0.3827,0.0197,0.3518,0.4252
h241-39.vsi - 20x,fa4c6946-26b8-421d-950c-1d7105d737f9,FOS,FOS,ARC,Polygon,21730.9,8256.4,0.3924,0.0349,0.3451,0.4539
h241-39.vsi - 20x,01437577-3efc-4054-bada-131e2fb70313,FOS,FOS,PH,Polygon,21919.9,6271.6,0.4879,0.1537,0.3407,0.8778
h241-39.vsi - 20x,5026f219-ed1e-4fee-a42c-ff8f65b37875,FOS,FOS,PH,Polygon,21738.9,6296.3,0.398,0.0424,0.3385,0.4856
h241-39.vsi - 20x,4e077dc1-3439-4fbe-9153-904dc476d2e1,FOS,FOS,PH,Polygon,21865.4,6302.2,0.4123,0.0376,0.3652,0.4733
h241-39.vsi - 20x,dfbf08a5-6069-42b4-be89-84d2388c5ddb,FOS,FOS,PH,Polygon,21740,6352.2,0.4184,0.0254,0.3607,0.4832
h241-39.vsi - 20x,ee4af840-8ad2-4189-a4c8-f8a29f24b58f,FOS,FOS,PH,Polygon,22103,6366.5,0.3852,0.0154,0.3541,0.4324
h241-39.vsi - 20x,6539593c-b76b-4c69-bae4-8155d54605d5,FOS,FOS,PH,Polygon,21671.5,6376.1,0.4758,0.0876,0.3652,0.7107
h241-39.vsi - 20x,b8ceff9d-c386-42f1-930a-e02823e08b04,FOS,FOS,PH,Polygon,21611,6382.8,0.4124,0.0539,0.3451,0.5752
h241-39.vsi - 20x,f36bc810-68de-4295-9770-1b28b6801f60,FOS,FOS,PH,Polygon,21634.4,6397.9,0.3743,0.031,0.3429,0.4562
h241-39.vsi - 20x,a8df94cd-b1a4-426e-814d-ac11b77671ed,FOS,FOS,PH,Polygon,21624.1,6413.8,0.4327,0.0525,0.3451,0.6021
h241-39.vsi - 20x,fb852674-a09c-4ffe-bd73-855012c0bed7,FOS,FOS,PH,Polygon,21644.3,6457.9,0.3764,0.0156,0.3473,0.4182
h241-39.vsi - 20x,13deeea9-1a73-44da-964d-7473a111c598,FOS,FOS,PH,Polygon,22311.1,6529.6,0.4216,0.0337,0.3585,0.4832
