Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,DAB-Thesholder: FOS area µm^2,ROI: 1.00 µm per pixel: OD Sum: Mean,ROI: 1.00 µm per pixel: OD Sum: Std.dev.,ROI: 1.00 µm per pixel: OD Sum: Min,ROI: 1.00 µm per pixel: OD Sum: Max,MIDLOW-SENS-FOS-thersholder: FOS area µm^2,DAB_FOS_LOWSENS: FOS area µm^2,DAB_Thresh_Very LOW SENS: FOS area µm^2,DAB-Thresholder_1: FOS area µm^2,Manual_DAB: FOS area µm^2,Num Detections,Num FOS,Area µm^2,Perimeter µm,Classifier: FOS area µm^2,PC_1: FOS area µm^2,ROI: 2.00 µm per pixel: OD Sum: Mean,ROI: 2.00 µm per pixel: OD Sum: Std.dev.,ROI: 2.00 µm per pixel: OD Sum: Min,ROI: 2.00 µm per pixel: OD Sum: Max
H278-37.vsi - 20x,7d7f4246-911f-411b-9ca6-098983c082a9,ATAN,,Image,Polygon,26679.7,7767.3,546.4245,0.2812,0.0404,0.2468,1.2125,387.1793,307.1277,93.8866,230.961,,1,1,19311.2,1165.8,,,,,,
H278-37.vsi - 20x,6bcc2e85-6fdc-43db-b0f9-b7d3044e5679,PHx05,,Image,Polygon,26143.7,6965,609.329,0.2752,0.0088,0.2406,0.4909,349.2711,217.7004,0,62.4346,,0,0,384118,2549.8,,,,,,
H278-37.vsi - 20x,7e4abb87-e6f3-4669-b1ae-42d610a1a0f0,cp,,Image,Polygon,36431.2,7236.5,117.0071,0.2721,0.0098,0.2365,0.3676,15.7266,0,0,0,,0,0,181927,3448.4,,,,,,
H278-37.vsi - 20x,937812fa-2b17-4201-b3ba-f6fd5f5de6a3,cp,,Image,Polygon,21681.3,6858.4,797.2211,0.2759,0.0144,0.2264,1.875,442.4571,376.6041,23.9411,176.5068,,3,3,339350.5,3840.3,,,,,,
H278-37.vsi - 20x,42903c38-0de4-4282-87c2-44cff4167229,cp,,Image,Polygon,708.01,7640.8,476.3611,0.2727,0.0108,0.2345,0.901,237.6593,131.0897,21.5939,89.1923,,1,1,335498.9,4390.5,,,,,,
H278-37.vsi - 20x,34bef639-e305-4adf-a207-522953b1f1ac,ME,,Image,Geometry,18696,9622.5,1399.5087,0.2731,0.0253,0.2345,1.0625,1050.0433,836.5329,96.7032,507.4571,,5,5,67708.2,1550.3,,,,,,
H278-37.vsi - 20x,f7af46b6-bced-4672-bcce-81a1339591fb,PT,,Image,Geometry,18664.7,9706.8,15.2567,0.2698,0.0106,0.2183,0.6074,10.2105,24.6453,0,3.286,,0,0,13000.2,1372.7,,,,,,
H278-37.vsi - 20x,7630dcc1-dc2e-42e0-91bf-87184df0a90f,BTAN,,Image,Geometry,18673.4,9514.4,65.3691,0.271,0.0114,0.2427,0.4858,32.5094,16.0781,0,4.2249,,0,0,12527,991.9,,,,,,
H278-37.vsi - 20x,6a1955bd-b843-4a78-bda4-c29fa44c6ddb,ARCx05,,Image,Polygon,19137.1,9340.1,20.5379,0.2689,0.0073,0.2345,0.8913,11.3842,29.5744,0.9389,2.3472,,0,0,150166.3,1785.5,,,,,,
H278-37.vsi - 20x,4396ff75-af8f-4ed0-8300-f5626f5b6f27,VMHx05,,Image,Polygon,19291.4,9005.6,179.5596,0.2693,0.0083,0.2345,1.0081,108.7952,224.1551,9.8581,42.249,,0,0,304989.7,2125.8,,,,,,
H278-37.vsi - 20x,75988c20-1373-41fc-8f81-683f96182c88,ATAN,,Image,Polygon,18761.4,8774.4,38.4938,0.2767,0.0106,0.2468,0.3881,23.5899,18.8948,0,0.9389,,0,0,11269.3,882.18,,,,,,
H278-37.vsi - 20x,f4118582-93d8-443a-8ec3-c7e59f1775a9,DMHx05,,Image,Polygon,19030.8,8683.4,187.6574,0.2696,0.0086,0.2284,1.1687,85.9094,76.7526,8.4498,25.3494,,0,0,206500.2,2162,,,,,,
H278-37.vsi - 20x,f2a544c5-e576-46ca-8e13-0db90204166c,PHx05,,Image,Polygon,19038.4,8121.5,501.4759,0.2722,0.0088,0.2365,1.2196,240.9454,139.6569,10.3275,31.452,,0,0,355883.1,2255.3,,,,,,
H298-41.vsi - 20x,333f999c-2eeb-42d1-89ba-ccd126fca451,PT,,Image,Polygon,36493.2,10570.1,4632.2856,0.3126,0.1318,0.2304,2.5063,3538.3655,2749.9492,944.9686,2175.8218,,20,20,26027.1,2667,,,,,,
H298-41.vsi - 20x,92ddd94d-590d-4182-97cb-b5f6b41fb39d,ME,,Image,Polygon,36573.1,10522.2,2251.0671,0.275,0.0277,0.2427,1.3658,1494.9651,981.823,159.6072,633.2651,,12,12,84803.6,2048.9,,,,,,
H298-41.vsi - 20x,b8b3a682-9b5f-4f54-b520-18fae4ee0ad6,BTAN,,Image,Polygon,36544.7,10454.4,755.3239,0.2787,0.0214,0.2427,0.5799,387.1793,183.1969,4.6943,124.8692,,3,3,16804.4,1754.9,,,,,,
H298-41.vsi - 20x,73a6cea7-f32b-4b25-a08a-fe1b18be6b36,ARC,,Image,Geometry,36476,10273.2,2554.5581,0.2696,0.0268,0.2365,1.6349,1905.4995,1436.3533,556.7475,1140.7222,,8,8,303251.9,3476.6,,,,,,
H298-41.vsi - 20x,67913424-5ee4-473f-b10e-98ae681d7dea,VMH,,Image,Geometry,36436.7,9956.5,658.1505,0.2662,0.0114,0.2304,3.1457,382.1327,234.9521,24.4105,91.5394,,5,5,603036.3,4350.4,,,,,,
H298-41.vsi - 20x,08d67b2a-e4d7-4712-b22b-bc5f4a5a974b,ATAN,,Image,Polygon,36434.4,9644.5,2488.25,0.2943,0.0219,0.2365,0.647,1150.271,274.7368,10.3275,185.8955,,7,7,19342.7,1188.7,,,,,,
H298-41.vsi - 20x,bc45649f-76f2-4dd6-8b9a-e0ebe996522e,DMH,,Image,Geometry,36428.9,9564,1687.6255,0.268,0.0096,0.2243,0.7655,1039.8328,549.1214,15.4913,265.2296,,32,32,402266.4,4194.5,,,,,,
H298-41.vsi - 20x,ca275e68-2765-4ab6-bd89-a0a780d38c5d,PH,,Image,Geometry,36444.7,8948.6,2361.1501,0.2679,0.0085,0.2123,0.5996,1359.7633,536.3293,0,217.8169,,13,13,708404.8,4884.2,,,,,,
H298-41.vsi - 20x,45905ed6-4af4-4ad6-aff2-bfaa225c2806,PT,,Image,Polygon,30089.5,8523.2,4794.4761,0.3185,0.1529,0.2406,2.7257,3827.3123,3246.4941,1210.1982,2515.6914,,22,22,28378,2384.2,,,,,,
H298-41.vsi - 20x,79663ce9-18c9-43f0-913f-c74939989423,ME,,Image,Polygon,30090.7,8463.8,2104.2507,0.2766,0.03,0.2304,1.1799,1495.3171,1066.9081,218.2863,740.7653,,12,12,69358.7,2037.5,,,,,,
H298-41.vsi - 20x,e7750263-f922-464f-85f5-6504bb474153,BTAN,,Image,Polygon,30094.9,8391.9,1929.1508,0.2874,0.0333,0.2427,0.7299,1257.8926,759.7803,33.3297,395.732,,10,10,18229.1,2023.1,,,,,,
H298-41.vsi - 20x,7ba79684-464d-4073-9939-e4fb065d830f,ARC,,Image,Geometry,29999.4,8244.1,960.3505,0.2683,0.0091,0.2345,0.5055,461.4698,196.5758,0,32.3909,,3,3,304863.1,3551,,,,,,
H298-41.vsi - 20x,cfa7dda8-41aa-42d3-a0d8-271e7f5f394c,VMH,,Image,Geometry,29975.6,7905.6,645.593,0.2664,0.0071,0.2183,0.481,412.9991,242.3457,0,123.4609,,3,3,603188.1,4183.3,,,,,,
H298-41.vsi - 20x,8e411f3d-d2bb-4dd5-9786-9a898c396672,DMH,,Image,Geometry,29927.4,7533.3,1141.4357,0.267,0.0101,0.2203,0.7287,755.8152,502.8821,58.2097,304.662,,24,24,404658.5,3931.8,,,,,,
H298-41.vsi - 20x,f3df32ce-7abb-477b-92f2-e5152e60b351,ATAN,,Image,Polygon,29934.8,7680.4,965.2795,0.2912,0.0226,0.253,0.7318,462.5261,172.1652,12.2053,76.5176,,5,5,12388.2,1302.9,,,,,,
H298-41.vsi - 20x,773e7cba-0a4e-445e-a759-a14d0c22122f,PH,,Image,Geometry,29814.6,6959.5,4207.6797,0.2684,0.0184,0.2063,1.6031,3036.7578,2231.1064,530.9287,1688.5504,,17,17,699993.6,4612.8,,,,,,
H298-41.vsi - 20x,a91f9352-9d5a-43f4-af11-475ae3fc0663,PT,,Image,Polygon,2830.1,7779.3,5051.4927,0.3127,0.128,0.2427,2.2349,4061.4507,3325.1243,1221.9341,2606.7612,,19,19,31893.4,2478.7,,,,,,
H298-41.vsi - 20x,398fa72b-a391-4f7d-adf5-8f62e3d022cc,ME,,Image,Polygon,2813.5,7732,2621.218,0.2807,0.0478,0.2427,1.8949,1826.8666,1328.0311,341.7472,903.1891,,14,14,72242.4,1758,,,,,,
H298-41.vsi - 20x,1653f945-4028-498a-a593-d632848040b3,ARC,,Image,Geometry,2803.6,7530.4,1123.5972,0.2704,0.0091,0.2365,0.4835,582.8228,243.2846,1.8777,93.8866,,2,2,307071.4,3723.3,,,,,,
H298-41.vsi - 20x,ed7c42a6-5392-4d4b-9dd3-055ca59f82dd,ATAN,,Image,Polygon,2723.6,6897.8,3377.9502,0.2959,0.0298,0.2427,0.855,1929.0894,979.0063,51.6376,532.337,,13,13,31188.6,1405.3,,,,,,
H298-41.vsi - 20x,ae93a8cb-fcd7-4c12-87bd-733fd181e13f,VMH,,Image,Geometry,2783.4,7236.8,711.4316,0.2692,0.0085,0.2284,1.9624,375.6777,383.4109,14.5524,147.402,,4,4,605728.2,4174.1,,,,,,
H298-41.vsi - 20x,31c7f69b-6ad3-43f6-9676-edbbfcda58bd,BTAN,,Image,Polygon,2832.6,7648.5,1140.8489,0.2829,0.0351,0.2406,0.8732,760.6271,483.2832,33.3297,276.496,,9,9,16713,1429.9,,,,,,
H298-41.vsi - 20x,312be334-579f-48bc-9782-0f0b78062186,DMH,,Image,Geometry,2727.9,6848.4,6335.6372,0.274,0.0364,0.2003,4.9363,4050.4187,2357.0325,205.6116,1322.8622,,128,128,405955.4,4061.5,,,,,,
H298-41.vsi - 20x,030c2c84-8749-4472-a800-b8d929a71cff,PH,,Image,Geometry,2609.2,6186.4,3052.1611,0.2697,0.014,0.2365,1.1231,1990.3527,1457.0084,234.2471,793.3417,,39,39,711758.7,5128.5,,,,,,
H298-41.vsi - 20x,e50c43b5-69b5-4ba8-ae8b-eb50f99ab8c6,ARC,,Image,Geometry,8850.5,8548.9,,0.2671,0.009,0.2345,0.9224,,,,38.9629,,3,3,307071.4,3723.3,,,,,,
H298-41.vsi - 20x,084a84fb-5c9b-4c17-8ef8-c01ced1f350e,VMH,,Image,Geometry,8824.8,8238.5,,0.266,0.0087,0.2243,1.4266,,,,163.3627,,2,2,605728.2,4174.1,,,,,,
H298-41.vsi - 20x,b002b7d3-453c-42db-853c-d64aa30990ed,PH,,Image,Geometry,8650.2,7077.8,,0.2677,0.011,0.2324,1.1668,,,,392.446,,7,7,711758.7,5128.5,,,,,,
H298-41.vsi - 20x,516e93cf-d9fd-4c7c-a8e4-0bccfb699a18,PT,Ignore*,Image,Polygon,8930.1,8831.6,,0.3073,0.1558,0.2406,4.3133,,,,2361.7173,,15,15,34955.7,2676,,,,,,
H298-41.vsi - 20x,2da96b19-e900-4c90-8821-5545990c2ed6,BTAN,Ignore*,Image,Polygon,8920,8702,,0.2776,0.0408,0.2406,1.2012,,,,245.9829,,6,6,20075.7,1507.2,,,,,,
H298-41.vsi - 20x,2c2b42fe-c379-4dc2-911f-fe6142a7af2e,ME,Ignore*,Image,Polygon,8848.5,8788.9,,0.2783,0.0392,0.2406,1.174,,,,1342.5784,,19,19,84475,1920.5,,,,,,
H298-41.vsi - 20x,99b9ef8b-0f58-4f7c-8e22-fdf97fa65af8,DMH,,Image,Geometry,8774.1,7863.2,,0.2688,0.0138,0.2345,1.9542,,,,188.2426,,51,51,405955.4,4061.5,,,,,,
H298-41.vsi - 20x,84bca2f5-be9f-4a5f-96a3-06742d5df9ec,ATAN,Ignore*,Image,Polygon,8775.4,7941.6,,0.2856,0.0201,0.2468,0.5753,,,,122.522,,4,4,23376.7,1261.9,,,,,,
H300-19.vsi - 20x,8994d2c9-989f-49af-8846-cdc4d51f82e9,PT,,Image,Geometry,25676.5,3752.2,7553.2393,0.311,0.1058,0.2447,2.0476,5947.1157,4549.1758,1520.4934,3762.5054,,19,19,43188.8,2837.7,,,,,,
H300-19.vsi - 20x,facbb1a6-29b2-4a9d-802f-455c8a06c516,ME,,Image,Polygon,25478.6,3730.2,3644.5903,0.2847,0.0175,0.253,0.7323,1936.0138,823.6234,40.8407,457.6971,,6,6,141171.5,3044.6,,,,,,
H300-19.vsi - 20x,ae8647c4-2274-41e7-a29e-418d01ec3d11,BTAN,,Image,Polygon,25557.5,3665,1785.0337,0.2927,0.0281,0.2489,0.6987,1086.7778,560.9746,56.8014,380.2407,,3,3,20663.4,1717.4,,,,,,
H300-19.vsi - 20x,1a60505f-b540-4ecb-bfdc-a83c4d5d12f6,ARC,,Image,Geometry,25925.3,3450,2556.9053,0.281,0.0117,0.2345,1.1405,1483.1115,789.8241,30.9826,473.6579,,5,5,307075.9,3472.4,,,,,,
H300-19.vsi - 20x,bf936cd1-0891-4491-a991-1666ac7a719d,VMH,,Image,Geometry,25989.1,3025.1,1703.2343,0.2789,0.0086,0.2427,0.9396,535.1735,145.8769,0.4694,48.3516,,0,0,602294.7,4525.7,,,,,,
H300-19.vsi - 20x,f94e2112-1230-410f-a43a-a67c35eb20b0,DMH,,Image,Geometry,26075.9,2700.8,1348.9268,0.278,0.0093,0.2468,1.3827,611.694,313.4651,25.8188,147.402,,2,2,401343,4130.2,,,,,,
H300-19.vsi - 20x,a8ac3e82-a834-4a8d-a2ae-f32ec34fab7a,ATAN,,Image,Polygon,26065.2,2834.7,762.6002,0.2828,0.0123,0.2489,0.4698,376.3819,99.2855,0,37.0852,,1,1,34499.2,1453.1,,,,,,
H300-19.vsi - 20x,314cc974-8d95-4edd-a0de-280cbd465783,PH,,Image,Polygon,26430.1,1924.2,2025.62,0.2748,0.0107,0.2365,0.7919,1346.8534,785.5992,57.2708,453.9417,,4,4,349599.2,2445.6,,,,,,
H300-19.vsi - 20x,4bdc112b-50c3-4bce-8f83-901691bb736c,PT,,Image,Geometry,13003.5,4281.1,3439.3291,0.3001,0.0999,0.2063,2.2418,2672.8162,2203.0576,707.4355,1705.4501,,14,14,28410,2573.3,,,,,,
H300-19.vsi - 20x,a54e2a7a-96e9-4467-b7c2-9673c8a97cb3,ME,,Image,Polygon,13035,4293.3,853.3188,0.2793,0.021,0.2427,0.953,527.6624,369.6799,72.7621,243.1663,,2,2,67291.5,1478.9,,,,,,
H300-19.vsi - 20x,c365d420-7a23-4796-8f84-0796672d62c8,BTAN,,Image,Polygon,13169.9,4176.9,1131.4602,0.28,0.0285,0.2183,0.8915,696.3124,385.2886,14.083,237.0637,,2,2,17353.7,1830.2,,,,,,
H300-19.vsi - 20x,82066440-fead-4607-9656-02bdf0d59241,ARC,,Image,Geometry,13540.3,4026,1718.0215,0.2735,0.0153,0.2183,1.1122,1176.7949,829.6087,150.2186,497.1295,,5,5,278971.8,3247.3,,,,,,
H300-19.vsi - 20x,af7db929-9172-45ce-941b-9b985a81b15d,VMH,,Image,Geometry,13661.2,3663.5,634.9133,0.273,0.0076,0.2345,0.7417,340.2342,298.2085,2.3472,72.2927,,2,2,615468.9,4299.5,,,,,,
H300-19.vsi - 20x,50389aca-e0a3-4c7a-a86a-75bd6c402916,DMH,,Image,Geometry,13738.3,3292.3,1108.9272,0.273,0.009,0.2365,1.9588,585.2874,379.4207,7.5109,119.7054,,2,2,401785.3,3869.4,,,,,,
H300-19.vsi - 20x,1c484988-3bde-4d25-8699-4a0232cd07e2,ATAN,,Image,Polygon,13797.9,3375.4,154.4447,0.2772,0.0114,0.2468,0.4762,99.6409,74.2881,0,39.9018,,1,1,20927.1,1210.8,,,,,,
H300-19.vsi - 20x,6f82549f-ee39-4d9b-8b94-b83e46ad7eda,PH,,Image,Polygon,14002.2,2643.5,4384.0708,0.2747,0.0179,0.2406,1.8093,2902.2603,1939.1179,284.9458,1192.3597,,12,12,682376.8,4033.7,,,,,,
H300-19.vsi - 20x,939d571d-6f97-4d78-8c0c-0125bc97a735,PT,,Image,Polygon,7789,4463.6,6791.3428,0.3344,0.2101,0.2468,4.7513,5609.229,4655.7373,1722.8191,3842.3088,,14,14,34104.6,2924.4,,,,,,
H300-19.vsi - 20x,515eb30d-c5a3-4fef-8521-bafb732f54c4,ME,,Image,Polygon,7790.5,4478.1,3649.05,0.2865,0.0291,0.2365,1.2258,2285.989,1384.9502,94.8255,881.1257,,9,9,73634.9,1895.4,,,,,,
H300-19.vsi - 20x,353dfdf9-c3e4-47d9-830e-656f15e7dac5,BTAN,,Image,Geometry,7728.7,4436.6,7737.3755,0.3678,0.1406,0.2551,1.6707,6175.9731,4578.9849,963.7459,3408.0835,,15,15,14849.7,1164.1,,,,,,
H300-19.vsi - 20x,fb4e2860-2415-4a06-97bc-cc4dd77c8ebf,ARC,,Image,Geometry,7517.4,4238.7,4377.6162,0.2801,0.0198,0.2346,1.6369,2834.7766,1993.8071,251.6161,1158.5605,,14,14,284897.4,3314.5,,,,,,
H300-19.vsi - 20x,0b488c0a-cf01-449e-a0c0-a982028b6213,VMH,,Image,Geometry,7221.9,3942.8,1140.7316,0.2756,0.011,0.2203,2.1245,613.8065,570.3633,11.2664,107.5002,,1,1,599090.3,4239.8,,,,,,
H300-19.vsi - 20x,5b42da7c-db13-4ee3-b978-e3f33c0cd694,DMH,,Image,Geometry,7101.6,3538,1569.3274,0.274,0.0145,0.2386,2.0388,919.3014,741.707,54.4542,298.5594,,4,4,392666.4,3998.2,,,,,,
H300-19.vsi - 20x,dcfebae4-02bd-4f24-8465-ea605e5c869c,PH,,Image,Geometry,6815.8,2959.7,2974.4692,0.2733,0.0148,0.2163,2.8909,1889.6555,1567.6776,73.701,621.5293,,10,10,705685.2,4630.4,,,,,,
H300-19.vsi - 20x,d3858848-2217-4580-b58d-a1bace423c02,ATAN,,Image,Polygon,7113.3,3715.8,1741.6107,0.2992,0.0632,0.2489,1.4831,1086.0737,661.4337,158.6684,478.3522,,4,4,13563.3,1049.7,,,,,,
H301-23.vsi - 20x,5ef6783a-57a8-4238-adcb-fb57cf60850a,PT,,Image,Polygon,35561.7,9470.8,6.9242,0.2619,0.0073,0.2304,0.3429,1.6431,0,0,0,,0,0,36145.3,2249.4,,,,,,
H301-23.vsi - 20x,913f642d-b96f-48cb-9e09-4b1901a17f17,ME,,Image,Polygon,35574,9448.9,51.6381,0.2631,0.0086,0.2223,0.3995,20.7732,14.083,0,0.4694,,0,0,40098.8,825.1,,,,,,
H301-23.vsi - 20x,626f52bb-abb8-4132-b7c3-53fb6ba4bc1d,ARC,,Image,Geometry,35660.9,9206.4,136.4888,0.2647,0.0072,0.2304,1.1074,73.1169,92.8307,0.4694,11.7358,,0,0,309301.2,3178.1,,,,,,
H301-23.vsi - 20x,832a3a0a-76e7-4371-9aca-b8a7e28ecfac,VMH,,Image,Geometry,35594.6,8796,395.6179,0.2667,0.0084,0.2203,1.9655,219.2334,311.2353,9.3887,54.9237,,0,0,591041.5,4034.6,,,,,,
H301-23.vsi - 20x,ec4fb8b8-7a14-4d7b-9930-abb7e53d3c4b,DMH,,Image,Geometry,35645.6,8378.3,113.9558,0.2662,0.0069,0.2345,0.4091,48.5881,37.7895,0,9.8581,,0,0,432419.8,4060.3,,,,,,
H301-23.vsi - 20x,8fe23615-7bbf-4b03-8b47-1dae73acc8ed,ATAN,,Image,Polygon,35633,8540.3,25.3496,0.2685,0.0555,0.2365,2.7759,22.2989,31.3348,15.0219,20.1856,,0,0,16762.6,1036,,,,,,
H301-23.vsi - 20x,298fc3c7-a59a-48d0-a1ab-906d8f471fd2,BTAN,,Image,Polygon,35648.3,9118.2,0.3521,0.261,0.0064,0.2345,0.3362,0.5868,0,0,0,,0,0,18769.5,1063.6,,,,,,
H301-23.vsi - 20x,27060a92-a8e8-4637-8fe4-83b59f069eca,PT,,Image,Polygon,26711,10779.8,2.1125,0.2615,0.0072,0.2284,0.3385,1.5257,0,0,0,,0,0,114413.4,2573.7,,,,,,
H301-23.vsi - 20x,8abee4d4-659f-4fa0-8c3f-8c86834d694c,ME,,Image,Polygon,26651.2,10619.3,90.7187,0.2674,0.0081,0.2365,0.5157,45.302,56.0975,0,1.8777,,0,0,176755.9,1620.7,,,,,,
H301-23.vsi - 20x,94fbd632-d59a-4378-92d4-f90eba0484fb,BTAN,,Image,Polygon,26721,10280.9,1.643,0.2642,0.0083,0.2163,0.3697,3.0514,4.6943,0,0,,0,0,44810.6,830.22,,,,,,
H301-23.vsi - 20x,b115c2cc-5dda-4a03-899c-1caac276edef,ARC,,Image,Geometry,26712.6,10437.4,226.738,0.267,0.0078,0.2365,0.6652,164.425,158.7863,9.3887,66.6595,,1,1,317155.1,3534.3,,,,,,
H301-23.vsi - 20x,cc2868c8-5fff-4a89-ae89-0fa233c5628f,VMH,,Image,Geometry,26792.1,10042.2,362.4052,0.2712,0.0087,0.2345,0.5993,202.0984,169.9354,0,26.2882,,0,0,606652.8,4129.7,,,,,,
H301-23.vsi - 20x,61ca622d-6e6b-4063-b310-6d92433e3184,DMH,,Image,Geometry,26830.5,9658,215.3542,0.2687,0.0081,0.2304,0.8385,128.8642,113.1338,0,14.5524,,0,0,391543.5,3891.9,,,,,,
H301-23.vsi - 20x,e6f23476-bee4-4b94-aa2d-1dc5d331a5db,PH,,Image,Polygon,26858.1,9015.5,605.2215,0.2695,0.0091,0.2345,0.9407,408.3045,337.2889,39.4324,150.2186,,1,1,744859,4076.8,,,,,,
H301-23.vsi - 20x,0398cf5a-2f35-41d4-9c08-2deb1dad36a1,BTAN,,Image,Polygon,12278.3,8570.6,2.6993,0.2671,0.008,0.2386,0.3629,1.7604,4.6943,0,0,,0,0,57564.1,1101,,,,,,
H301-23.vsi - 20x,4a1fe93c-a968-4b7e-affa-1398f8fe18a5,ATAN,,Image,Polygon,12353.3,8060.5,4.8117,0.2661,0.0072,0.2406,0.3902,2.2299,3.8728,0,0,,0,0,19439.5,1054,,,,,,
H301-23.vsi - 20x,590bc101-381f-4f6b-a37b-b6c4b8953731,PH,,Image,Polygon,12425.9,7263.3,264.9971,0.2678,0.009,0.2224,1.991,160.0826,251.3824,1.8777,40.8407,,0,0,762642,3222.9,,,,,,
H301-23.vsi - 20x,0f4254d1-2a30-4a92-a136-6487c851bcc0,cp,,Image,Polygon,8373.1,3813.1,77.8092,0.2672,0.0105,0.2325,0.5858,29.1059,7.2762,0,0.9389,,0,0,96734.7,3098.6,,,,,,
H301-23.vsi - 20x,903096a8-8c8e-4a87-8f43-a51eda149727,cp,,Image,Geometry,16542,4569.2,55.2762,0.2723,0.011,0.2304,0.3653,10.2105,0,0,0,,0,0,72957.6,2400.2,,,,,,
H301-23.vsi - 20x,13020ac1-b1d8-4a2f-a8bb-e5ccebf8dbcf,cp,,Image,Geometry,30987.5,6287.4,80.2737,0.2722,0.0119,0.2365,0.6076,30.8664,42.4839,0,2.3472,,0,0,75645.6,3187.6,,,,,,
H301-23.vsi - 20x,1d9253af-3801-4521-a5a3-fa8b3919a238,PT,,Image,Geometry,11976.2,9196.3,27.6968,0.2631,0.0084,0.2163,0.7061,21.36,60.205,0,3.286,,0,0,149679.6,2984.1,,,,,,
H301-23.vsi - 20x,1f8072a4-dc27-4989-b0a9-16740d9d390b,ME,,Image,Geometry,12071.2,8965.8,381.3001,0.2729,0.0104,0.2365,0.7814,224.28,256.5461,0.9389,22.5328,,2,2,248219.6,2251.7,,,,,,
H301-23.vsi - 20x,7ba425bb-7631-49ee-979a-c4f3b029fb2c,VMH,,Image,Geometry,12405.8,8452.2,803.0891,0.2734,0.0107,0.2103,0.687,506.6544,511.0972,7.0415,140.8299,,5,5,590932.2,4177.6,,,,,,
H301-23.vsi - 20x,3b5962b3-946e-456a-b346-6d7e2e48d8f6,DMH,,Image,Geometry,12355.8,8025.2,79.6869,0.2682,0.0077,0.2345,0.4906,37.7908,37.3201,0,1.8777,,0,0,413401.7,3969.4,,,,,,
H301-23.vsi - 20x,19f43f10-8b2c-40ea-ad27-488d50c5ccad,ARC,,Image,Geometry,12149.9,8865.6,264.8798,0.2711,0.0092,0.2345,0.898,169.1195,181.6713,0.9389,26.2882,,1,1,318008.1,3976,,,,,,
H319 - MBH.vsi - 20x,4f544f3d-cb04-4fad-91e6-39db9815f9b0,PT,,Image,Polygon,3578.5,10990.2,37.0855,0.2911,0.0074,0.2468,0.4635,20.069,49.5254,0,8.4498,,0,0,51102.2,2112.4,,,,,,
H319 - MBH.vsi - 20x,92afdc31-54b2-47c5-8a64-791faf9801e8,ME,,Image,Geometry,3345.6,10937.7,79.2175,0.2929,0.0081,0.253,0.6655,30.1622,16.6649,0.4694,5.1638,,0,0,47382,1221.5,,,,,,
H319 - MBH.vsi - 20x,337c94a9-dead-4c48-bde3-2b3459c65872,BTAN,,Image,Polygon,3283.4,10851.9,121.2321,0.2964,0.0122,0.2717,0.4042,52.6958,10.0928,0,34.738,,1,1,6815.3,864.37,,,,,,
H319 - MBH.vsi - 20x,11b80165-998a-41cf-b03b-590fa7b1ef8f,ARC,,Image,Geometry,3317.8,10777.6,671.5294,0.2931,0.0336,0.2592,5.1124,395.6294,253.8469,44.1267,329.0725,,4,4,305322,3520,,,,,,
H319 - MBH.vsi - 20x,819dd475-6eeb-4acf-ad24-d34c9f31695b,VMH,,Image,Geometry,3329.1,10276.5,723.2849,0.2931,0.0088,0.2488,1.1037,536.4645,445.1416,87.3145,476.4745,,4,4,604196.5,4055.3,,,,,,
H319 - MBH.vsi - 20x,430d05cf-725d-4e00-b428-3214860d6d81,DMH,,Image,Geometry,3266.7,9661.4,17452.959,0.3022,0.0262,0.2654,1.5519,11599.6514,7915.0234,660.4922,3817.8984,,89,89,408763,4374.1,,,,,,
H319 - MBH.vsi - 20x,59008316-e53a-4368-8656-1840a4404aef,ATAN,,Image,Polygon,3249.5,9850.3,7.511,0.2937,0.0079,0.2654,0.7266,1.9952,7.9804,0.4694,1.8777,,0,0,24305,1287.2,,,,,,
H319 - MBH.vsi - 20x,cd3a35f1-2bda-47ba-9e7c-0d771f1e48e7,PT,,Image,Polygon,8088.3,11124.4,14.6699,0.288,0.0072,0.2592,0.5163,10.7974,23.8238,0.4694,13.1441,,0,0,19356.7,1528.2,,,,,,
H319 - MBH.vsi - 20x,213dfe76-53aa-42fa-aa4e-8d6d70e0d587,ME,,Image,Polygon,8112.9,11050,277.0851,0.2985,0.0265,0.2654,1.1247,206.3235,225.5634,123.9303,212.6531,,2,2,32752.8,958.32,,,,,,
H319 - MBH.vsi - 20x,0054bd5c-5878-44d6-8800-f31b980d89e4,BTAN,,Image,Polygon,8067.9,10980,200.5669,0.2989,0.0159,0.2654,0.5212,105.3916,68.3028,0,64.3123,,3,3,9327,986.49,,,,,,
H319 - MBH.vsi - 20x,b2a3398e-5aca-4c0d-a577-10ec7b50845e,ARC,,Image,Geometry,8071.6,10879.7,377.3099,0.2945,0.0081,0.2592,0.503,181.9121,71.4715,0,135.6661,,4,4,311740.9,3311.2,,,,,,
H319 - MBH.vsi - 20x,af32bc85-2a6b-4908-b47d-3f061572956d,VMH,,Image,Geometry,8025.3,10353.3,58.797,0.2941,0.0064,0.2592,0.4587,20.8905,16.0781,0,6.1026,,0,0,601220.8,3939.5,,,,,,
H319 - MBH.vsi - 20x,8be8003a-c258-476e-b2c3-4e5f41b3bd1c,DMH,,Image,Geometry,7928.4,9843.2,16410.3398,0.3027,0.0284,0.2654,1.6897,10974.3438,7359.6821,707.4355,3717.4397,,72,72,411683.4,4764.6,,,,,,
