Image,Object ID,Name,Class,Parent,ROI,Centroid X,Centroid Y,Area,Perimeter,FOS_VIM_SYXG: FOS %,FOS_VIM_SYXG: FOS area,FOS_VIM_SYXG: Negative %,FOS_VIM_SYXG: Negative area,Num Detections,Num FOS,Num Negative,Positive %,Num points
Image_11.vsi - 20x_06,0cf907c3-b9c6-472d-8db6-5664891a568d,ARC,,Image,Geometry,3498.6,7317.9,337703.5,3305,0.9262,342.3964,99.0738,36624.6914,1085,115,970,0,
Image_11.vsi - 20x_06,bb5b1d4e-ffb7-4c98-b01b-430557276696,VMH,,Image,Geometry,3397.1,7016,350870,3445.6,0.8956,311.3463,99.1044,34452.2383,1008,104,904,0,
Image_11.vsi - 20x_06,acf750cf-b440-4d8f-aed9-517c02db7bdc,DMH,,Image,Geometry,3336.2,6600.7,369811.8,3368.8,1.9316,669.2677,98.0684,33979.5156,1059,122,937,0,
Image_11.vsi - 20x_06,84634fe2-5980-4b26-b2a6-2204c0c7d590,PH,,Image,Geometry,3218.9,6077.9,431305.9,3529.3,4.0296,1301.1486,95.9704,30988.7754,1026,154,872,0,
Image_11.vsi - 20x_06,169900f7-66a2-4834-a73d-539b151a9f1b,DMH-FOS,,Image,Points,3577,6570.7,,,66.6667,0.4225,33.3333,0.2112,0,0,0,,15
Image_11.vsi - 20x_06,f49d5d71-dd7d-4de0-b4ca-5fe3676448d0,VMH-FOS,,Image,Points,3534.5,6971.8,,,66.6667,0.2112,33.3333,0.1056,0,0,0,,7
Image_11.vsi - 20x_06,dfd9e74a-95d5-475f-94b9-103db8a33758,ARC_FOS,,Image,Points,3556.9,7239.1,,,0,0,100,0.1056,0,0,0,,3
Image_11.vsi - 20x_06,87087234-b5c3-45ef-93f2-1df53020ae53,PH_FOS,,Image,Points,3017,6146.2,,,83.3333,0.5281,16.6667,0.1056,0,0,0,,22
Image_11.vsi - 20x_06,18ec336d-1f26-4f17-8c33-cfe9925c0e89,PAG_FOS,,Image,Points,2917.4,2669.3,,,,0,,0,0,0,0,,4
Image_11.vsi - 20x_06,fafabf0f-177b-48cb-ac11-124d50a0c72a,PAG,,Image,Geometry,3006.7,2690.4,216460,2720.7,2.4013,393.6186,97.5987,15998.4238,523,115,408,0,
Image_12.vsi - 20x_02,29016d2c-ca8b-4563-8eb5-ea825cde5ae2,B,,Image,Geometry,3434.9,6976.2,18151.2,1646.5,1.3725,77.9422,98.6275,5600.7476,135,38,97,0,
Image_12.vsi - 20x_02,4f0de170-b3e3-4365-8556-bf6a1e300ecd,A,,Image,Geometry,3455.5,6521.8,23387.5,1831.9,4.2931,295.5044,95.7069,6587.6982,174,84,90,0,
Image_12.vsi - 20x_02,f967bf17-f626-4c5a-a1ea-2315e5c934f2,ARC,,Image,Geometry,3448.2,6935.2,166409.2,2506.9,3.0148,401.6451,96.9852,12920.8701,432,131,301,0,
Image_12.vsi - 20x_02,054230d1-4863-4bda-a2cf-afc16dda9faa,VMH,,Image,Geometry,3382.6,6686.9,478491.9,4088.9,1.3347,630.8247,98.6653,46632.1289,1275,213,1062,0,
Image_12.vsi - 20x_02,9509b020-ce4e-4076-a291-0768072be217,PH,,Image,Geometry,3414.9,5790,457945.1,3895.1,2.5332,1147.2709,97.4668,44141.2539,1184,171,1013,0,
Image_12.vsi - 20x_02,4d21b938-ecd9-4400-87e8-87bbc2fd70af,DMH,,Image,Geometry,3423.3,6248.3,432101,3743.9,4.1048,1718.4243,95.8951,40144.8672,1119,208,911,0,
Image_12.vsi - 20x_02,31884bef-f5ea-4643-84b4-c1a97b1e60ff,DMH-FOS,,Image,Points,3521.4,6240.1,,,51.8519,1.4786,48.1481,1.373,0,0,0,,51
Image_12.vsi - 20x_02,0d723ee6-6dc8-4041-b748-aa3aa296b2c0,VMH-FOS,,Image,Points,3660.8,6573.7,,,0,0,100,0.1056,0,0,0,,4
Image_12.vsi - 20x_02,618e88d0-aeaa-4fb8-9538-31a664906736,ARC-FOS,,Image,Points,3671.7,6833,,,0,0,100,0.1056,0,0,0,,1
Image_12.vsi - 20x_02,7d5de7ce-805e-4348-8dde-4de20c7791e1,PH_FOS,,Image,Points,3528,5748.2,,,66.6667,0.2112,33.3333,0.1056,0,0,0,,17
Image_12.vsi - 20x_02,0a05ca4f-070a-40ba-a50b-3f05bec0703d,PathAnnotationObject,,Image,Polygon,3400.3,2674.9,162410.5,1568.8,11.7941,1431.4746,88.2059,10705.749,346,61,285,0,
Image_12.vsi - 20x_02,6053be7c-c01f-479d-821e-d37bf40aeb95,PAG-FOS,,Image,Points,3388.1,2674.3,,,60,0.6337,40,0.4225,0,0,0,,24
Image_12.vsi - 20x_04,7b44833b-d512-4d48-a9b2-e723550f6f0c,B,,Image,Geometry,2835.4,7707.9,19584.8,1157.9,2.3703,130.5373,97.6297,5376.6372,228,91,137,0,
Image_12.vsi - 20x_04,7f6a1c3e-df7a-4838-8e8a-c80659ac289d,A,,Image,Geometry,2977.2,7231.2,36780.5,2645.9,4.3347,441.6723,95.6653,9747.5244,261,131,130,0,
Image_12.vsi - 20x_04,e37c7c51-9429-4aec-b559-80dd32da2964,VMH,,Image,Geometry,2822.7,7495,474545.3,3959.8,2.0288,960.1251,97.9712,46364.2969,1283,275,1008,0,
Image_12.vsi - 20x_04,ebda61c0-ba49-4447-b4ed-656af3f8c86b,DMH,,Image,Geometry,2980.5,7066.2,437804.7,3786.1,3.6676,2050.8931,96.3324,53868.5,1554,389,1165,0,
Image_12.vsi - 20x_04,84fcf202-ffe1-4f94-a9c1-35c3f567d158,ARC,,Image,Geometry,2891.6,7674.4,144393.4,2228.5,3.2744,700.6347,96.7256,20696.6055,739,236,503,0,
Image_12.vsi - 20x_04,8334609e-9ea6-41a9-8d41-77cd5f8f6ae7,PathAnnotationObject,,Image,Geometry,2951.1,6539.4,423514.8,3516.3,1.8641,881.9717,98.1359,46432.7344,1188,169,1019,0,
Image_12.vsi - 20x_04,a5064599-1fff-4a58-829c-004d18aa6056,PH_FOS,,Image,Points,3058.5,6437.6,,,0,0,100,0.1056,0,0,0,,18
Image_12.vsi - 20x_04,960eeb44-d527-4167-8b78-5aeb77463736,VMH_fos,,Image,Points,2744.7,7424.5,,,66.6667,0.2112,33.3333,0.1056,0,0,0,,11
Image_12.vsi - 20x_04,b5b9f057-d408-4f1c-981e-6db474d5aa58,DMH_FOS,,Image,Points,2940.4,7109.8,,,15.7895,0.3168,84.2105,1.6898,0,0,0,,57
Image_12.vsi - 20x_04,25e85a3e-fc5a-4b84-867d-9bfab6859f43,ARC_FOS,,Image,Points,2886.3,7636.6,,,0,0,100,0.1056,0,0,0,,4
Image_12.vsi - 20x_04,5da37140-9bc0-480d-8412-e158a642defa,ATAN_FOS,,Image,Points,2935.1,7142.9,,,12.5,0.1056,87.5,0.7393,0,0,0,,16
Image_12.vsi - 20x_04,2cfb06ea-6d2d-429b-9346-2bd9f5de18f0,PAG,,Image,Polygon,3411.6,3326.4,246948.4,2138.8,6.6898,1671.8491,93.3102,23319.1797,730,148,582,0,
Image_12.vsi - 20x_04,661c2aa3-893f-4b94-8f47-18350f10e534,PAG_FOS,,Image,Points,3398.9,3343.1,,,50,0.4225,50,0.4225,0,0,0,,30
Image_12.vsi - 20x_05,53aa6ee3-9fa3-486b-a797-85454192e7b7,B,,Image,Geometry,4365.3,7568.1,22377.5,1596,1.3693,92.0943,98.6307,6633.4287,164,38,126,0,
Image_12.vsi - 20x_05,23bcf698-0398-40a7-a954-ad11575059a7,A,,Image,Geometry,4303.9,6966.3,38723.1,2785,3.0826,319.4785,96.9174,10044.2969,221,99,122,0,
Image_12.vsi - 20x_05,6e568252-961b-420d-8f02-84918132488a,PathAnnotationObject,,Image,Geometry,4362.8,7496.6,153670.5,2397.2,1.4618,229.7076,98.5382,15484.0898,444,74,370,0,
Image_12.vsi - 20x_05,55b8ae88-4fa5-49e7-939d-84fe3d8e10f8,VMH,,Image,Geometry,4288.4,7271.8,480888.3,4404.1,1.1671,465.752,98.8329,39439.4805,1088,148,940,0,
Image_12.vsi - 20x_05,ec3cfac9-37c1-4856-9f5b-e64bb0dcec50,DMH,,Image,Geometry,4257,6848.1,557114.8,4234.1,1.5136,1035.5326,98.4864,67379.1094,1822,244,1578,0,
Image_12.vsi - 20x_05,824b079f-8631-473c-b627-4cf6abcb6b4c,DMH_FOS,,Image,Points,4360.1,6972.2,,,75,0.3168,25,0.1056,0,0,0,,20
Image_12.vsi - 20x_05,c8694931-ec93-46ab-ab9f-4c0b5c4dd410,VMH-FOS,,Image,Points,4327.3,7263.5,,,0,0,100,0.1056,0,0,0,,2
Image_12.vsi - 20x_05,49e17d3b-b0d3-405b-9304-b1f4a576bef1,PH,,Image,Geometry,4248.3,6368.6,520064.9,3860.9,1.6977,831.4888,98.3023,48145.9805,1314,150,1164,0,
Image_12.vsi - 20x_05,55d59a86-2851-40d5-9e84-2362f8fcfe46,ARC_FOS,,Image,Points,4943.2,7612.6,,,,0,,0,0,0,0,,1
Image_12.vsi - 20x_05,87ca4e72-3742-4fdd-afbc-caa86e1be522,PH_FOS,,Image,Points,4426.4,6304.1,,,50,0.3168,50,0.3168,0,0,0,,22
Image_12.vsi - 20x_05,fe894404-b9aa-4cd2-b654-b9d843fe48bf,PAG,,Image,Polygon,3954.3,3245,208254.8,1925.8,9.1212,1649.0369,90.8788,16430.0625,512,94,418,0,
Image_12.vsi - 20x_05,611f0cae-88ac-4dcd-8443-c0b3c8f26bfd,PAG_FOS,,Image,Points,3925.1,3222.2,,,58.8235,1.0561,41.1765,0.7393,0,0,0,,32
Image_13.vsi - 20x_02,055c4ddc-43cb-4aef-8172-0bf8e359b891,PathAnnotationObject,,Image,Polygon,3259.4,8791.8,17110.3,779.23,6.4348,134.2337,93.5652,1951.8285,147,52,95,0,
Image_13.vsi - 20x_02,48bced57-b02a-4dad-9281-a666cc743861,B,,Image,Geometry,3008.2,8757.1,17900.4,1116.9,2.4397,96.002,97.5603,3838.9163,105,34,71,0,
Image_13.vsi - 20x_02,584b7560-37e1-4476-85c1-13117109e334,A,,Image,Geometry,2984.3,8291.1,28413.3,2590.7,1.1301,101.2826,98.8699,8860.6953,143,31,112,0,
Image_13.vsi - 20x_02,6dfe7ac4-e0a4-4751-9cc2-7cef3327e45a,ARC,,Image,Geometry,3007.4,8746.5,178125.9,2556,3.4646,498.1751,96.5354,13880.8896,525,158,367,0,
Image_13.vsi - 20x_02,96f175db-2635-435b-b1d1-dadc36627683,VMH,,Image,Geometry,3065.3,8426.6,593013.1,4329.2,0.404,226.6449,99.596,55867.3281,1193,86,1107,0,
Image_13.vsi - 20x_02,9b036206-edea-4ab7-ac46-71c650fa6c83,DMH,,Image,Geometry,2975.6,7894.8,547728.7,5351.8,1.6179,1064.048,98.3821,64703.5195,1615,188,1427,0,
Image_13.vsi - 20x_02,c0e4872b-e138-407c-b7c2-e7062780d6c4,PH,,Image,Geometry,2885.1,7346.9,448441.3,3673.5,0.6468,268.89,99.3532,41302.3828,1045,95,950,0,
Image_13.vsi - 20x_02,08e8d46c-235c-4435-a468-0d3e8e791249,ARC_FOS,,Image,Points,2755.2,8481,,,100,0.1056,0,0,0,0,0,,1
Image_13.vsi - 20x_02,dee9be53-b321-42c0-bfca-f708072c2b11,VMH_FOS,,Image,Points,3320.8,8346.5,,,0,0,100,0.1056,0,0,0,,3
Image_13.vsi - 20x_02,39ddfea0-2fc8-4c97-b3d6-02f6cbf239c1,DMH_FOS,,Image,Points,3095.2,7939.9,,,55.5556,0.5281,44.4444,0.4225,0,0,0,,28
Image_13.vsi - 20x_02,6b0c15b4-2a2c-4d45-8600-fa1b8de67074,PH_FOS,,Image,Points,2897,7284.5,,,0,0,100,0.2112,0,0,0,,11
Image_13.vsi - 20x_02,372c4a54-faef-443c-902d-614bc551e919,PAG_FOS,,Image,Points,3014.7,3369.7,,,33.3333,0.1056,66.6667,0.2112,0,0,0,,3
Image_13.vsi - 20x_02,c0b881b1-1e78-426c-a6e5-219db7aa991f,PAG,,Image,Polygon,2863.1,3214.8,281604.7,3065.9,1.2884,222.526,98.7116,17049.5879,521,55,466,0,
Image_13.vsi - 20x_03,20be10f4-d7e6-449a-9aa2-27ff467a8a21,ARC,,Image,Geometry,3609.9,9016.8,372954.8,3648.5,2.2306,660.1851,97.7694,28936.7207,833,206,627,0,
Image_13.vsi - 20x_03,02b6cf9f-5273-480a-bbaf-f94c16b90a9c,VMH,,Image,Geometry,3485.3,8671,507321.4,4067.5,0.7674,366.0536,99.2326,47333.9258,1143,132,1011,0,
Image_13.vsi - 20x_03,9ec2e15b-0286-47de-802b-b85eca1620b5,DMH,,Image,Geometry,3540.6,8259,583505.4,4376.4,2.3209,1633.5117,97.6791,68748.1719,1753,251,1502,0,
Image_13.vsi - 20x_03,6de5668f-26a5-42aa-bb81-c7960a543350,PH,,Image,Geometry,3495.7,7703.4,471262,3674.5,1.233,560.0642,98.767,44864.0664,1102,108,994,0,
Image_13.vsi - 20x_03,8acf5d09-0723-4fba-9ee1-c62d6db0dfca,ARC_FOS,,Image,Points,3813.2,9043.8,,,,0,,0,0,0,0,,2
Image_13.vsi - 20x_03,f9ef2bff-a3ae-4ad6-bd23-9f552dd6927d,VMH_FOS,,Image,Points,4247.3,8821.1,,,,0,,0,0,0,0,,1
Image_13.vsi - 20x_03,c53d1949-af2d-43e5-9ad5-46668e022799,DMH_FOS,,Image,Points,3664.3,8375.5,,,62.5,0.5281,37.5,0.3168,0,0,0,,29
Image_13.vsi - 20x_03,26b07000-f51a-4484-8568-50a0a47ded61,PH_FOS,,Image,Points,3416.5,7621,,,20,0.1056,80,0.4225,0,0,0,,20
Image_13.vsi - 20x_03,d18563b6-0995-49a7-b644-f35b5f1e7fac,PAG,,Image,Polygon,3221.3,3332.1,491679.2,3665.6,2.1132,805.825,97.8868,37326.2773,1111,208,903,0,
Image_13.vsi - 20x_03,c983b8e9-3b78-42e4-9f26-67d69b6b4fd3,PAG_FOS,,Image,Points,3228.9,3341.1,,,80,0.4225,20,0.1056,0,0,0,,7
Image_13.vsi - 20x_04,c509306a-e995-4fce-9ab2-2dc584f841c0,B,,Image,Geometry,3491.6,8891.1,32640.1,1978,2.6075,202.1427,97.3925,7550.147,189,52,137,0,
Image_13.vsi - 20x_04,336ede66-0823-465a-b46d-f082fd49663e,A,,Image,Geometry,3441.9,8280,42543.3,2616.5,0.7566,95.3683,99.2434,12509.2969,203,44,159,0,
Image_13.vsi - 20x_04,bfa01f9d-b190-42a5-b6b7-ca9a00d1bb4f,VMH,,Image,Geometry,3521.3,8614.4,527404.1,4838.6,1.0198,493.7394,98.9802,47921.8711,1188,149,1039,0,
Image_13.vsi - 20x_04,3fc94198-a395-42f9-9236-a1a4bdf6b04f,DMH,,Image,Geometry,3433.7,8167,568982.8,4309.2,1.2833,968.5742,98.7167,74505.9609,1704,159,1545,0,
Image_13.vsi - 20x_04,ecf99219-8ab4-4fcf-ae79-5630684ea289,PH,,Image,Geometry,3396.9,7447.3,1062020.7,5593.3,1.4473,1419.2235,98.5527,96637.7422,2408,327,2081,0,
Image_13.vsi - 20x_04,e76c645d-82eb-469e-a5de-5e257ff8f66d,ARC,,Image,Geometry,3534.7,8941.3,225043.7,2677.7,1.9168,465.5408,98.0832,23821.3691,689,153,536,0,
Image_13.vsi - 20x_04,3e7f98bd-7588-4ece-adc1-c1004fcb537e,ARC_FOS,,Image,Points,3007.4,8898.6,,,0,0,100,0.1056,0,0,0,,1
Image_13.vsi - 20x_04,dfac0acd-9ced-45d7-bf89-e2390a2d192e,VMH_FOS,,Image,Points,3673,8578.4,,,,0,,0,0,0,0,,2
Image_13.vsi - 20x_04,3296744c-727a-49d1-92d5-39764728512d,DMH_FOS,,Image,Points,3497.3,8230.4,,,87.5,0.7393,12.5,0.1056,0,0,0,,19
Image_13.vsi - 20x_04,297299c0-2894-4548-be42-ad69f03c6cff,PH_FOS,,Image,Points,3132.5,7465.5,,,33.3333,0.4225,66.6667,0.8449,0,0,0,,28
Image_13.vsi - 20x_04,7f6189e4-5199-46cc-81ac-33feb4c2b37f,PathAnnotationObject,,Image,Polygon,3209.9,3321.8,241319.4,2606.5,2.2903,447.2698,97.7097,19081.2598,580,124,456,0,
Image_13.vsi - 20x_04,fcd49277-a9b1-4e63-9f12-58032bdf6332,PAG_FOS,,Image,Points,3145.7,3376.5,,,33.3333,0.1056,66.6667,0.2112,0,0,0,,10
Image_14.vsi - 20x_02,aaa451bf-cd71-4431-8946-375ac86640e4,B,,Image,Geometry,4073,9006.1,55889.5,3264.6,1.4945,170.4589,98.5055,11235.502,249,54,195,0,
Image_14.vsi - 20x_02,49dff857-5758-4085-9f55-6b938a524dff,A,,Image,Polygon,3986.6,8359.9,33632.5,1730,1.5729,155.99,98.4271,9761.2549,171,50,121,0,
Image_14.vsi - 20x_02,bf48270c-1b4e-4858-923a-af9ffc3240c8,ARC,,Image,Geometry,4061.5,8880.9,252574.8,2815.4,1.2769,318.7392,98.7231,24642.7188,608,83,525,0,
Image_14.vsi - 20x_02,dc42667d-201f-4715-ad72-8da59f50428c,VMH,,Image,Geometry,4003,8481,769865.3,4740.3,0.3057,236.0444,99.6943,76985.6406,1655,66,1589,0,
Image_14.vsi - 20x_02,186f7f44-3205-4c01-9fe1-dd0ec5139f4b,DMH,,Image,Geometry,3964.6,7958.5,792006,5257.7,0.6754,490.6766,99.3246,72159.9844,1642,110,1532,0,
Image_14.vsi - 20x_02,a71acf38-08fe-4a04-b4b4-d09b3d10262d,PH,,Image,Geometry,3837.7,7276.4,679212.9,4533.1,0.8014,531.8656,99.1986,65833.1562,1548,131,1417,0,
Image_14.vsi - 20x_02,c569f0bd-2983-456a-914a-cdb3132916dc,ARC_FOS,,Image,Points,4344.9,8813,,,33.3333,0.1056,66.6667,0.2112,0,0,0,,5
Image_14.vsi - 20x_02,4dc80b62-b194-4469-a551-6ef32868c91d,VMH_FOS,,Image,Points,4784.9,8310,,,0,0,100,0.1056,0,0,0,,1
Image_14.vsi - 20x_02,f20fb861-0b2b-4232-97ad-2be100f0308b,DMH_FOS,,Image,Points,3935.2,7885.5,,,5.2632,0.1056,94.7368,1.901,0,0,0,,54
Image_14.vsi - 20x_02,1c0cc3bf-9e74-4baa-879e-068161feb734,PH_FOS,,Image,Points,3819.1,7393.1,,,0,0,100,0.8449,0,0,0,,23
Image_14.vsi - 20x_04,d07ac020-4702-4ede-bfb3-e935ff338df0,B,,Image,Polygon,4820.7,9440.3,62602.3,3039.6,0.865,101.177,99.135,11595.0078,240,35,205,0,
Image_14.vsi - 20x_04,cbec3f4f-75ab-49ba-b57d-962328a90074,A,,Image,Geometry,4741.9,8709.1,35592.8,1678.6,1.478,172.2543,98.522,11482.3193,177,64,113,0,
Image_14.vsi - 20x_04,f6c7d350-8309-4cc1-ad42-5c59d982555d,ARC,,Image,Geometry,4813.2,9277.6,310984.5,3183.8,0.4866,168.7691,99.5134,34514.5508,812,66,746,0,
Image_14.vsi - 20x_04,df7279cc-f328-4ceb-b67f-0552172e40b1,VMH,,Image,Geometry,4759.5,8945.1,653517.9,4400.8,0.4913,313.1417,99.5087,63418.5312,1345,107,1238,0,
Image_14.vsi - 20x_04,494fc430-db51-4908-b022-c1da87d50f90,DMH,,Image,Geometry,4733.9,8520.7,528355.6,4113.6,1.1949,759.5666,98.8051,62810.0938,1473,145,1328,0,
Image_14.vsi - 20x_04,65de2629-5205-46fc-8788-f236f58dddc9,PH,,Image,Geometry,4663,7935.7,602534.4,4277.8,1.1723,847.1195,98.8277,71416.1562,1608,148,1460,0,
Image_14.vsi - 20x_04,fbbec060-d5d8-46b9-b22f-9c1aa8cb01ba,VMH_FOS,,Image,Points,4495.9,8941,,,0,0,100,0.5281,0,0,0,,9
Image_14.vsi - 20x_04,b0717ce5-ee46-410a-b08e-3b0ff8a744b5,ARC_FOS,,Image,Points,4851.8,9170,,,0,0,100,0.8449,0,0,0,,13
Image_14.vsi - 20x_04,03a5bab6-5346-4f46-937e-d55f69acbe1b,PH_FOS,,Image,Points,4745.2,7938.8,,,16.6667,0.1056,83.3333,0.5281,0,0,0,,20
Image_14.vsi - 20x_04,ba5e24b6-7607-47fa-9fc9-b52adc5b1328,PAG,,Image,Polygon,4196,4017.9,211348.7,2068.7,6.7872,1124.036,93.2128,15436.9873,514,93,421,0,
Image_14.vsi - 20x_04,bb96c299-a997-41ad-ace1-ac46c98f80ef,PAG_FOS,,Image,Points,4159.1,4020.2,,,30,0.6337,70,1.4786,0,0,0,,43
Image_14.vsi - 20x_04,7322b3da-48ed-4661-999f-8d04e511526b,DMH_FOS,,Image,Points,4708.9,8521.2,,,13.1579,0.5281,86.8421,3.4852,0,0,0,,60
Image_14.vsi - 20x_05,133c21d7-5d60-486b-b2fd-20e4d26605e2,B,,Image,Geometry,4219.7,9225,77529.4,2972.8,0.7929,106.9857,99.2071,13385.5654,283,50,233,0,
Image_14.vsi - 20x_05,c805cc12-09e3-4928-87e8-cff02fd30aa6,A,,Image,Polygon,4129.3,8497.9,31374.8,1553,1.0472,117.7582,98.9528,11127.0381,122,35,87,0,
Image_14.vsi - 20x_05,a2cb2e36-5f98-49e3-a94f-87a0a29c7754,ARC,,Image,Geometry,4239.2,9064.9,330646.6,3307,0.9521,355.2812,99.0479,36962.0195,909,111,798,0,
Image_14.vsi - 20x_05,2dec30bb-46b3-4666-8f8d-23826ce4c8ef,VMH,,Image,Geometry,4086.2,8801.6,641543.1,4416.3,0.7318,453.501,99.2682,61514.1211,1390,153,1237,0,
