"","Period","ID","ap_t","unix","apn"
"539","LP","H298",36.12,1619447921,0.788819875776398
"540","LP","H298",35.95,1619448819,0.771221532091098
"541","LP","H298",35.7,1619449718,0.745341614906833
"542","LP","H298",35.93,1619450617,0.769151138716356
"543","LP","H298",35.71,1619451515,0.746376811594203
"544","LP","H298",35.95,1619452414,0.771221532091098
"545","LP","H298",36.59,1619453312,0.837474120082816
"546","LP","H298",36.27,1619454210,0.804347826086957
"547","LP","H298",36.33,1619455108,0.81055900621118
"548","LP","H298",36.42,1619456006,0.819875776397516
"549","LP","H298",36.24,1619456904,0.801242236024845
"550","LP","H298",35.64,1619457802,0.739130434782609
"551","LP","H298",36.1,1619458700,0.786749482401657
"552","LP","H298",36.03,1619459598,0.779503105590063
"553","LP","H298",35.83,1619460497,0.75879917184265
"554","LP","H298",35.7,1619461395,0.745341614906833
"555","LP","H298",35.57,1619462293,0.731884057971015
"556","LP","H298",35.55,1619463192,0.729813664596273
"557","LP","H298",35.08,1619464092,0.681159420289855
"558","LP","H298",35.24,1619464997,0.697722567287785
"559","LP","H298",35.4,1619465903,0.714285714285714
"560","LP","H298",34.92,1619466801,0.664596273291926
"561","LP","H298",35.3,1619467706,0.703933747412008
"562","LP","H298",35.7,1619468612,0.745341614906833
"563","LP","H298",36.36,1619469510,0.813664596273292
"564","LP","H298",36.97,1619470408,0.876811594202899
"565","LP","H298",37.37,1619471305,0.918219461697723
"566","LP","H298",37.41,1619472202,0.922360248447205
"567","LP","H298",36.93,1619473099,0.872670807453416
"568","LP","H298",35.48,1619473997,0.722567287784679
"569","LP","H298",37.32,1619474894,0.91304347826087
"570","LP","H298",36.57,1619475791,0.835403726708075
"571","LP","H298",36.82,1619476690,0.86128364389234
"572","LP","H298",36.82,1619477588,0.86128364389234
"573","LP","H298",37.41,1619478484,0.922360248447205
"574","LP","H298",37.25,1619479381,0.905797101449276
"575","LP","H298",37.42,1619480279,0.923395445134576
"576","LP","H298",36.45,1619481176,0.822981366459628
"577","LP","H298",37.27,1619482073,0.907867494824017
"578","LP","H298",37.17,1619482971,0.897515527950311
"579","LP","H298",37.25,1619483868,0.905797101449276
"580","LP","H298",36.76,1619484765,0.855072463768116
"581","LP","H298",36.78,1619485662,0.857142857142858
"582","LP","H298",35.33,1619486561,0.70703933747412
"583","LP","H298",34.65,1619487460,0.636645962732919
"584","LP","H298",36.15,1619488366,0.791925465838509
"585","LP","H298",35.3,1619489265,0.703933747412008
"586","LP","H298",35.19,1619490162,0.692546583850932
"587","LP","H298",36.52,1619491060,0.830227743271222
"588","LP","H298",36.29,1619491958,0.806418219461698
"589","LP","H298",37.15,1619492856,0.89544513457557
"590","LP","H298",36.98,1619493754,0.877846790890269
"591","LP","H298",36.71,1619494652,0.849896480331263
"592","LP","H298",36.58,1619495549,0.836438923395445
"593","LP","H298",35.66,1619496447,0.74120082815735
"594","LP","H298",37.16,1619497344,0.89648033126294
"595","LP","H298",37.17,1619498241,0.897515527950311
"596","LP","H298",36.95,1619499139,0.874741200828158
"597","LP","H298",37.08,1619500037,0.888198757763975
"598","LP","H298",36.54,1619500934,0.832298136645963
"599","LP","H298",37.26,1619501832,0.906832298136646
"600","LP","H298",36.8,1619502729,0.859213250517598
"601","LP","H298",36.01,1619503627,0.777432712215321
"602","LP","H298",35.55,1619504525,0.729813664596273
"603","LP","H298",34.96,1619505424,0.668737060041408
"604","LP","H298",34.68,1619506330,0.639751552795031
"605","LP","H298",35.08,1619507237,0.681159420289855
"606","LP","H298",35.6,1619508134,0.734989648033127
"607","LP","H298",36.18,1619509033,0.795031055900621
"608","LP","H298",36.27,1619509931,0.804347826086957
"609","LP","H298",36.16,1619510829,0.79296066252588
"610","LP","H298",36.18,1619511728,0.795031055900621
"611","LP","H298",36.91,1619512625,0.870600414078675
"612","LP","H298",36.9,1619513523,0.869565217391305
"613","LP","H298",35.93,1619514421,0.769151138716356
"614","LP","H298",36.43,1619515319,0.820910973084886
"615","LP","H298",36.57,1619516217,0.835403726708075
"616","LP","H298",36.6,1619517115,0.838509316770187
"617","LP","H298",36.37,1619518012,0.814699792960663
"618","LP","H298",36.28,1619518911,0.805383022774327
"619","LP","H298",35.57,1619519809,0.731884057971015
"620","LP","H298",36.16,1619520708,0.79296066252588
"621","LP","H298",35.29,1619521606,0.702898550724638
"622","LP","H298",35.85,1619522505,0.760869565217392
"623","LP","H298",36.26,1619523403,0.803312629399586
"624","LP","H298",36.24,1619524302,0.801242236024845
"625","LP","H298",36.16,1619525200,0.79296066252588
"626","LP","H298",34.62,1619526099,0.633540372670807
"627","LP","H298",34.48,1619527005,0.619047619047619
"628","LP","H298",34.92,1619527912,0.664596273291926
"629","LP","H298",36.4,1619528814,0.817805383022775
"630","LP","H298",37.01,1619529715,0.880952380952381
"631","LP","H298",36.68,1619530613,0.846790890269151
"632","LP","H298",36.31,1619531510,0.808488612836439
"633","LP","H298",36.13,1619532409,0.789855072463769
"634","LP","H298",36.43,1619533306,0.820910973084886
"635","LP","H298",36.72,1619534204,0.850931677018634
"636","LP","H298",36.71,1619535101,0.849896480331263
"637","LP","H298",36.6,1619535999,0.838509316770187
"638","LP","H298",36.37,1619536897,0.814699792960663
"639","LP","H298",36.53,1619537795,0.831262939958593
"640","LP","H298",36.29,1619538694,0.806418219461698
"641","LP","H298",36.56,1619539592,0.834368530020704
"642","LP","H298",35.35,1619540490,0.709109730848862
"643","LP","H298",35.33,1619541388,0.70703933747412
"644","LP","H298",36.69,1619542285,0.847826086956522
"645","LP","H298",36.53,1619543184,0.831262939958593
"646","LP","H298",36.67,1619544082,0.845755693581781
"647","LP","H298",36.62,1619544979,0.840579710144928
"648","LP","H298",36.54,1619545877,0.832298136645963
"649","LP","H298",36.52,1619546775,0.830227743271222
"650","LP","H298",36.01,1619547673,0.777432712215321
"651","LP","H298",35.11,1619548572,0.684265010351967
"652","LP","H298",36.1,1619549471,0.786749482401657
"653","LP","H298",34.86,1619550369,0.658385093167702
"654","LP","H298",35.3,1619551274,0.703933747412008
"655","LP","H298",36.34,1619552172,0.811594202898551
"656","LP","H298",35.92,1619553070,0.768115942028986
"657","LP","H298",35.33,1619553969,0.70703933747412
"658","LP","H298",36.67,1619554874,0.845755693581781
"659","LP","H298",35.78,1619555772,0.753623188405797
"660","LP","H298",36.84,1619556668,0.863354037267081
"661","LP","H298",35.33,1619557566,0.70703933747412
"662","LP","H298",35.6,1619558464,0.734989648033127
"663","LP","H298",35.53,1619559362,0.727743271221532
"664","LP","H298",35.07,1619560261,0.680124223602485
"665","SP22","H298",35.26,1619561166,0.699792960662526
"666","SP22","H298",36.38,1619562063,0.815734989648034
"667","SP22","H298",37.48,1619562961,0.929606625258799
"668","SP22","H298",35.73,1619563860,0.748447204968944
"669","SP22","H298",35.7,1619564758,0.745341614906833
"670","SP22","H298",36.71,1619565663,0.849896480331263
"671","SP22","H298",36.44,1619566561,0.821946169772257
"672","SP22","H298",35.04,1619567459,0.677018633540373
"673","SP22","H298",36.32,1619568364,0.80952380952381
"674","SP22","H298",35.75,1619569263,0.750517598343686
"675","SP22","H298",35.56,1619570161,0.730848861283644
"676","SP22","H298",35.07,1619571060,0.680124223602485
"677","SP22","H298",35.03,1619571958,0.675983436853002
"678","SP22","H298",35.66,1619572863,0.74120082815735
"679","SP22","H298",35.66,1619573762,0.74120082815735
"680","SP22","H298",35.48,1619574660,0.722567287784679
"681","SP22","H298",36.18,1619575559,0.795031055900621
"682","SP22","H298",37.46,1619576456,0.927536231884058
"683","SP22","H298",37.28,1619577352,0.908902691511388
"684","SP22","H298",37.49,1619578249,0.93064182194617
"685","SP22","H298",36.06,1619579148,0.782608695652174
"686","SP22","H298",36.73,1619580046,0.851966873706004
"687","SP22","H298",36.52,1619580944,0.830227743271222
"688","SP22","H298",35.29,1619581842,0.702898550724638
"689","SP22","H298",35.31,1619582740,0.704968944099379
"690","SP22","H298",36.12,1619583639,0.788819875776398
"691","SP22","H298",36.51,1619584536,0.829192546583851
"692","SP22","H298",37.11,1619585434,0.891304347826087
"693","SP22","H298",35.44,1619586332,0.718426501035197
"694","SP22","H298",35.23,1619587230,0.696687370600414
"695","SP22","H298",36.77,1619588129,0.856107660455487
"696","SP22","H298",35.35,1619589027,0.709109730848862
"697","SP22","H298",34.54,1619589925,0.625258799171843
"698","SP22","H298",37.26,1619590829,0.906832298136646
"699","SP22","H298",36.77,1619591726,0.856107660455487
"700","SP22","H298",35.95,1619592625,0.771221532091098
"701","SP22","H298",35.48,1619593523,0.722567287784679
"702","SP22","H298",35.31,1619594429,0.704968944099379
"703","SP22","H298",34.51,1619595335,0.622153209109731
"704","SP22","H298",35.22,1619596238,0.695652173913044
"705","SP22","H298",35.89,1619597143,0.765010351966874
"706","SP22","H298",36.48,1619598042,0.826086956521739
"707","SP22","H298",36.37,1619598940,0.814699792960663
"708","SP22","H298",36.39,1619599838,0.816770186335404
"709","SP22","H298",36.48,1619600736,0.826086956521739
"710","SP22","H298",35.15,1619601634,0.688405797101449
"711","SP22","H298",35.22,1619602540,0.695652173913044
"712","SP22","H298",36.37,1619603438,0.814699792960663
"713","SP22","H298",36.31,1619604336,0.808488612836439
"714","SP22","H298",36.21,1619605234,0.798136645962733
"715","SP22","H298",36.3,1619606132,0.807453416149068
"716","SP22","H298",36.77,1619607030,0.856107660455487
"717","SP22","H298",36.58,1619607927,0.836438923395445
"718","SP22","H298",36.28,1619608825,0.805383022774327
"719","SP22","H298",37.34,1619609722,0.915113871635611
"720","SP22","H298",37.19,1619610620,0.899585921325052
"721","SP22","H298",36.73,1619611517,0.851966873706004
"722","SP22","H298",36.43,1619612416,0.820910973084886
"723","SP22","H298",36.28,1619613314,0.805383022774327
"724","SP22","H298",36.02,1619614213,0.778467908902692
"725","SP22","H298",35.86,1619615111,0.761904761904762
"726","SP22","H298",35.45,1619616009,0.719461697722568
"727","SP22","H298",36.34,1619616907,0.811594202898551
"728","SP22","H298",36.23,1619617805,0.800207039337474
"729","SP22","H298",35.59,1619618704,0.733954451345756
"730","SP22","H298",35.9,1619619602,0.766045548654244
"731","SP22","H298",36.44,1619620500,0.821946169772257
"732","SP22","H298",36.87,1619621398,0.866459627329193
"733","SP22","H298",36.11,1619622296,0.787784679089027
"734","SP22","H298",37.45,1619623193,0.926501035196688
"735","SP22","H298",37.17,1619624091,0.897515527950311
"736","SP22","H298",35.29,1619624988,0.702898550724638
"737","SP22","H298",34.86,1619625886,0.658385093167702
"738","SP22","H298",35.24,1619626792,0.697722567287785
"739","SP22","H298",34.97,1619627690,0.669772256728779
"740","SP22","H298",34.51,1619628596,0.622153209109731
"741","SP22","H298",35.55,1619629502,0.729813664596273
"742","SP22","H298",36.03,1619630399,0.779503105590063
"743","SP22","H298",35.74,1619631298,0.749482401656315
"744","SP22","H298",36.14,1619632196,0.790890269151139
"745","SP22","H298",35.01,1619633095,0.673913043478261
"746","SP22","H298",36.06,1619634000,0.782608695652174
"747","SP22","H298",35.74,1619634898,0.749482401656315
"748","SP22","H298",35.68,1619635797,0.743271221532091
"749","SP22","H298",36.86,1619636696,0.865424430641822
"750","SP22","H298",36.89,1619637594,0.868530020703934
"751","SP22","H298",36.64,1619638492,0.842650103519669
"752","SP22","H298",36.77,1619639389,0.856107660455487
"753","SP22","H298",35.06,1619640288,0.679089026915114
"754","SP22","H298",35.06,1619641194,0.679089026915114
"755","SP22","H298",36.32,1619642092,0.80952380952381
"756","SP22","H298",34.38,1619642992,0.608695652173914
"757","SP22","H298",34.95,1619643897,0.667701863354038
"758","SP22","H298",34.36,1619644803,0.606625258799172
"759","SP22","H298",37.4,1619645708,0.921325051759835
"760","SP22","H298",36.86,1619646606,0.865424430641822
"761","SP22","H298",35.88,1619647504,0.763975155279504
"762","SP22","H298",37.4,1619648400,0.921325051759835
"763","SP22","H298",36.12,1619649299,0.788819875776398
"764","SP22","H298",35.99,1619650197,0.77536231884058
"765","SP22","H298",35.6,1619651096,0.734989648033127
"766","SP22","H298",34.65,1619651994,0.636645962732919
"767","SP22","H298",36.83,1619652900,0.86231884057971
"768","SP22","H298",36.75,1619653798,0.854037267080746
"769","SP22","H298",34.88,1619654696,0.660455486542444
"770","SP22","H298",35.66,1619655602,0.74120082815735
"771","SP22","H298",37.1,1619656500,0.890269151138717
"772","SP22","H298",36.46,1619657397,0.824016563146998
"773","SP22","H298",36.46,1619658295,0.824016563146998
"774","SP22","H298",36.45,1619659193,0.822981366459628
"775","SP22","H298",35.93,1619660091,0.769151138716356
"776","SP22","H298",35.75,1619660989,0.750517598343686
"777","SP22","H298",35.27,1619661888,0.700828157349897
"778","SP22","H298",37,1619662793,0.879917184265011
"779","SP22","H298",35.15,1619663691,0.688405797101449
"780","SP22","H298",35.27,1619664597,0.700828157349897
"781","SP22","H298",36.9,1619665495,0.869565217391305
"782","SP22","H298",35.81,1619666392,0.756728778467909
"783","SP22","H298",37.6,1619667291,0.942028985507247
"784","SP22","H298",37.34,1619668188,0.915113871635611
"785","SP22","H298",35.78,1619669086,0.753623188405797
"786","SP22","H298",35.53,1619669985,0.727743271221532
"787","SP22","H298",36.6,1619670883,0.838509316770187
"788","SP22","H298",35.56,1619671781,0.730848861283644
"789","SP22","H298",36.31,1619672679,0.808488612836439
"790","SP22","H298",36.77,1619673577,0.856107660455487
"791","SP22","H298",36.67,1619674474,0.845755693581781
"792","SP22","H298",36.42,1619675372,0.819875776397516
"793","SP22","H298",36.17,1619676271,0.793995859213251
"794","SP22","H298",36.31,1619677169,0.808488612836439
"795","SP22","H298",35.82,1619678068,0.75776397515528
"796","SP22","H298",35.48,1619678967,0.722567287784679
"797","SP22","H298",35.55,1619679864,0.729813664596273
"798","SP22","H298",36.73,1619680762,0.851966873706004
"799","SP22","H298",36.31,1619681660,0.808488612836439
"800","SP22","H298",36.51,1619682558,0.829192546583851
"801","SP22","H298",35.37,1619683457,0.711180124223602
"802","SP22","H298",36.56,1619684354,0.834368530020704
"803","SP22","H298",36.34,1619685252,0.811594202898551
"804","SP22","H298",36.7,1619686150,0.848861283643893
"805","SP22","H298",36.71,1619687049,0.849896480331263
"806","SP22","H298",36.51,1619687947,0.829192546583851
"807","SP22","H298",36.3,1619688845,0.807453416149068
"808","SP22","H298",36.11,1619689744,0.787784679089027
"809","SP22","H298",35.96,1619690642,0.772256728778468
"810","SP22","H298",35.97,1619691541,0.773291925465839
"811","SP22","H298",36.81,1619692439,0.86024844720497
"812","SP22","H298",36.73,1619693337,0.851966873706004
"813","SP22","H298",36.55,1619694235,0.833333333333333
"814","SP22","H298",36.43,1619695133,0.820910973084886
"815","SP22","H298",36.28,1619696031,0.805383022774327
"816","SP22","H298",36.12,1619696930,0.788819875776398
"817","SP22","H298",35.99,1619697828,0.77536231884058
"818","SP22","H298",35.66,1619698727,0.74120082815735
"819","SP22","H298",35.53,1619699626,0.727743271221532
"820","SP22","H298",36.21,1619700525,0.798136645962733
"821","SP22","H298",36.31,1619701423,0.808488612836439
"822","SP22","H298",36.31,1619702321,0.808488612836439
"823","SP22","H298",36.08,1619703219,0.784679089026915
"824","SP22","H298",36.18,1619704118,0.795031055900621
"825","SP22","H298",34.68,1619705017,0.639751552795031
"826","SP22","H298",35.41,1619705923,0.715320910973085
"827","SP22","H298",35.49,1619706820,0.72360248447205
"828","SP22","H298",36.64,1619707718,0.842650103519669
"829","SP22","H298",36.37,1619708616,0.814699792960663
"830","SP22","H298",36.17,1619709514,0.793995859213251
"831","SP22","H298",36.23,1619710412,0.800207039337474
"832","SP22","H298",36.04,1619711311,0.780538302277433
"833","SP22","H298",35.92,1619712210,0.768115942028986
"834","SP22","H298",36.34,1619713108,0.811594202898551
"835","SP22","H298",36.6,1619714006,0.838509316770187
"836","SP22","H298",36.58,1619714904,0.836438923395445
"837","SP22","H298",36.32,1619715802,0.80952380952381
"838","SP22","H298",36.29,1619716700,0.806418219461698
"839","SP22","H298",35.57,1619717599,0.731884057971015
"840","SP22","H298",35.5,1619718498,0.724637681159421
"841","SP22","H298",35.24,1619719396,0.697722567287785
"842","SP22","H298",35.03,1619720302,0.675983436853002
"843","SP22","H298",36.06,1619721207,0.782608695652174
"844","SP22","H298",36.39,1619722106,0.816770186335404
"845","SP22","H298",36.57,1619723005,0.835403726708075
"846","SP22","H298",36.62,1619723903,0.840579710144928
"847","SP22","H298",36.78,1619724801,0.857142857142858
"848","SP22","H298",35.51,1619725700,0.725672877846791
