Column1,Period,ID,ap_t,unix
4481,SP8w2,H298,35.04,1622998577
4482,SP8w2,H298,34.78,1622999480
4483,SP8w2,H298,34.85,1623000383
4484,SP8w2,H298,34.63,1623001286
4485,SP8w2,H298,35.21,1623002189
4486,SP8w2,H298,34.88,1623003092
4487,SP8w2,H298,34.78,1623003995
4488,SP8w2,H298,36.19,1623004898
4489,SP8w2,H298,35.77,1623005801
4490,SP8w2,H298,35.9,1623006704
4491,SP8w2,H298,36.08,1623007607
4492,SP8w2,H298,36.17,1623008510
4493,SP8w2,H298,35.77,1623009413
4494,SP8w2,H298,35.26,1623010316
4495,SP8w2,H298,36.03,1623011219
4496,SP8w2,H298,35.36,1623012122
4497,SP8w2,H298,35.54,1623013025
4498,SP8w2,H298,35.55,1623013928
4499,SP8w2,H298,35.99,1623014831
4500,SP8w2,H298,35.43,1623015734
4501,SP8w2,H298,35.18,1623016638
4502,SP8w2,H298,35.21,1623017541
4503,SP8w2,H298,34.88,1623018444
4504,SP8w2,H298,35.05,1623019347
4505,SP8w2,H298,35.3,1623020250
4506,SP8w2,H298,36.16,1623021153
4507,SP8w2,H298,36.49,1623022056
4508,SP8w2,H298,36.03,1623022959
4509,SP8w2,H298,36.31,1623023862
4510,SP8w2,H298,34.63,1623024765
4511,SP8w2,H298,36.25,1623025668
4512,SP8w2,H298,35.95,1623026571
4513,SP8w2,H298,35.65,1623027473
4514,SP8w2,H298,35.05,1623028376
4515,SP8w2,H298,35.2,1623029279
4516,SP8w2,H298,35.16,1623030182
4517,SP8w2,H298,35.84,1623031084
4518,SP8w2,H298,35.23,1623031987
4519,SP8w2,H298,34.82,1623032890
4520,SP8w2,H298,35.09,1623033793
4521,SP8w2,H298,34.86,1623034695
4522,SP8w2,H298,34.93,1623035598
4523,SP8w2,H298,35.07,1623036501
4524,SP8w2,H298,34.88,1623037404
4525,SP8w2,H298,35.74,1623038306
4526,SP8w2,H298,35.87,1623039209
4527,SP8w2,H298,35.85,1623040112
4528,SP8w2,H298,36.57,1623041015
4529,SP8w2,H298,35.75,1623041917
4530,SP8w2,H298,35.52,1623042820
4531,SP8w2,H298,35.36,1623043723
4532,SP8w2,H298,35.01,1623044626
4533,SP8w2,H298,34.93,1623045528
4534,SP8w2,H298,35.04,1623046431
4535,SP8w2,H298,35.38,1623047334
4536,SP8w2,H298,35.72,1623048237
4537,SP8w2,H298,35.62,1623049139
4538,SP8w2,H298,36.26,1623050042
4539,SP8w2,H298,36.25,1623050945
4540,SP8w2,H298,35.74,1623051848
4541,SP8w2,H298,35.21,1623052750
4542,SP8w2,H298,35.14,1623053653
4543,SP8w2,H298,34.6,1623054556
4544,SP8w2,H298,35.69,1623055459
4545,SP8w2,H298,35.16,1623056361
4546,SP8w2,H298,34.47,1623057264
4547,SP8w2,H298,34.07,1623058167
4548,SP8w2,H298,34.32,1623059070
4549,SP8w2,H298,34.25,1623059972
4550,SP8w2,H298,33.97,1623060875
4551,SP8w2,H298,33.97,1623061781
4552,SP8w2,H298,34.82,1623062686
4553,SP8w2,H298,34.42,1623063589
4554,SP8w2,H298,34.3,1623064492
4555,SP8w2,H298,34.66,1623065390
4556,SP8w2,H298,34.57,1623066294
4557,SP8w2,H298,36.15,1623067199
4558,SP8w2,H298,35.2,1623068103
4559,SP8w2,H298,34.78,1623069008
4560,SP8w2,H298,35,1623069912
4561,SP8w2,H298,35.13,1623070810
4562,SP8w2,H298,36.18,1623071709
4563,SP8w2,H298,35.64,1623072609
4564,SP8w2,H298,35.48,1623073509
4565,SP8w2,H298,34.83,1623074410
4566,SP8w2,H298,35.64,1623075309
4567,SP8w2,H298,35.26,1623076207
4568,SP8w2,H298,35.29,1623077108
4569,SP8w2,H298,34.79,1623078013
4570,SP8w2,H298,34.91,1623078918
4571,SP8w2,H298,34.65,1623079823
4572,SP8w2,H298,34.62,1623080728
4573,SP8w2,H298,35.37,1623081632
4574,SP8w2,H298,34.83,1623082533
4575,SP8w2,H298,35.25,1623083435
4576,SP8w2,H298,35.97,1623084338
4577,SP8w2,H298,35.84,1623085240
4578,SP8w2,H298,35.4,1623086142
4579,SP8w2,H298,35.08,1623087045
4580,SP8w2,H298,35.25,1623087947
4581,SP8w2,H298,35.18,1623088852
4582,SP8w2,H298,33.93,1623089757
4583,SP8w2,H298,33.34,1623090662
4584,SP8w2,H298,33.32,1623091567
4585,SP8w2,H298,33.2,1623092472
4586,SP8w2,H298,33.16,1623093377
4587,SP8w2,H298,34.21,1623094282
4588,SP8w2,H298,36.99,1623095186
4589,SP8w2,H298,36.29,1623096090
4590,SP8w2,H298,35.88,1623096993
4591,SP8w2,H298,35.62,1623097897
4592,SP8w2,H298,35.63,1623098801
4593,SP8w2,H298,34.74,1623099704
4594,SP8w2,H298,35.65,1623100608
4595,SP8w2,H298,34.68,1623101512
4596,SP8w2,H298,35.26,1623102415
4597,SP8w2,H298,35.19,1623103319
4598,SP8w2,H298,34.98,1623104223
4599,SP8w2,H298,34.8,1623105126
4600,SP8w2,H298,34.55,1623106030
4601,SP8w2,H298,36.11,1623106934
4602,SP8w2,H298,36.12,1623107837
4603,SP8w2,H298,36.37,1623108741
4604,SP8w2,H298,34.98,1623109645
4605,SP8w2,H298,35.74,1623110548
4606,SP8w2,H298,36.38,1623111452
4607,SP8w2,H298,35.75,1623112356
4608,SP8w2,H298,35.24,1623113259
4609,SP8w2,H298,35.89,1623114163
4610,SP8w2,H298,34.93,1623115067
4611,SP8w2,H298,35.09,1623115970
4612,SP8w2,H298,35.49,1623116874
4613,SP8w2,H298,35.07,1623117778
4614,SP8w2,H298,34.66,1623118681
4615,SP8w2,H298,34.21,1623119585
4616,SP8w2,H298,33.67,1623120489
4617,SP8w2,H298,33.85,1623121392
4618,SP8w2,H298,33.89,1623122296
4619,SP8w2,H298,34.93,1623123200
4620,SP8w2,H298,34.76,1623124103
4621,SP8w2,H298,34.39,1623125007
4622,SP8w2,H298,34.24,1623125911
4623,SP8w2,H298,34.37,1623126814
4624,SP8w2,H298,34.42,1623127718
4625,SP8w2,H298,35.72,1623128622
4626,SP8w2,H298,35.21,1623129525
4627,SP8w2,H298,35.43,1623130429
4628,SP8w2,H298,35.09,1623131333
4629,SP8w2,H298,35.03,1623132236
4630,SP8w2,H298,35.08,1623133140
4631,SP8w2,H298,34.2,1623134044
4632,SP8w2,H298,34.9,1623134947
4633,SP8w2,H298,35.63,1623135851
4634,SP8w2,H298,35.2,1623136755
4635,SP8w2,H298,34.46,1623137658
4636,SP8w2,H298,34.48,1623138562
4637,SP8w2,H298,34.26,1623139466
4638,SP8w2,H298,34.54,1623140369
4639,SP8w2,H298,34.44,1623141273
4640,SP8w2,H298,34.17,1623142177
4641,SP8w2,H298,34.85,1623143080
4642,SP8w2,H298,35.16,1623143984
4643,SP8w2,H298,34.74,1623144888
4644,SP8w2,H298,34.62,1623145791
4645,SP8w2,H298,34.33,1623146695
4646,SP8w2,H298,34.41,1623147599
4647,SP8w2,H298,34.04,1623148502
4648,SP8w2,H298,35,1623149406
4649,SP8w2,H298,34.77,1623150310
4650,SP8w2,H298,34.34,1623151213
4651,SP8w2,H298,35.15,1623152117
4652,SP8w2,H298,35,1623153021
4653,SP8w2,H298,34.51,1623153924
4654,SP8w2,H298,34.69,1623154828
4655,SP8w2,H298,34.3,1623155732
4656,SP8w2,H298,33.78,1623156635
4657,SP8w2,H298,33.93,1623157539
4658,SP8w2,H298,35.54,1623158443
4659,SP8w2,H298,35.38,1623159346
4660,SP8w2,H298,34.82,1623160250
4661,SP8w2,H298,34.66,1623161154
4662,SP8w2,H298,34.19,1623162057
4663,SP8w2,H298,34.35,1623162961
4664,SP8w2,H298,34.76,1623163865
4665,SP8w2,H298,34.66,1623164768
4666,SP8w2,H298,34.6,1623165672
4667,SP8w2,H298,35.28,1623166576
4668,SP8w2,H298,34.99,1623167479
4669,SP8w2,H298,35.04,1623168383
4670,SP8w2,H298,35.78,1623169287
4671,SP8w2,H298,35.52,1623170190
4672,SP8w2,H298,35.26,1623171094
4673,SP8w2,H298,34.55,1623171998
4674,SP8w2,H298,34.26,1623172901
4675,SP8w2,H298,34.85,1623173805
4676,SP8w2,H298,35.53,1623174709
4677,SP8w2,H298,36.14,1623175612
4678,SP8w2,H298,35.75,1623176516
4679,SP8w2,H298,35.26,1623177420
4680,SP8w2,H298,35.13,1623178323
4681,SP8w2,H298,35.34,1623179227
4682,SP8w2,H298,33.56,1623180131
4683,SP8w2,H298,36.01,1623181034
4684,SP8w2,H298,35.41,1623181938
4685,SP8w2,H298,33.94,1623182842
4686,SP8w2,H298,33.17,1623183745
4687,SP8w2,H298,33.32,1623184649
4688,SP8w2,H298,33.23,1623185553
4689,SP8w2,H298,33.35,1623186456
4690,SP8w2,H298,34.96,1623187360
4691,SP8w2,H298,35.24,1623188264
4692,SP8w2,H298,34.97,1623189167
4693,SP8w2,H298,34.88,1623190071
4694,SP8w2,H298,34.91,1623190975
4695,SP8w2,H298,35.59,1623191878
4696,SP8w2,H298,35.49,1623192782
4697,SP8w2,H298,35.41,1623193686
4698,SP8w2,H298,35.38,1623194589
4699,SP8w2,H298,34.5,1623195493
4700,SP8w2,H298,36.59,1623196397
4701,SP8w2,H298,36.31,1623197300
4702,SP8w2,H298,35.19,1623198204
4703,SP8w2,H298,36.73,1623199107
4704,SP8w2,H298,34.18,1623200009
4705,SP8w2,H298,36.07,1623200912
4706,SP8w2,H298,36.1,1623201815
4707,SP8w2,H298,35.81,1623202717
4708,SP8w2,H298,36.12,1623203620
4709,SP8w2,H298,35.35,1623204522
4710,SP8w2,H298,35.96,1623205425
4711,SP8w2,H298,35.82,1623206328
4712,SP8w2,H298,35.9,1623207230
4713,SP8w2,H298,34.98,1623208133
4714,SP8w2,H298,34.73,1623209036
4715,SP8w2,H298,34.52,1623209938
4716,SP8w2,H298,34.12,1623210841
4717,SP8w2,H298,34.81,1623211743
4718,SP8w2,H298,34.57,1623212646
4719,SP8w2,H298,34.08,1623213549
4720,SP8w2,H298,34.19,1623214451
4721,SP8w2,H298,33.17,1623215354
4722,SP8w2,H298,34.53,1623216259
4723,SP8w2,H298,34.55,1623217164
4724,SP8w2,H298,35.55,1623218069
4725,SP8w2,H298,35.06,1623218974
4726,SP8w2,H298,34.71,1623219879
4727,SP8w2,H298,34.52,1623220784
4728,SP8w2,H298,34.21,1623221689
4729,SP8w2,H298,34.14,1623222594
4730,SP8w2,H298,34.54,1623223499
4731,SP8w2,H298,34.1,1623224404
4732,SP8w2,H298,33.45,1623225309
4733,SP8w2,H298,33.61,1623226214
4734,SP8w2,H298,35.09,1623227119
4735,SP8w2,H298,35.16,1623228024
4736,SP8w2,H298,34.86,1623228929
4737,SP8w2,H298,34.5,1623229834
4738,SP8w2,H298,34.27,1623230739
4739,SP8w2,H298,34.03,1623231644
4740,SP8w2,H298,34.34,1623232549
4741,SP8w2,H298,34.35,1623233454
4742,SP8w2,H298,34.22,1623234359
4743,SP8w2,H298,34.38,1623235264
4744,SP8w2,H298,33.99,1623236169
4745,SP8w2,H298,33.76,1623237074
4746,SP8w2,H298,34.49,1623237979
4747,SP8w2,H298,34.82,1623238884
4748,SP8w2,H298,34.46,1623239789
4749,SP8w2,H298,35.35,1623240694
4750,SP8w2,H298,35.54,1623241599
4751,SP8w2,H298,34.8,1623242500
4752,SP8w2,H298,34.16,1623243405
4753,SP8w2,H298,34.5,1623244310
4754,SP8w2,H298,35.3,1623245215
4755,SP8w2,H298,35.87,1623246120
4756,SP8w2,H298,36.46,1623247020
4757,SP8w2,H298,36.01,1623247923
4758,SP8w2,H298,35.39,1623248825
4759,SP8w2,H298,35.12,1623249728
4760,SP8w2,H298,35.15,1623250630
4761,SP8w2,H298,34.39,1623251533
4762,SP8w2,H298,35.07,1623252438
4763,SP8w2,H298,34.99,1623253343
4764,SP8w2,H298,34.59,1623254248
4765,SP8w2,H298,34.6,1623255153
4766,SP8w2,H298,35.03,1623256057
4767,SP8w2,H298,35.19,1623256962
4768,SP8w2,H298,34.69,1623257866
4769,SP8w2,H298,34.27,1623258769
4770,SP8w2,H298,34.76,1623259673
4771,SP8w2,H298,34.69,1623260578
4772,SP8w2,H298,35.21,1623261483
4773,SP8w2,H298,35.83,1623262383
4774,SP8w2,H298,35.2,1623263283
4775,SP8w2,H298,35.28,1623264187
4776,SP8w2,H298,35.26,1623265092
4777,SP8w2,H298,35.62,1623265996
4778,SP8w2,H298,35.28,1623266898
4779,SP8w2,H298,34.4,1623267800
4780,SP8w2,H298,36.27,1623268702
4781,SP8w2,H298,36.09,1623269606
4782,SP8w2,H298,35.35,1623270510
4783,SP8w2,H298,34.89,1623271414
4784,SP8w2,H298,34.49,1623272319
4785,SP8w2,H298,34.44,1623273223
4786,SP8w2,H298,35.07,1623274127
4787,SP8w2,H298,35.24,1623275031
4788,SP8w2,H298,35.89,1623275935
4789,SP8w3,H298,35.18,1623276836
4790,SP8w3,H298,34.23,1623277736
4791,SP8w3,H298,34.01,1623278642
4792,SP8w3,H298,34.12,1623279547
4793,SP8w3,H298,34.42,1623280452
4794,SP8w3,H298,33.78,1623281357
4795,SP8w3,H298,35.29,1623282262
4796,SP8w3,H298,34.59,1623283162
4797,SP8w3,H298,35.9,1623284064
4798,SP8w3,H298,36.56,1623284966
4799,SP8w3,H298,35.44,1623285867
4800,SP8w3,H298,35.92,1623286769
4801,SP8w3,H298,35.7,1623287671
4802,SP8w3,H298,35.28,1623288573
4803,SP8w3,H298,34.83,1623289474
4804,SP8w3,H298,34.9,1623290376
4805,SP8w3,H298,35.44,1623291278
4806,SP8w3,H298,34.24,1623292180
4807,SP8w3,H298,34.21,1623293081
4808,SP8w3,H298,33.86,1623293983
4809,SP8w3,H298,33.49,1623294890
4810,SP8w3,H298,33.67,1623295795
4811,SP8w3,H298,34.25,1623296701
4812,SP8w3,H298,33.85,1623297606
4813,SP8w3,H298,34.55,1623298512
4814,SP8w3,H298,36.52,1623299417
4815,SP8w3,H298,35.64,1623300317
4816,SP8w3,H298,36.33,1623301217
4817,SP8w3,H298,35.68,1623302117
4818,SP8w3,H298,35.34,1623303017
4819,SP8w3,H298,35.01,1623303922
4820,SP8w3,H298,34.64,1623304827
4821,SP8w3,H298,34.93,1623305732
4822,SP8w3,H298,35.69,1623306637
4823,SP8w3,H298,35.28,1623307543
4824,SP8w3,H298,35.12,1623308448
4825,SP8w3,H298,34.85,1623309354
4826,SP8w3,H298,35.33,1623310259
4827,SP8w3,H298,35.56,1623311163
4828,SP8w3,H298,34.51,1623312066
4829,SP8w3,H298,35.72,1623312968
4830,SP8w3,H298,35.11,1623313868
4831,SP8w3,H298,34.8,1623314773
4832,SP8w3,H298,34.52,1623315678
4833,SP8w3,H298,33.49,1623316584
4834,SP8w3,H298,33.27,1623317490
4835,SP8w3,H298,33.07,1623318393
4836,SP8w3,H298,32.43,1623319296
4837,SP8w3,H298,33.01,1623320199
4838,SP8w3,H298,35.66,1623321102
4839,SP8w3,H298,35.79,1623322005
4840,SP8w3,H298,35.16,1623322908
4841,SP8w3,H298,35.05,1623323811
4842,SP8w3,H298,34.65,1623324716
4843,SP8w3,H298,34.71,1623325622
4844,SP8w3,H298,34.18,1623326527
4845,SP8w3,H298,35.43,1623327432
4846,SP8w3,H298,34.7,1623328337
4847,SP8w3,H298,34.42,1623329243
4848,SP8w3,H298,33.74,1623330148
4849,SP8w3,H298,35.27,1623331053
4850,SP8w3,H298,35.1,1623331959
4851,SP8w3,H298,34.71,1623332864
4852,SP8w3,H298,35.1,1623333769
4853,SP8w3,H298,34.94,1623334674
4854,SP8w3,H298,34.9,1623335580
4855,SP8w3,H298,33.55,1623336485
4856,SP8w3,H298,34.32,1623337390
4857,SP8w3,H298,34.85,1623338296
4858,SP8w3,H298,34.23,1623339201
4859,SP8w3,H298,34.17,1623340106
4860,SP8w3,H298,34.84,1623341011
4861,SP8w3,H298,34.32,1623341917
4862,SP8w3,H298,34.46,1623342822
4863,SP8w3,H298,35.04,1623343728
4864,SP8w3,H298,34.1,1623344634
4865,SP8w3,H298,33.9,1623345540
4866,SP8w3,H298,33.61,1623346445
4867,SP8w3,H298,33.43,1623347351
4868,SP8w3,H298,33.29,1623348257
4869,SP8w3,H298,33.4,1623349163
4870,SP8w3,H298,33.72,1623350069
4871,SP8w3,H298,34.56,1623350975
4872,SP8w3,H298,33.34,1623351881
4873,SP8w3,H298,33.61,1623352786
4874,SP8w3,H298,33.66,1623353692
4875,SP8w3,H298,33.48,1623354598
4876,SP8w3,H298,33.26,1623355504
4877,SP8w3,H298,33.32,1623356410
4878,SP8w3,H298,33.12,1623357316
4879,SP8w3,H298,33.53,1623358222
4880,SP8w3,H298,33.22,1623359128
4881,SP8w3,H298,32.76,1623360034
4882,SP8w3,H298,34.64,1623360939
4883,SP8w3,H298,33.3,1623361845
4884,SP8w3,H298,33.14,1623362751
4885,SP8w3,H298,33.67,1623363657
4886,SP8w3,H298,34.06,1623364563
4887,SP8w3,H298,33.51,1623365469
4888,SP8w3,H298,33.19,1623366375
4889,SP8w3,H298,33.11,1623367281
4890,SP8w3,H298,33.59,1623368187
4891,SP8w3,H298,32.71,1623369093
4892,SP8w3,H298,33.52,1623369999
4893,SP8w3,H298,33.15,1623370904
4894,SP8w3,H298,32.94,1623371810
4895,SP8w3,H298,33.26,1623372716
4896,SP8w3,H298,33.42,1623373622
4897,SP8w3,H298,34.09,1623374527
4898,SP8w3,H298,33.51,1623375433
4899,SP8w3,H298,33,1623376339
4900,SP8w3,H298,32.86,1623377245
4901,SP8w3,H298,33.13,1623378151
4902,SP8w3,H298,33.43,1623379057
4903,SP8w3,H298,34.01,1623379962
4904,SP8w3,H298,33.11,1623380868
4905,SP8w3,H298,32.43,1623381774
4906,SP8w3,H298,32.62,1623382680
4907,SP8w3,H298,33.88,1623383586
4908,SP8w3,H298,32.87,1623384493
4909,SP8w3,H298,32.46,1623385399
4910,SP8w3,H298,32.33,1623386305
4911,SP8w3,H298,32.42,1623387212
4912,SP8w3,H298,32.66,1623388118
4913,SP8w3,H298,34.38,1623389023
4914,SP8w3,H298,35.53,1623389927
4915,SP8w3,H298,35.44,1623390831
4916,SP8w3,H298,35.65,1623391735
4917,SP8w3,H298,35.01,1623392639
4918,SP8w3,H298,34.09,1623393543
4919,SP8w3,H298,34.4,1623394447
4920,SP8w3,H298,34.97,1623395351
4921,SP8w3,H298,34.66,1623396255
4922,SP8w3,H298,34.14,1623397159
4923,SP8w3,H298,33.77,1623398063
4924,SP8w3,H298,34.04,1623398967
4925,SP8w3,H298,34.09,1623399871
4926,SP8w3,H298,33.83,1623400775
4927,SP8w3,H298,33.17,1623401681
4928,SP8w3,H298,33.44,1623402587
4929,SP8w3,H298,33.16,1623403492
4930,SP8w3,H298,33.43,1623404398
4931,SP8w3,H298,33.21,1623405304
4932,SP8w3,H298,32.89,1623406210
4933,SP8w3,H298,32.89,1623407116
4934,SP8w3,H298,32.86,1623408021
4935,SP8w3,H298,32.76,1623408927
4936,SP8w3,H298,34.83,1623409833
4937,SP8w3,H298,35.43,1623410738
4938,SP8w3,H298,35.03,1623411643
4939,SP8w3,H298,35.24,1623412548
4940,SP8w3,H298,35.13,1623413453
4941,SP8w3,H298,34.6,1623414358
4942,SP8w3,H298,34.6,1623415263
4943,SP8w3,H298,34.51,1623416168
4944,SP8w3,H298,35.33,1623417072
4945,SP8w3,H298,35.09,1623417977
4946,SP8w3,H298,34.74,1623418882
4947,SP8w3,H298,34.63,1623419787
4948,SP8w3,H298,34.41,1623420692
4949,SP8w3,H298,34.61,1623421597
4950,SP8w3,H298,33.96,1623422502
4951,SP8w3,H298,32.89,1623423407
4952,SP8w3,H298,33.04,1623424312
4953,SP8w3,H298,32.98,1623425217
4954,SP8w3,H298,35.03,1623426122
4955,SP8w3,H298,34.88,1623427027
4956,SP8w3,H298,33.46,1623427932
4957,SP8w3,H298,34.81,1623428837
4958,SP8w3,H298,34.65,1623429741
4959,SP8w3,H298,33.93,1623430646
4960,SP8w3,H298,33.9,1623431551
4961,SP8w3,H298,33.81,1623432456
4962,SP8w3,H298,33.72,1623433361
4963,SP8w3,H298,33.06,1623434266
4964,SP8w3,H298,33.49,1623435171
4965,SP8w3,H298,33.27,1623436076
4966,SP8w3,H298,33.61,1623436981
4967,SP8w3,H298,33.26,1623437886
4968,SP8w3,H298,33.12,1623438791
4969,SP8w3,H298,33.73,1623439696
4970,SP8w3,H298,33.76,1623440601
4971,SP8w3,H298,33.7,1623441506
4972,SP8w3,H298,36.03,1623442410
4973,SP8w3,H298,35.85,1623443315
4974,SP8w3,H298,34.86,1623444220
4975,SP8w3,H298,33.88,1623445125
4976,SP8w3,H298,33.62,1623446030
4977,SP8w3,H298,33.51,1623446935
4978,SP8w3,H298,35.14,1623447840
4979,SP8w3,H298,35.09,1623448745
4980,SP8w3,H298,34.67,1623449651
4981,SP8w3,H298,33.2,1623450555
4982,SP8w3,H298,33.47,1623451458
4983,SP8w3,H298,33.71,1623452362
4984,SP8w3,H298,33.42,1623453265
4985,SP8w3,H298,33.77,1623454169
4986,SP8w3,H298,33.45,1623455072
4987,SP8w3,H298,33.43,1623455976
4988,SP8w3,H298,33.08,1623456879
4989,SP8w3,H298,35.28,1623457783
4990,SP8w3,H298,35.8,1623458686
4991,SP8w3,H298,35.51,1623459590
4992,SP8w3,H298,35.38,1623460493
4993,SP8w3,H298,35.66,1623461397
4994,SP8w3,H298,35.64,1623462300
4995,SP8w3,H298,36.21,1623463204
4996,SP8w3,H298,34.95,1623464107
4997,SP8w3,H298,36.49,1623465011
4998,SP8w3,H298,35.71,1623465916
4999,SP8w3,H298,36.06,1623466820
5000,SP8w3,H298,34.01,1623467725
5001,SP8w3,H298,33.75,1623468629
5002,SP8w3,H298,34.18,1623469534
5003,SP8w3,H298,34.03,1623470438
5004,SP8w3,H298,34.19,1623471343
5005,SP8w3,H298,35.2,1623472248
5006,SP8w3,H298,34.6,1623473152
5007,SP8w3,H298,34.09,1623474057
5008,SP8w3,H298,33.77,1623474961
5009,SP8w3,H298,33.83,1623475866
5010,SP8w3,H298,34.35,1623476771
5011,SP8w3,H298,34.86,1623477675
5012,SP8w3,H298,35.56,1623478580
5013,SP8w3,H298,35.09,1623479484
5014,SP8w3,H298,34.68,1623480389
5015,SP8w3,H298,34.32,1623481293
5016,SP8w3,H298,34.71,1623482198
5017,SP8w3,H298,34.6,1623483103
5018,SP8w3,H298,34.65,1623484007
5019,SP8w3,H298,34.65,1623484912
5020,SP8w3,H298,35.05,1623485816
5021,SP8w3,H298,33.85,1623486721
5022,SP8w3,H298,34.83,1623487625
5023,SP8w3,H298,34.18,1623488530
5024,SP8w3,H298,34.78,1623489434
5025,SP8w3,H298,34.55,1623490339
5026,SP8w3,H298,35.26,1623491243
5027,SP8w3,H298,34.77,1623492147
5028,SP8w3,H298,34.64,1623493052
5029,SP8w3,H298,35.35,1623493956
5030,SP8w3,H298,33.15,1623494860
5031,SP8w3,H298,34.25,1623495765
5032,SP8w3,H298,33.58,1623496669
5033,SP8w3,H298,33.46,1623497574
5034,SP8w3,H298,33.57,1623498478
5035,SP8w3,H298,34.83,1623499382
5036,SP8w3,H298,34,1623500287
5037,SP8w3,H298,35.24,1623501191
5038,SP8w3,H298,34.8,1623502096
5039,SP8w3,H298,35.2,1623503000
5040,SP8w3,H298,35,1623503904
5041,SP8w3,H298,34.76,1623504809
5042,SP8w3,H298,35.59,1623505713
5043,SP8w3,H298,35.88,1623506618
5044,SP8w3,H298,35.59,1623507522
5045,SP8w3,H298,35.12,1623508426
5046,SP8w3,H298,34.74,1623509331
5047,SP8w3,H298,35.26,1623510235
5048,SP8w3,H298,33.31,1623511139
5049,SP8w3,H298,32.54,1623512044
5050,SP8w3,H298,33.22,1623512948
5051,SP8w3,H298,32.91,1623513853
5052,SP8w3,H298,32.56,1623514757
5053,SP8w3,H298,32.73,1623515661
5054,SP8w3,H298,32.47,1623516566
5055,SP8w3,H298,33.18,1623517470
5056,SP8w3,H298,32.69,1623518375
5057,SP8w3,H298,32.57,1623519279
5058,SP8w3,H298,32.19,1623520183
5059,SP8w3,H298,32.24,1623521087
5060,SP8w3,H298,32.72,1623521991
5061,SP8w3,H298,33.36,1623522895
5062,SP8w3,H298,33.18,1623523799
5063,SP8w3,H298,32.88,1623524703
5064,SP8w3,H298,33.85,1623525607
5065,SP8w3,H298,34.18,1623526511
5066,SP8w3,H298,36.06,1623527414
5067,SP8w3,H298,35.74,1623528318
5068,SP8w3,H298,34.8,1623529222
5069,SP8w3,H298,36.18,1623530126
5070,SP8w3,H298,35.68,1623531030
5071,SP8w3,H298,35.49,1623531934
5072,SP8w3,H298,35.28,1623532838
5073,SP8w3,H298,34.88,1623533742
5074,SP8w3,H298,34.46,1623534646
5075,SP8w3,H298,35.29,1623535551
5076,SP8w3,H298,35.01,1623536457
5077,SP8w3,H298,33.79,1623537362
5078,SP8w3,H298,32.87,1623538268
5079,SP8w3,H298,32.66,1623539173
5080,SP8w3,H298,32.33,1623540079
5081,SP8w3,H298,34.98,1623540984
5082,SP8w3,H298,34.88,1623541890
5083,SP8w3,H298,33.94,1623542795
5084,SP8w3,H298,36.87,1623543701
5085,SP8w3,H298,35.94,1623544606
5086,SP8w3,H298,33.31,1623545512
5087,SP8w3,H298,33.94,1623546417
5088,SP8w3,H298,32.84,1623547322
5089,SP8w3,H298,33.71,1623548228
5090,SP8w3,H298,33.61,1623549133
5091,SP8w3,H298,34.94,1623550039
5092,SP8w3,H298,35.41,1623550944
5093,SP8w3,H298,34.79,1623551850
5094,SP8w3,H298,34.07,1623552755
5095,SP8w3,H298,34.1,1623553661
5096,SP8w3,H298,33,1623554566
5097,SP8w3,H298,33.33,1623555472
5098,SP8w3,H298,33.67,1623556377
5099,SP8w3,H298,33.15,1623557282
5100,SP8w3,H298,32.88,1623558188
5101,SP8w3,H298,32.84,1623559093
5102,SP8w3,H298,32.93,1623559999
5103,SP8w3,H298,33.23,1623560904
5104,SP8w3,H298,33.26,1623561810
5105,SP8w3,H298,35.09,1623562715
5106,SP8w3,H298,34.06,1623563621
5107,SP8w3,H298,33.82,1623564526
5108,SP8w3,H298,33.43,1623565432
5109,SP8w3,H298,33.59,1623566337
5110,SP8w3,H298,33.22,1623567243
5111,SP8w3,H298,33.34,1623568148
5112,SP8w3,H298,33.25,1623569053
5113,SP8w3,H298,33.17,1623569959
5114,SP8w3,H298,33.22,1623570864
5115,SP8w3,H298,32.97,1623571770
5116,SP8w3,H298,32.89,1623572675
5117,SP8w3,H298,32.97,1623573581
5118,SP8w3,H298,33.27,1623574486
5119,SP8w3,H298,34.99,1623575392
5120,SP8w3,H298,33.6,1623576297
5121,SP8w3,H298,33.19,1623577203
5122,SP8w3,H298,33.09,1623578108
5123,SP8w3,H298,32.83,1623579014
5124,SP8w3,H298,32.59,1623579919
5125,SP8w3,H298,33.25,1623580824
5126,SP8w3,H298,32.32,1623581730
5127,SP8w3,H298,34.1,1623582635
5128,SP8w3,H298,32.97,1623583541
5129,SP8w3,H298,32.83,1623584446
5130,SP8w3,H298,33.09,1623585352
5131,SP8w3,H298,33.21,1623586257
5132,SP8w3,H298,32.84,1623587163
5133,SP8w3,H298,33.27,1623588068
5134,SP8w3,H298,32.7,1623588974
5135,SP8w3,H298,32.63,1623589879
5136,SP8w3,H298,32.91,1623590784
5137,SP8w3,H298,32.87,1623591690
5138,SP8w3,H298,32.88,1623592595
5139,SP8w3,H298,32.77,1623593501
5140,SP8w3,H298,32.67,1623594406
5141,SP8w3,H298,32.67,1623595312
5142,SP8w3,H298,32.73,1623596217
5143,SP8w3,H298,32.44,1623597123
5144,SP8w3,H298,32.1,1623598028
5145,SP8w3,H298,33.33,1623598934
5146,SP8w3,H298,34.36,1623599839
