"","X.1","X","ap_t","ap_ID","datetime","ID","unix","Period","State","num_Period","tod","DayNight","density","floordate","todfloor"
"160",4633,283250,36.58,"22.00.31.25","2021-04-22 15:55:13","H230",1619106913,"LPw2","Euthermic",-4,15.9202777777778,"Day",0.0113542604887918,2021-04-22,16
"161",4662,283251,36.46,"22.00.31.25","2021-04-22 16:10:12","H230",1619107812,"LPw2","Euthermic",-4,16.17,"Day",0.0139303286381301,2021-04-22,16
"162",4691,283252,36.48,"22.00.31.25","2021-04-22 16:25:12","H230",1619108712,"LPw2","Euthermic",-4,16.42,"Day",0.0134830863690595,2021-04-22,16
"163",4720,283253,36.62,"22.00.31.25","2021-04-22 16:40:11","H230",1619109611,"LPw2","Euthermic",-4,16.6697222222222,"Day",0.0109708441470319,2021-04-22,17
"164",4749,283254,36.54,"22.00.31.25","2021-04-22 16:55:11","H230",1619110511,"LPw2","Euthermic",-4,16.9197222222222,"Day",0.0130618376993839,2021-04-22,17
"165",4778,283255,36.43,"22.00.31.25","2021-04-22 17:10:10","H230",1619111410,"LPw2","Euthermic",-4,17.1694444444444,"Night",0.0143275691608253,2021-04-22,17
"166",4807,283256,36.39,"22.00.31.25","2021-04-22 17:25:10","H230",1619112310,"LPw2","Euthermic",-4,17.4194444444444,"Night",0.0144584829424817,2021-04-22,17
"167",4836,283257,36.25,"22.00.31.25","2021-04-22 17:40:09","H230",1619113209,"LPw2","Euthermic",-4,17.6691666666667,"Night",0.013997972403743,2021-04-22,18
"168",4865,283258,36.22,"22.00.31.25","2021-04-22 17:55:09","H230",1619114109,"LPw2","Euthermic",-4,17.9191666666667,"Night",0.0133681519674935,2021-04-22,18
"169",4894,283259,35.08,"22.00.31.25","2021-04-22 18:10:09","H230",1619115009,"LPw2","Euthermic",-4,18.1691666666667,"Night",0.00548745893145398,2021-04-22,18
"170",4923,283260,35.39,"22.00.31.25","2021-04-22 18:25:08","H230",1619115908,"LPw2","Euthermic",-4,18.4188888888889,"Night",0.00684687538038392,2021-04-22,18
"171",4954,283261,36.9,"22.00.31.25","2021-04-22 18:40:08","H230",1619116808,"LPw2","Euthermic",-4,18.6688888888889,"Night",0.00827637135858503,2021-04-22,19
"172",4983,283262,36.82,"22.00.31.25","2021-04-22 18:55:07","H230",1619117707,"LPw2","Euthermic",-4,18.9186111111111,"Night",0.00991712919509057,2021-04-22,19
"173",5012,283263,36.62,"22.00.31.25","2021-04-22 19:10:06","H230",1619118606,"LPw2","Euthermic",-4,19.1683333333333,"Night",0.0124985671952856,2021-04-22,19
"174",5041,283264,36.73,"22.00.31.25","2021-04-22 19:25:06","H230",1619119506,"LPw2","Euthermic",-4,19.4183333333333,"Night",0.0116590134445825,2021-04-22,19
"175",5070,283265,34.53,"22.00.31.25","2021-04-22 19:40:05","H230",1619120405,"LPw2","Euthermic",-4,19.6680555555556,"Night",0.00394443188494748,2021-04-22,20
"176",5099,283266,36.69,"22.00.31.25","2021-04-22 19:55:02","H230",1619121302,"LPw2","Euthermic",-4,19.9172222222222,"Night",0.0114857970721917,2021-04-22,20
"177",5128,283267,36.87,"22.00.31.25","2021-04-22 20:10:01","H230",1619122201,"LPw2","Euthermic",-4,20.1669444444444,"Night",0.0103585122105889,2021-04-22,20
"178",5157,283268,36.92,"22.00.31.25","2021-04-22 20:25:00","H230",1619123100,"LPw2","Euthermic",-4,20.4166666666667,"Night",0.0097913710304145,2021-04-22,20
"179",5186,283269,37.3,"22.00.31.25","2021-04-22 20:40:00","H230",1619124000,"LPw2","Euthermic",-4,20.6666666666667,"Night",0.00588532264064813,2021-04-22,21
"180",5215,283270,36.73,"22.00.31.25","2021-04-22 20:54:59","H230",1619124899,"LPw2","Euthermic",-4,20.9163888888889,"Night",0.00977699405372491,2021-04-22,21
"181",5244,283271,37.43,"22.00.31.25","2021-04-22 21:09:59","H230",1619125799,"LPw2","Euthermic",-4,21.1663888888889,"Night",0.00509130395421961,2021-04-22,21
"182",5273,283272,37,"22.00.31.25","2021-04-22 21:24:58","H230",1619126698,"LPw2","Euthermic",-4,21.4161111111111,"Night",0.00887853580031158,2021-04-22,21
"183",5302,283273,37.26,"22.00.31.25","2021-04-22 21:39:58","H230",1619127598,"LPw2","Euthermic",-4,21.6661111111111,"Night",0.00695277765593222,2021-04-22,22
"184",5331,283274,37.73,"22.00.31.25","2021-04-22 21:54:57","H230",1619128497,"LPw2","Euthermic",-4,21.9158333333333,"Night",0.00302959723474871,2021-04-22,22
"185",5360,283275,36.03,"22.00.31.25","2021-04-22 22:09:57","H230",1619129397,"LPw2","Euthermic",-4,22.1658333333333,"Night",0.00794268105571544,2021-04-22,22
"186",5389,283276,36.16,"22.00.31.25","2021-04-22 22:24:57","H230",1619130297,"LPw2","Euthermic",-4,22.4158333333333,"Night",0.00810110091971332,2021-04-22,22
"187",5418,283277,35.82,"22.00.31.25","2021-04-22 22:39:57","H230",1619131197,"LPw2","Euthermic",-4,22.6658333333333,"Night",0.00802578726244918,2021-04-22,23
"188",5447,283278,35.07,"22.00.31.25","2021-04-22 22:54:56","H230",1619132096,"LPw2","Euthermic",-4,22.9155555555556,"Night",0.00526012791312812,2021-04-22,23
"189",5476,283279,36.04,"22.00.31.25","2021-04-22 23:09:56","H230",1619132996,"LPw2","Euthermic",-4,23.1655555555556,"Night",0.00777329854349387,2021-04-22,23
"190",5505,283280,34.6,"22.00.31.25","2021-04-22 23:24:57","H230",1619133897,"LPw2","Euthermic",-4,23.4158333333333,"Night",0.00385540564971887,2021-04-22,23
"191",5534,283281,34.57,"22.00.31.25","2021-04-22 23:39:53","H230",1619134793,"LPw2","Euthermic",-4,23.6647222222222,"Night",0.00329202582009709,2021-04-22,24
"192",5563,283282,35.44,"22.00.31.25","2021-04-22 23:54:50","H230",1619135690,"LPw2","Euthermic",-4,23.9138888888889,"Night",0.00424814615858688,2021-04-22,24
"193",5592,283283,35.81,"22.00.31.25","2021-04-23 00:09:50","H230",1619136590,"LPw2","Euthermic",-4,0.163888888888889,"Night",0.00534067802548313,2021-04-23,0
"194",5621,283284,34.78,"22.00.31.25","2021-04-23 00:24:50","H230",1619137490,"LPw2","Euthermic",-4,0.413888888888889,"Night",0.00377356035434834,2021-04-23,0
"195",5650,283285,37.46,"22.00.31.25","2021-04-23 00:39:49","H230",1619138389,"LPw2","Euthermic",-4,0.663611111111111,"Night",0.00337479201262417,2021-04-23,1
"196",5679,283286,37.01,"22.00.31.25","2021-04-23 00:54:49","H230",1619139289,"LPw2","Euthermic",-4,0.913611111111111,"Night",0.00819009940898155,2021-04-23,1
"197",5707,283287,37.02,"22.00.31.25","2021-04-23 01:09:47","H230",1619140187,"LPw2","Euthermic",-4,1.16305555555556,"Night",0.00859563246297475,2021-04-23,1
"198",5736,283288,37.05,"22.00.31.25","2021-04-23 01:24:46","H230",1619141086,"LPw2","Euthermic",-4,1.41277777777778,"Night",0.00850305658238073,2021-04-23,1
"199",5765,283289,36.78,"22.00.31.25","2021-04-23 01:39:46","H230",1619141986,"LPw2","Euthermic",-4,1.66277777777778,"Night",0.00976691564053156,2021-04-23,2
"200",5795,283290,37.52,"22.00.31.25","2021-04-23 01:54:46","H230",1619142886,"LPw2","Euthermic",-4,1.91277777777778,"Night",0.00343543179520517,2021-04-23,2
"201",5824,283291,36.85,"22.00.31.25","2021-04-23 02:09:45","H230",1619143785,"LPw2","Euthermic",-4,2.1625,"Night",0.00954878028605303,2021-04-23,2
"202",5853,283292,37.35,"22.00.31.25","2021-04-23 02:24:44","H230",1619144684,"LPw2","Euthermic",-4,2.41222222222222,"Night",0.00526575093575436,2021-04-23,2
"203",5882,283293,37.07,"22.00.31.25","2021-04-23 02:39:43","H230",1619145583,"LPw2","Euthermic",-4,2.66194444444444,"Night",0.0083971235023728,2021-04-23,3
"204",5911,283294,36.73,"22.00.31.25","2021-04-23 02:54:43","H230",1619146483,"LPw2","Euthermic",-4,2.91194444444444,"Night",0.0096101142756502,2021-04-23,3
"205",5940,283295,36.37,"22.00.31.25","2021-04-23 03:09:42","H230",1619147382,"LPw2","Euthermic",-4,3.16166666666667,"Night",0.00876630564744673,2021-04-23,3
"206",5969,283296,35.52,"22.00.31.25","2021-04-23 03:24:41","H230",1619148281,"LPw2","Euthermic",-4,3.41138888888889,"Night",0.00782868785386815,2021-04-23,3
"207",5998,283297,36.16,"22.00.31.25","2021-04-23 03:39:40","H230",1619149180,"LPw2","Euthermic",-4,3.66111111111111,"Night",0.00837892429577242,2021-04-23,4
"208",6027,283298,37.71,"22.00.31.25","2021-04-23 03:54:40","H230",1619150080,"LPw2","Euthermic",-4,3.91111111111111,"Night",0.00159830881441862,2021-04-23,4
"209",6056,283299,37.07,"22.00.31.25","2021-04-23 04:09:39","H230",1619150979,"LPw2","Euthermic",-4,4.16083333333333,"Night",0.00811017642275765,2021-04-23,4
"210",6085,283300,36.72,"22.00.31.25","2021-04-23 04:24:40","H230",1619151880,"LPw2","Euthermic",-4,4.41111111111111,"Night",0.00979668156386039,2021-04-23,4
"211",6114,283301,36.75,"22.00.31.25","2021-04-23 04:39:39","H230",1619152779,"LPw2","Euthermic",-4,4.66083333333333,"Night",0.00968630163418124,2021-04-23,5
"212",6143,283302,36.82,"22.00.31.25","2021-04-23 04:54:38","H230",1619153678,"LPw2","Euthermic",-4,4.91055555555556,"Night",0.00932889592379457,2021-04-23,5
"213",6172,283303,37.22,"22.00.31.25","2021-04-23 05:09:37","H230",1619154577,"LPw2","Euthermic",-4,5.16027777777778,"Night",0.00497143312382151,2021-04-23,5
"214",6201,283304,37.3,"22.00.31.25","2021-04-23 05:24:37","H230",1619155477,"LPw2","Euthermic",-4,5.41027777777778,"Night",0.00370207053438025,2021-04-23,5
"215",6230,283305,36.15,"22.00.31.25","2021-04-23 05:39:38","H230",1619156378,"LPw2","Euthermic",-4,5.66055555555556,"Night",0.0099933049817898,2021-04-23,6
"216",6259,283306,35.66,"22.00.31.25","2021-04-23 05:54:38","H230",1619157278,"LPw2","Euthermic",-4,5.91055555555556,"Night",0.00907037175337905,2021-04-23,6
"217",6288,283307,36.27,"22.00.31.25","2021-04-23 06:09:38","H230",1619158178,"LPw2","Euthermic",-4,6.16055555555556,"Night",0.0112641851279468,2021-04-23,6
"218",6317,283308,35.65,"22.00.31.25","2021-04-23 06:24:38","H230",1619159078,"LPw2","Euthermic",-4,6.41055555555556,"Night",0.00923608358600615,2021-04-23,6
"219",6346,283309,35.4,"22.00.31.25","2021-04-23 06:39:39","H230",1619159979,"LPw2","Euthermic",-4,6.66083333333333,"Night",0.0084776780945584,2021-04-23,7
"220",6375,283310,35.51,"22.00.31.25","2021-04-23 06:54:39","H230",1619160879,"LPw2","Euthermic",-4,6.91083333333333,"Night",0.00875765631797187,2021-04-23,7
"221",6404,283311,35.52,"22.00.31.25","2021-04-23 07:09:39","H230",1619161779,"LPw2","Euthermic",-4,7.16083333333333,"Night",0.00875123150197232,2021-04-23,7
"222",6434,283312,35.2,"22.00.31.25","2021-04-23 07:24:39","H230",1619162679,"LPw2","Euthermic",-4,7.41083333333333,"Night",0.00749950721511423,2021-04-23,7
"223",6463,283313,34.53,"22.00.31.25","2021-04-23 07:39:41","H230",1619163581,"LPw2","Euthermic",-4,7.66138888888889,"Night",0.00435917213353539,2021-04-23,8
"224",6492,283314,34.98,"22.00.31.25","2021-04-23 07:54:38","H230",1619164478,"LPw2","Euthermic",-4,7.91055555555556,"Night",0.00626612510132278,2021-04-23,8
"225",6521,283315,34.73,"22.00.31.25","2021-04-23 08:09:39","H230",1619165379,"LPw2","Euthermic",-4,8.16083333333333,"Night",0.00509461512260545,2021-04-23,8
"226",6550,283316,34.82,"22.00.31.25","2021-04-23 08:24:40","H230",1619166280,"LPw2","Euthermic",-4,8.41111111111111,"Night",0.00550762068642636,2021-04-23,8
"227",6579,283317,34.5,"22.00.31.25","2021-04-23 08:39:38","H230",1619167178,"LPw2","Euthermic",-4,8.66055555555556,"Night",0.00414246672094912,2021-04-23,9
"228",6608,283318,36.14,"22.00.31.25","2021-04-23 08:54:36","H230",1619168076,"LPw2","Euthermic",-4,8.91,"Night",0.0134779041450827,2021-04-23,9
"229",6637,283319,35.23,"22.00.31.25","2021-04-23 09:09:36","H230",1619168976,"LPw2","Euthermic",-4,9.16,"Day",0.00719491822381959,2021-04-23,9
"230",6666,283320,34.76,"22.00.31.25","2021-04-23 09:24:37","H230",1619169877,"LPw2","Euthermic",-4,9.41027777777778,"Day",0.00508739134122929,2021-04-23,9
"231",6695,283321,34.85,"22.00.31.25","2021-04-23 09:39:36","H230",1619170776,"LPw2","Euthermic",-4,9.66,"Day",0.00562169768257237,2021-04-23,10
"232",6724,283322,34.73,"22.00.31.25","2021-04-23 09:54:35","H230",1619171675,"LPw2","Euthermic",-4,9.90972222222222,"Day",0.00489704929160585,2021-04-23,10
"233",6753,283323,34.69,"22.00.31.25","2021-04-23 10:09:34","H230",1619172574,"LPw2","Euthermic",-4,10.1594444444444,"Day",0.00470195169561359,2021-04-23,10
"234",6782,283324,34.83,"22.00.31.25","2021-04-23 10:24:31","H230",1619173471,"LPw2","Euthermic",-4,10.4086111111111,"Day",0.00534109494550969,2021-04-23,10
"235",6811,283325,35.58,"22.00.31.25","2021-04-23 10:39:28","H230",1619174368,"LPw2","Euthermic",-4,10.6577777777778,"Day",0.00821071266177047,2021-04-23,11
"236",6840,283326,35.55,"22.00.31.25","2021-04-23 10:54:29","H230",1619175269,"LPw2","Euthermic",-4,10.9080555555556,"Day",0.00819029724026273,2021-04-23,11
"237",6869,283327,35.41,"22.00.31.25","2021-04-23 11:09:29","H230",1619176169,"LPw2","Euthermic",-4,11.1580555555556,"Day",0.00782274201313784,2021-04-23,11
"238",6898,283328,35.33,"22.00.31.25","2021-04-23 11:24:29","H230",1619177069,"LPw2","Euthermic",-4,11.4080555555556,"Day",0.00767942041149623,2021-04-23,11
"239",6927,283329,35.24,"22.00.31.25","2021-04-23 11:39:28","H230",1619177968,"LPw2","Euthermic",-4,11.6577777777778,"Day",0.00732305998800529,2021-04-23,12
"240",6956,283330,34.59,"22.00.31.25","2021-04-23 11:54:28","H230",1619178868,"LPw2","Euthermic",-4,11.9077777777778,"Day",0.00391723745007599,2021-04-23,12
"241",6985,283331,34.45,"22.00.31.25","2021-04-23 12:09:28","H230",1619179768,"LPw2","Euthermic",-4,12.1577777777778,"Day",0.00343048852202845,2021-04-23,12
"242",7014,283332,36.43,"22.00.31.25","2021-04-23 12:24:28","H230",1619180668,"LPw2","Euthermic",-4,12.4077777777778,"Day",0.0134990309953849,2021-04-23,12
"243",7043,283333,35.38,"22.00.31.25","2021-04-23 12:39:27","H230",1619181567,"LPw2","Euthermic",-4,12.6575,"Day",0.0082178135460223,2021-04-23,13
"244",7072,283334,35.18,"22.00.31.25","2021-04-23 12:54:27","H230",1619182467,"LPw2","Euthermic",-4,12.9075,"Day",0.00700192225503092,2021-04-23,13
"245",7101,283335,36.39,"22.00.31.25","2021-04-23 13:09:27","H230",1619183367,"LPw2","Euthermic",-4,13.1575,"Day",0.0142559739036713,2021-04-23,13
"246",7130,283336,36.21,"22.00.31.25","2021-04-23 13:24:26","H230",1619184266,"LPw2","Euthermic",-4,13.4072222222222,"Day",0.0150831118533525,2021-04-23,13
"247",7159,283337,36.29,"22.00.31.25","2021-04-23 13:39:26","H230",1619185166,"LPw2","Euthermic",-4,13.6572222222222,"Day",0.0151422024863226,2021-04-23,14
"248",7188,283338,36.78,"22.00.31.25","2021-04-23 13:54:26","H230",1619186066,"LPw2","Euthermic",-4,13.9072222222222,"Day",0.00532792452258599,2021-04-23,14
"249",7217,283339,36.36,"22.00.31.25","2021-04-23 14:09:25","H230",1619186965,"LPw2","Euthermic",-4,14.1569444444444,"Day",0.0147521030407747,2021-04-23,14
"250",7246,283340,35.87,"22.00.31.25","2021-04-23 14:24:25","H230",1619187865,"LPw2","Euthermic",-4,14.4069444444444,"Day",0.010757396513195,2021-04-23,14
"251",7275,283341,36.24,"22.00.31.25","2021-04-23 14:39:25","H230",1619188765,"LPw2","Euthermic",-4,14.6569444444444,"Day",0.0149251107939712,2021-04-23,15
"252",7304,283342,36.19,"22.00.31.25","2021-04-23 14:54:25","H230",1619189665,"LPw2","Euthermic",-4,14.9069444444444,"Day",0.0146966434046311,2021-04-23,15
"253",7333,283343,36.52,"22.00.31.25","2021-04-23 15:09:24","H230",1619190564,"LPw2","Euthermic",-4,15.1566666666667,"Day",0.0124322182068351,2021-04-23,15
"254",7362,283344,36.76,"22.00.31.25","2021-04-23 15:24:24","H230",1619191464,"LPw2","Euthermic",-4,15.4066666666667,"Day",0.00698079526120949,2021-04-23,15
"255",7391,283345,36.71,"22.00.31.25","2021-04-23 15:39:23","H230",1619192363,"LPw2","Euthermic",-4,15.6563888888889,"Day",0.00795925892394874,2021-04-23,16
"256",7420,283346,36.82,"22.00.31.25","2021-04-23 15:54:23","H230",1619193263,"LPw2","Euthermic",-4,15.9063888888889,"Day",0.00580219930693283,2021-04-23,16
"257",7449,283347,36.81,"22.00.31.25","2021-04-23 16:09:22","H230",1619194162,"LPw2","Euthermic",-4,16.1561111111111,"Day",0.00596621477270553,2021-04-23,16
"258",7478,283348,36.48,"22.00.31.25","2021-04-23 16:24:22","H230",1619195062,"LPw2","Euthermic",-4,16.4061111111111,"Day",0.0134781811077593,2021-04-23,16
"259",7507,283349,36.34,"22.00.31.25","2021-04-23 16:39:22","H230",1619195962,"LPw2","Euthermic",-4,16.6561111111111,"Day",0.0149375830586622,2021-04-23,17
"260",7536,283350,36.22,"22.00.31.25","2021-04-23 16:54:21","H230",1619196861,"LPw2","Euthermic",-4,16.9058333333333,"Day",0.0145594216689403,2021-04-23,17
"261",7565,283351,36.32,"22.00.31.25","2021-04-23 17:09:21","H230",1619197761,"LPw2","Euthermic",-4,17.1558333333333,"Night",0.0147172325526735,2021-04-23,17
"262",7594,283352,36.55,"22.00.31.25","2021-04-23 17:24:20","H230",1619198660,"LPw2","Euthermic",-4,17.4055555555556,"Night",0.0127543098462178,2021-04-23,17
"263",7623,283353,36.62,"22.00.31.25","2021-04-23 17:39:20","H230",1619199560,"LPw2","Euthermic",-4,17.6555555555556,"Night",0.0118197906488446,2021-04-23,18
"264",7652,283354,36.51,"22.00.31.25","2021-04-23 17:54:19","H230",1619200459,"LPw2","Euthermic",-4,17.9052777777778,"Night",0.0134798383971096,2021-04-23,18
"265",7680,283355,36.4,"22.00.31.25","2021-04-23 18:09:18","H230",1619201358,"LPw2","Euthermic",-4,18.155,"Night",0.0139947179209398,2021-04-23,18
"266",7709,283356,36.46,"22.00.31.25","2021-04-23 18:24:18","H230",1619202258,"LPw2","Euthermic",-4,18.405,"Night",0.0137364000725135,2021-04-23,18
"267",7738,283357,36.89,"22.00.31.25","2021-04-23 18:39:18","H230",1619203158,"LPw2","Euthermic",-4,18.655,"Night",0.00822938011846915,2021-04-23,19
"268",7767,283358,36.66,"22.00.31.25","2021-04-23 18:54:18","H230",1619204058,"LPw2","Euthermic",-4,18.905,"Night",0.0122876969675106,2021-04-23,19
"269",7796,283359,36.45,"22.00.31.25","2021-04-23 19:09:18","H230",1619204958,"LPw2","Euthermic",-4,19.155,"Night",0.0126319415343998,2021-04-23,19
"270",7825,283360,36.72,"22.00.31.25","2021-04-23 19:24:16","H230",1619205856,"LPw2","Euthermic",-4,19.4044444444444,"Night",0.0116602130013254,2021-04-23,19
"271",7854,283361,36.64,"22.00.31.25","2021-04-23 19:39:15","H230",1619206755,"LPw2","Euthermic",-4,19.6541666666667,"Night",0.0119185246197881,2021-04-23,20
"272",7883,283362,36.88,"22.00.31.25","2021-04-23 19:54:14","H230",1619207654,"LPw2","Euthermic",-4,19.9038888888889,"Night",0.00998353727176701,2021-04-23,20
"273",7912,283363,37,"22.00.31.25","2021-04-23 20:09:13","H230",1619208553,"LPw2","Euthermic",-4,20.1536111111111,"Night",0.00895455703512593,2021-04-23,20
"274",7941,283364,36.52,"22.00.31.25","2021-04-23 20:24:13","H230",1619209453,"LPw2","Euthermic",-4,20.4036111111111,"Night",0.0101659339136214,2021-04-23,20
"275",7970,283365,37.01,"22.00.31.25","2021-04-23 20:39:12","H230",1619210352,"LPw2","Euthermic",-4,20.6533333333333,"Night",0.00897554567995306,2021-04-23,21
"276",7999,283366,37.1,"22.00.31.25","2021-04-23 20:54:11","H230",1619211251,"LPw2","Euthermic",-4,20.9030555555556,"Night",0.00844844652719154,2021-04-23,21
"277",8028,283367,37.43,"22.00.31.25","2021-04-23 21:09:11","H230",1619212151,"LPw2","Euthermic",-4,21.1530555555556,"Night",0.00506105809085781,2021-04-23,21
"278",8057,283368,37.11,"22.00.31.25","2021-04-23 21:24:10","H230",1619213050,"LPw2","Euthermic",-4,21.4027777777778,"Night",0.00810966467787612,2021-04-23,21
"279",8087,283369,37.26,"22.00.31.25","2021-04-23 21:39:10","H230",1619213950,"LPw2","Euthermic",-4,21.6527777777778,"Night",0.00695277765593222,2021-04-23,22
"280",8116,283370,37.66,"22.00.31.25","2021-04-23 21:54:10","H230",1619214850,"LPw2","Euthermic",-4,21.9027777777778,"Night",0.00355720448753916,2021-04-23,22
"281",8145,283371,38.12,"22.00.31.25","2021-04-23 22:09:10","H230",1619215750,"LPw2","Euthermic",-4,22.1527777777778,"Night",0.000763271002927543,2021-04-23,22
"282",8174,283372,36.38,"22.00.31.25","2021-04-23 22:24:10","H230",1619216650,"LPw2","Euthermic",-4,22.4027777777778,"Night",0.00826488432239162,2021-04-23,22
"283",8203,283373,37.23,"22.00.31.25","2021-04-23 22:39:09","H230",1619217549,"LPw2","Euthermic",-4,22.6525,"Night",0.00670172363969081,2021-04-23,23
"284",8232,283374,38.08,"22.00.31.25","2021-04-23 22:54:08","H230",1619218448,"LPw2","Euthermic",-4,22.9022222222222,"Night",0.000863846417699953,2021-04-23,23
"285",8261,283375,38.09,"22.00.31.25","2021-04-23 23:09:08","H230",1619219348,"LPw2","Euthermic",-4,23.1522222222222,"Night",0.000794506916249561,2021-04-23,23
"286",8290,283376,36.89,"22.00.31.25","2021-04-23 23:24:08","H230",1619220248,"LPw2","Euthermic",-4,23.4022222222222,"Night",0.00739807205357343,2021-04-23,23
"287",8319,283377,36.16,"22.00.31.25","2021-04-23 23:39:08","H230",1619221148,"LPw2","Euthermic",-4,23.6522222222222,"Night",0.00624489066396075,2021-04-23,24
"288",8348,283378,37.57,"22.00.31.25","2021-04-23 23:54:06","H230",1619222046,"LPw2","Euthermic",-4,23.9016666666667,"Night",0.00181314734453797,2021-04-23,24
"289",8377,283379,37.28,"22.00.31.25","2021-04-24 00:09:06","H230",1619222946,"LPw2","Euthermic",-4,0.151666666666667,"Night",0.00332747628844338,2021-04-24,0
