"","ID","Period","State","DayNight","num_Period","floordate","todfloor","mean_BTind","median_BTind","std_BTind"
"1677","H263","SP8w4","Euthermic","Night",4,2021-06-20,19,33.155,33.145,0.163401346383683
"1678","H263","SP8w4","Euthermic","Night",4,2021-06-20,20,33.48,33.5,0.191833260932507
"1679","H263","SP8w4","Euthermic","Night",4,2021-06-20,21,33.0875,33.06,0.138894444333338
"1680","H263","SP8w4","Euthermic","Night",4,2021-06-20,22,33.74,33.51,0.800166649309172
"1681","H263","SP8w4","Euthermic","Night",4,2021-06-20,23,33.01,32.975,0.0948683298050517
"1682","H263","SP8w4","Euthermic","Night",4,2021-06-20,24,33.01,33.01,0.311126983722079
"1683","H263","SP8w4","Euthermic","Night",4,2021-06-21,0,33.97,33.97,0.268700576850885
"1684","H263","SP8w4","Euthermic","Night",4,2021-06-21,1,33.4125,33.345,0.174045013334675
"1685","H263","SP8w4","Euthermic","Night",4,2021-06-21,2,32.895,32.97,0.186458216945962
"1686","H263","SP8w4","Euthermic","Night",4,2021-06-21,3,33.24,33.135,0.525420466547189
"1687","H263","SP8w4","Euthermic","Night",4,2021-06-21,4,33.6375,33.69,0.485824042221048
"1688","H263","SP8w4","Euthermic","Night",4,2021-06-21,5,32.81,32.79,0.21602468994693
"1689","H263","SP8w4","Euthermic","Night",4,2021-06-21,6,33.335,33.43,0.2474536993729
"1690","H263","SP8w4","Euthermic","Night",4,2021-06-21,7,32.56,32.52,0.279284800875377
"1691","H263","SP8w4","Euthermic","Night",4,2021-06-21,8,32.235,32.26,0.127671453348037
"1692","H263","SP8w4","Euthermic","Night",4,2021-06-21,9,32.245,32.245,0.558614357137372
"1693","H263","SP8w4","Euthermic","Night",4,2021-06-21,17,32.975,32.975,0.091923881554253
"1694","H263","SP8w4","Euthermic","Night",4,2021-06-21,18,33.5375,33.6,0.639446375129819
"1695","H263","SP8w4","Euthermic","Night",4,2021-06-21,19,33,33.035,0.110453610171872
"1696","H263","SP8w4","Euthermic","Night",4,2021-06-21,20,33.045,33.025,0.136747943311774
"1697","H263","SP8w4","Euthermic","Night",4,2021-06-21,21,34.445,34.285,0.915732857697412
"1698","H263","SP8w4","Euthermic","Night",4,2021-06-21,22,33.415,33.55,0.574137033584609
"1699","H263","SP8w4","Euthermic","Night",4,2021-06-21,23,33.39,33.405,0.204776300712102
"1700","H263","SP8w4","Euthermic","Night",4,2021-06-21,24,34.375,34.375,0.657609306503494
"1701","H263","SP8w4","Euthermic","Night",4,2021-06-22,0,34.09,34.09,0.919238815542515
"1702","H263","SP8w4","Euthermic","Night",4,2021-06-22,1,33.4825,33.505,0.529299852005774
"1703","H263","SP8w4","Euthermic","Night",4,2021-06-22,2,33.2075,33.175,0.300707499075099
"1704","H263","SP8w4","Euthermic","Night",4,2021-06-22,3,33.57,33.375,0.544732350180649
"1705","H263","SP8w4","Euthermic","Night",4,2021-06-22,4,32.745,32.72,0.181567251085285
"1706","H263","SP8w4","Euthermic","Night",4,2021-06-22,5,33.5125,33.195,0.877662615511604
"1707","H263","SP8w4","Euthermic","Night",4,2021-06-22,6,34.235,34.17,0.814104825355229
"1708","H263","SP8w4","Euthermic","Night",4,2021-06-22,7,32.9275,32.935,0.19155068954892
"1709","H263","SP8w4","Euthermic","Night",4,2021-06-22,8,32.8825,32.875,0.188038116703325
"1710","H263","SP8w4","Euthermic","Night",4,2021-06-22,9,32.27,32.27,0.254558441227157
"1711","H263","SP8w4","Euthermic","Night",4,2021-06-22,17,32.615,32.615,0.332340187157677
"1712","H263","SP8w4","Euthermic","Night",4,2021-06-22,18,34.055,34.135,0.659924238075857
"1713","H263","SP8w4","Euthermic","Night",4,2021-06-22,19,33.37,33.37,0.147196014438797
"1714","H263","SP8w4","Euthermic","Night",4,2021-06-22,20,33.2025,33.245,0.156284996080881
"1715","H263","SP8w4","Euthermic","Night",4,2021-06-22,21,34.1725,34.12,0.241712639305436
"1716","H263","SP8w4","Euthermic","Night",4,2021-06-22,22,33.0675,32.795,0.555180150942015
"1717","H263","SP8w4","Euthermic","Night",4,2021-06-22,23,32.5925,32.535,0.193627649540726
"1718","H263","SP8w4","Euthermic","Night",4,2021-06-22,24,32.9,32.9,0.15556349186104
"1719","H263","SP8w4","Euthermic","Night",4,2021-06-23,0,33.99,33.99,0.975807358037437
"1720","H263","SP8w4","Euthermic","Night",4,2021-06-23,1,32.9475,33.045,0.367910768167137
"1721","H263","SP8w4","Euthermic","Night",4,2021-06-23,2,32.54,32.53,0.318224239596337
"1722","H263","SP8w4","Euthermic","Night",4,2021-06-23,3,34.285,34.45,0.798101914962411
"1723","H263","SP8w4","Euthermic","Night",4,2021-06-23,4,33.6175,33.555,0.735045350074858
"1724","H263","SP8w4","Euthermic","Night",4,2021-06-23,5,33.0125,32.895,0.464856608715703
"1725","H263","SP8w4","Euthermic","Night",4,2021-06-23,6,32.22,32.23,0.143061758225833
"1726","H263","SP8w4","Euthermic","Night",4,2021-06-23,7,31.975,31.98,0.162788205960995
"1727","H263","SP8w4","Euthermic","Night",4,2021-06-23,8,32.365,32.315,0.3609709129556
"1728","H263","SP8w4","Euthermic","Night",4,2021-06-23,9,32.4,32.4,0.0424264068711945
"1729","H263","SP8w4","Euthermic","Night",4,2021-06-23,17,32.505,32.505,0.332340187157677
"1730","H263","SP8w4","Euthermic","Night",4,2021-06-23,18,32.9475,32.495,1.18325469222254
"1731","H263","SP8w4","Euthermic","Night",4,2021-06-23,19,33.685,33.72,0.267519469696445
"1732","H263","SP8w4","Euthermic","Night",4,2021-06-23,20,32.8325,32.75,0.440482689784738
"1733","H263","SP8w4","Euthermic","Night",4,2021-06-23,21,32.3425,32.33,0.240883789408917
"1734","H263","SP8w4","Euthermic","Night",4,2021-06-23,22,32.85,32.85,0.0282842712474613
"1735","H263","SP8w5","Euthermic","Day",5,2021-06-24,9,33.05,33.05,0.254558441227157
"1736","H263","SP8w5","Euthermic","Day",5,2021-06-24,10,32.9075,32.855,0.19838934783232
"1737","H263","SP8w5","Euthermic","Day",5,2021-06-24,11,32.535,32.465,0.250931597585214
"1738","H263","SP8w5","Euthermic","Day",5,2021-06-24,12,33.275,33.22,0.233452350598576
"1739","H263","SP8w5","Euthermic","Day",5,2021-06-24,13,33.2825,33.28,0.28123240685715
"1740","H263","SP8w5","Euthermic","Day",5,2021-06-24,14,33.23,33.285,0.156418242755335
"1741","H263","SP8w5","Euthermic","Day",5,2021-06-24,15,33.695,33.63,0.256320112359527
"1742","H263","SP8w5","Euthermic","Day",5,2021-06-24,16,33.535,33.55,0.621744856566314
"1743","H263","SP8w5","Euthermic","Day",5,2021-06-24,17,33.68,33.68,0.296984848098351
"1744","H263","SP8w5","Euthermic","Day",5,2021-06-25,9,32.115,32.115,0.00707106781186407
"1745","H263","SP8w5","Euthermic","Day",5,2021-06-25,10,32.8675,32.945,0.300818328342319
"1746","H263","SP8w5","Euthermic","Day",5,2021-06-25,11,32.515,32.465,0.239513395589197
"1747","H263","SP8w5","Euthermic","Day",5,2021-06-25,12,32.4325,32.465,0.177834192437788
"1748","H263","SP8w5","Euthermic","Day",5,2021-06-25,13,32.72,32.71,0.196977156035921
"1749","H263","SP8w5","Euthermic","Day",5,2021-06-25,14,32.97,32.81,0.406939798987517
"1750","H263","SP8w5","Euthermic","Day",5,2021-06-25,15,33.6125,33.475,0.494663185073104
"1751","H263","SP8w5","Euthermic","Day",5,2021-06-25,16,32.925,32.825,0.645626310905413
"1752","H263","SP8w5","Euthermic","Day",5,2021-06-25,17,33.26,33.26,0.381837661840735
"1753","H263","SP8w5","Euthermic","Day",5,2021-06-26,9,33.025,33.025,0.68589357775095
"1754","H263","SP8w5","Euthermic","Day",5,2021-06-26,10,32.8225,32.83,0.298593927154141
"1755","H263","SP8w5","Euthermic","Day",5,2021-06-26,11,32.2,32.21,0.163910544708591
"1756","H263","SP8w5","Euthermic","Day",5,2021-06-26,12,32.7475,32.83,0.546221871892123
"1757","H263","SP8w5","Euthermic","Day",5,2021-06-26,13,32.6875,32.675,0.204348558432236
"1758","H263","SP8w5","Euthermic","Day",5,2021-06-26,14,32.86,32.635,0.595706863034721
"1759","H263","SP8w5","Euthermic","Day",5,2021-06-26,15,33.2075,33.18,0.269366540857123
"1760","H263","SP8w5","Euthermic","Day",5,2021-06-26,16,32.625,32.63,0.147309198626561
"1761","H263","SP8w5","Euthermic","Day",5,2021-06-26,17,32.93,32.93,0.721248916810276
"1762","H263","SP8w5","Euthermic","Day",5,2021-06-27,9,31.82,31.82,0.0424264068711945
"1763","H263","SP8w5","Euthermic","Day",5,2021-06-27,10,32.2125,32.165,0.192937813815748
"1764","H263","SP8w5","Euthermic","Day",5,2021-06-27,11,32.085,32.065,0.192613602842582
"1765","H263","SP8w5","Euthermic","Day",5,2021-06-27,12,32.7425,32.64,0.27620946158064
"1766","H263","SP8w5","Euthermic","Day",5,2021-06-27,13,32.4025,32.44,0.147280910734102
"1767","H263","SP8w5","Euthermic","Day",5,2021-06-27,14,32.405,32.375,0.17097758137643
"1768","H263","SP8w5","Euthermic","Day",5,2021-06-27,15,32.7325,32.69,0.285700892543235
"1769","H263","SP8w5","Euthermic","Day",5,2021-06-27,16,32.555,32.5,0.30259984578097
"1770","H263","SP8w5","Euthermic","Day",5,2021-06-27,17,32.9,32.9,0.381837661840735
"1771","H263","SP8w5","Euthermic","Day",5,2021-06-28,9,31.895,31.895,0.0353553390593279
"1772","H263","SP8w5","Euthermic","Day",5,2021-06-28,10,32.69,32.71,0.767854152818098
"1773","H263","SP8w5","Euthermic","Day",5,2021-06-28,11,32.3225,32.285,0.154784796841724
"1774","H263","SP8w5","Euthermic","Day",5,2021-06-28,12,32.2925,32.395,0.302034766210779
"1775","H263","SP8w5","Euthermic","Day",5,2021-06-28,13,31.9225,31.92,0.268498913715988
"1776","H263","SP8w5","Euthermic","Day",5,2021-06-28,14,32.21,32.215,0.151657508881029
"1777","H263","SP8w5","Euthermic","Day",5,2021-06-28,15,32.4675,32.42,0.163375844807811
"1778","H263","SP8w5","Euthermic","Day",5,2021-06-28,16,32.33,32.335,0.192006944318862
"1779","H263","SP8w5","Euthermic","Day",5,2021-06-28,17,32.59,32.59,0
"1780","H263","SP8w5","Euthermic","Day",5,2021-06-29,9,31.985,31.985,0.0353553390593254
"1781","H263","SP8w5","Euthermic","Day",5,2021-06-29,10,32.3975,32.34,0.361144015594888
"1782","H263","SP8w5","Euthermic","Day",5,2021-06-29,11,32.53,32.565,0.0989949493661171
"1783","H263","SP8w5","Euthermic","Day",5,2021-06-29,12,32.395,32.325,0.264386081328048
"1784","H263","SP8w5","Euthermic","Day",5,2021-06-29,13,32.365,32.37,0.166633329999335
"1785","H263","SP8w5","Euthermic","Day",5,2021-06-29,14,32.0125,31.76,0.747456799197563
"1786","H263","SP8w5","Euthermic","Day",5,2021-06-29,15,32.775,32.73,0.227082951070017
"1787","H263","SP8w5","Euthermic","Day",5,2021-06-29,16,32.69,32.65,0.142361043360418
"1788","H263","SP8w5","Euthermic","Day",5,2021-06-29,17,33.26,33.26,0.777817459305203
"1789","H263","SP8w5","Euthermic","Day",5,2021-06-30,9,31.485,31.485,0.0353553390593279
"1790","H263","SP8w5","Euthermic","Day",5,2021-06-30,10,32.125,32.265,0.421149221377252
"1791","H263","SP8w5","Euthermic","Day",5,2021-06-30,11,32.17,32.135,0.188148877222267
"1792","H263","SP8w5","Euthermic","Day",5,2021-06-30,12,32.1625,32.125,0.157559512565888
"1793","H263","SP8w5","Euthermic","Day",5,2021-06-30,13,32.0975,32.02,0.270970478096785
"1794","H263","SP8w5","Euthermic","Day",5,2021-06-30,14,32.8925,32.94,0.209980157792747
"1795","H263","SP8w5","Euthermic","Day",5,2021-06-30,15,32.7,32.675,0.491596040125086
"1796","H263","SP8w5","Euthermic","Day",5,2021-06-30,16,32.8475,32.815,0.125797456254091
"1797","H263","SP8w5","Euthermic","Day",5,2021-06-30,17,32.985,32.985,0.148492424049176
"1798","H263","SP8w5","Euthermic","Night",5,2021-06-23,22,33.06,33.06,0.127279220613578
"1799","H263","SP8w5","Euthermic","Night",5,2021-06-23,23,34.3825,33.935,1.00287503375712
"1800","H263","SP8w5","Euthermic","Night",5,2021-06-23,24,33.315,33.315,0.0636396103067867
"1801","H263","SP8w5","Euthermic","Night",5,2021-06-24,0,33.25,33.25,0.395979797464468
"1802","H263","SP8w5","Euthermic","Night",5,2021-06-24,1,32.495,32.485,0.195703857907809
"1803","H263","SP8w5","Euthermic","Night",5,2021-06-24,2,33.6525,33.65,0.101447851956886
"1804","H263","SP8w5","Euthermic","Night",5,2021-06-24,3,33.2825,33.31,0.641008320278816
"1805","H263","SP8w5","Euthermic","Night",5,2021-06-24,4,32.6275,32.665,0.235566692608836
"1806","H263","SP8w5","Euthermic","Night",5,2021-06-24,5,33.0625,32.53,1.36619605718457
"1807","H263","SP8w5","Euthermic","Night",5,2021-06-24,6,34.0375,34.05,0.16580611166862
"1808","H263","SP8w5","Euthermic","Night",5,2021-06-24,7,33.0375,33.105,0.333703960619789
"1809","H263","SP8w5","Euthermic","Night",5,2021-06-24,8,32.89,32.915,0.114600756251142
"1810","H263","SP8w5","Euthermic","Night",5,2021-06-24,9,33.05,33.05,0.0141421356237332
"1811","H263","SP8w5","Euthermic","Night",5,2021-06-24,17,33.785,33.785,0.388908729652604
"1812","H263","SP8w5","Euthermic","Night",5,2021-06-24,18,34.265,34.29,0.587281874401042
"1813","H263","SP8w5","Euthermic","Night",5,2021-06-24,19,33.7,33.555,0.341857670188439
"1814","H263","SP8w5","Euthermic","Night",5,2021-06-24,20,34.005,33.595,1.24708994596755
"1815","H263","SP8w5","Euthermic","Night",5,2021-06-24,21,34.3825,34.345,0.703816974314582
"1816","H263","SP8w5","Euthermic","Night",5,2021-06-24,22,33.445,33.525,0.206639783197718
"1817","H263","SP8w5","Euthermic","Night",5,2021-06-24,23,33.27,33.25,0.181842422626477
"1818","H263","SP8w5","Euthermic","Night",5,2021-06-24,24,33.935,33.935,0.544472221513644
"1819","H263","SP8w5","Euthermic","Night",5,2021-06-25,0,34.82,34.82,0.240416305603429
"1820","H263","SP8w5","Euthermic","Night",5,2021-06-25,1,34.885,34.885,0.330907842155486
"1821","H263","SP8w5","Euthermic","Night",5,2021-06-25,2,33.82,33.885,0.468686106756607
"1822","H263","SP8w5","Euthermic","Night",5,2021-06-25,3,33.44,33.32,0.419602986961087
"1823","H263","SP8w5","Euthermic","Night",5,2021-06-25,4,33.17,33.025,0.410121933088196
"1824","H263","SP8w5","Euthermic","Night",5,2021-06-25,5,34.42,34.345,0.498330546257536
"1825","H263","SP8w5","Euthermic","Night",5,2021-06-25,6,33.75,33.765,0.594362403476756
"1826","H263","SP8w5","Euthermic","Night",5,2021-06-25,7,32.58,32.57,0.238327505756259
"1827","H263","SP8w5","Euthermic","Night",5,2021-06-25,8,32.34,32.42,0.28248893783651
"1828","H263","SP8w5","Euthermic","Night",5,2021-06-25,9,32.47,32.47,0.113137084989845
"1829","H263","SP8w5","Euthermic","Night",5,2021-06-25,17,32.905,32.905,0.162634559672909
"1830","H263","SP8w5","Euthermic","Night",5,2021-06-25,18,33.5,33.565,0.551180551180827
"1831","H263","SP8w5","Euthermic","Night",5,2021-06-25,19,32.905,32.94,0.438368186193598
"1832","H263","SP8w5","Euthermic","Night",5,2021-06-25,20,32.56,32.525,0.183847763108503
"1833","H263","SP8w5","Euthermic","Night",5,2021-06-25,21,33.6375,33.625,0.207906228862918
"1834","H263","SP8w5","Euthermic","Night",5,2021-06-25,22,32.8125,32.79,0.330088372005639
"1835","H263","SP8w5","Euthermic","Night",5,2021-06-25,23,32.6425,32.635,0.210930478278193
"1836","H263","SP8w5","Euthermic","Night",5,2021-06-25,24,33.265,33.265,0.0212132034355972
"1837","H263","SP8w5","Euthermic","Night",5,2021-06-26,0,35.87,35.87,0.707106781186548
"1838","H263","SP8w5","Euthermic","Night",5,2021-06-26,1,34.6125,34.695,0.494865301538375
"1839","H263","SP8w5","Euthermic","Night",5,2021-06-26,2,33.205,33.05,0.491629942131274
"1840","H263","SP8w5","Euthermic","Night",5,2021-06-26,3,33.0125,32.9,0.531374005135117
"1841","H263","SP8w5","Euthermic","Night",5,2021-06-26,4,32.6025,32.675,0.191202336108462
"1842","H263","SP8w5","Euthermic","Night",5,2021-06-26,5,33.385,33.35,0.931826164045635
"1843","H263","SP8w5","Euthermic","Night",5,2021-06-26,6,33.89,33.94,0.514457643219212
"1844","H263","SP8w5","Euthermic","Night",5,2021-06-26,7,32.7525,32.67,0.535498210392278
"1845","H263","SP8w5","Euthermic","Night",5,2021-06-26,8,32.585,32.565,0.110905365064093
"1846","H263","SP8w5","Euthermic","Night",5,2021-06-26,9,31.845,31.845,0.134350288425445
"1847","H263","SP8w5","Euthermic","Night",5,2021-06-26,17,33.21,33.21,0.636396103067892
"1848","H263","SP8w5","Euthermic","Night",5,2021-06-26,18,33.0625,33.075,0.355844066973162
"1849","H263","SP8w5","Euthermic","Night",5,2021-06-26,19,32.715,32.675,0.245288945259801
"1850","H263","SP8w5","Euthermic","Night",5,2021-06-26,20,34.5325,34.275,1.0119412038256
"1851","H263","SP8w5","Euthermic","Night",5,2021-06-26,21,33.45,33.5,0.337441352929168
"1852","H263","SP8w5","Euthermic","Night",5,2021-06-26,22,33.445,33.21,0.923525852372308
"1853","H263","SP8w5","Euthermic","Night",5,2021-06-26,23,33.39,33.42,0.394292615536569
"1854","H263","SP8w5","Euthermic","Night",5,2021-06-26,24,32.42,32.42,0.26870057685089
"1855","H263","SP8w5","Euthermic","Night",5,2021-06-27,0,32,32,0.0141421356237306
"1856","H263","SP8w5","Euthermic","Night",5,2021-06-27,1,32.9475,32.22,1.50211794920816
"1857","H263","SP8w5","Euthermic","Night",5,2021-06-27,2,34.3975,34.19,1.1247629379859
"1858","H263","SP8w5","Euthermic","Night",5,2021-06-27,3,32.34,32.19,0.518394958823224
"1859","H263","SP8w5","Euthermic","Night",5,2021-06-27,4,32.985,32.94,0.492172056636025
"1860","H263","SP8w5","Euthermic","Night",5,2021-06-27,5,32.9975,33.085,0.327554066783891
"1861","H263","SP8w5","Euthermic","Night",5,2021-06-27,6,32.005,31.97,0.135277492584685
"1862","H263","SP8w5","Euthermic","Night",5,2021-06-27,7,32.21,32.215,0.186010752377384
"1863","H263","SP8w5","Euthermic","Night",5,2021-06-27,8,32.2775,32.205,0.231138486626524
"1864","H263","SP8w5","Euthermic","Night",5,2021-06-27,9,32.24,32.24,0.0848528137423839
"1865","H263","SP8w5","Euthermic","Night",5,2021-06-27,17,32.64,32.64,0.410121933088196
"1866","H263","SP8w5","Euthermic","Night",5,2021-06-27,18,33.2475,33.295,0.366912796179145
"1867","H263","SP8w5","Euthermic","Night",5,2021-06-27,19,33.285,33.28,0.559672523296736
"1868","H263","SP8w5","Euthermic","Night",5,2021-06-27,20,33.38,33.34,0.514587213210742
"1869","H263","SP8w5","Euthermic","Night",5,2021-06-27,21,32.9025,32.86,0.278373250630636
"1870","H263","SP8w5","Euthermic","Night",5,2021-06-27,22,33.0375,33.095,0.206619618300555
"1871","H263","SP8w5","Euthermic","Night",5,2021-06-27,23,33.2775,33.19,0.468854988242634
"1872","H263","SP8w5","Euthermic","Night",5,2021-06-27,24,33.89,33.89,0.381837661840735
"1873","H263","SP8w5","Euthermic","Night",5,2021-06-28,0,33.69,33.69,0.49497474683058
"1874","H263","SP8w5","Euthermic","Night",5,2021-06-28,1,32.96,32.935,0.408003267960768
"1875","H263","SP8w5","Euthermic","Night",5,2021-06-28,2,32.8,33.04,0.514910995545185
"1876","H263","SP8w5","Euthermic","Night",5,2021-06-28,3,34.1,34.025,0.43058100283222
"1877","H263","SP8w5","Euthermic","Night",5,2021-06-28,4,32.99,32.985,0.240970260959036
"1878","H263","SP8w5","Euthermic","Night",5,2021-06-28,5,33.47,33.545,0.279880927062443
"1879","H263","SP8w5","Euthermic","Night",5,2021-06-28,6,32.6875,32.56,0.408768475627299
"1880","H263","SP8w5","Euthermic","Night",5,2021-06-28,7,32.0875,32.075,0.141037819986935
"1881","H263","SP8w5","Euthermic","Night",5,2021-06-28,8,32.275,32.305,0.398036849215413
"1882","H263","SP8w5","Euthermic","Night",5,2021-06-28,9,31.93,31.93,0.0848528137423839
"1883","H263","SP8w5","Euthermic","Night",5,2021-06-28,17,32.76,32.76,0.0707106781186558
"1884","H263","SP8w5","Euthermic","Night",5,2021-06-28,18,33.6975,33.705,0.294207976325137
"1885","H263","SP8w5","Euthermic","Night",5,2021-06-28,19,33.1975,33.2,0.117579760163047
"1886","H263","SP8w5","Euthermic","Night",5,2021-06-28,20,33.4725,33.445,0.482312139594265
"1887","H263","SP8w5","Euthermic","Night",5,2021-06-28,21,34.8875,34.62,1.04161333196793
"1888","H263","SP8w5","Euthermic","Night",5,2021-06-28,22,35.1275,34.88,0.817164814057321
"1889","H263","SP8w5","Euthermic","Night",5,2021-06-28,23,33.39,33.405,0.528204505849773
"1890","H263","SP8w5","Euthermic","Night",5,2021-06-28,24,33.35,33.35,0.0707106781186558
"1891","H263","SP8w5","Euthermic","Night",5,2021-06-29,0,33.72,33.72,0.735391052434009
"1892","H263","SP8w5","Euthermic","Night",5,2021-06-29,1,34.1475,33.96,0.467502228158686
"1893","H263","SP8w5","Euthermic","Night",5,2021-06-29,2,33.3625,33.445,0.329987373495816
"1894","H263","SP8w5","Euthermic","Night",5,2021-06-29,3,33.265,33.04,0.672185490272835
"1895","H263","SP8w5","Euthermic","Night",5,2021-06-29,4,33.485,33.42,0.481975103091437
"1896","H263","SP8w5","Euthermic","Night",5,2021-06-29,5,32.77,32.76,0.184571575998761
"1897","H263","SP8w5","Euthermic","Night",5,2021-06-29,6,32.745,32.77,0.422413699272804
"1898","H263","SP8w5","Euthermic","Night",5,2021-06-29,7,32.585,32.615,0.304685630336146
"1899","H263","SP8w5","Euthermic","Night",5,2021-06-29,8,31.9475,31.94,0.153704261489393
"1900","H263","SP8w5","Euthermic","Night",5,2021-06-29,9,31.945,31.945,0.0777817459305198
"1901","H263","SP8w5","Euthermic","Night",5,2021-06-29,17,33.7,33.7,0.692964645562814
"1902","H263","SP8w5","Euthermic","Night",5,2021-06-29,18,32.83,32.83,0.12355835328567
"1903","H263","SP8w5","Euthermic","Night",5,2021-06-29,19,33.5875,33.625,0.394155214773742
"1904","H263","SP8w5","Euthermic","Night",5,2021-06-29,20,33.0775,33.035,0.172892066523211
