Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,FOS-Thresh-1: Positive %,FOS-Thresh-1: Positive area µm^2,FOS-Thresh-1: Negative %,FOS-Thresh-1: Negative area µm^2,Num Detections,Num Negative,Num Positive,Positive %,Num Positive per mm^2,Area µm^2,Perimeter µm,Classifier: Positive %,Classifier: Positive area µm^2,Classifier: Negative %,Classifier: Negative area µm^2,Fos-Thresh-1: Positive %,Fos-Thresh-1: Positive area µm^2,Fos-Thresh-1: Negative %,Fos-Thresh-1: Negative area µm^2
Slide 31_Image01.vsi - EFI 40x_03 #6,3a0833b6-bcac-41d8-9c3d-10a3acae88d4,ATAN,,Image,Polygon,1021.6,1138.7,2.8725,686.6219,97.1275,23216.4492,302,300,2,0.6623,83.67,23902.1,1351.4,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_03 #6,f909fab2-4cc6-4838-a997-2d29af894661,ME,,Image,Polygon,241.6,878.9,6.6574,828.7516,93.3426,11619.7832,37,37,0,0,0,12450.5,440.63,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,a7246909-eaf8-44f9-bdb6-6016c610f41e,DMH,,Image,Polygon,1361.7,820.24,1.6342,3291.4219,98.3658,198123.0156,1000,999,1,0.1,4.965,201418.3,1876.6,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,1f510e71-9f4d-417c-a1e1-6cfe51ca22da,VMH,,Image,Polygon,1579.3,1744.3,0.0846,162.3916,99.9154,191715.25,726,725,1,0.1377,5.211,191910.9,1879.1,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,ef7573c1-2199-42be-b23d-e1d57adae2bf,ARC,,Image,Polygon,1861.2,1641.4,0.0825,79.5565,99.9175,96303.125,427,427,0,0,0,96385.8,1384.4,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,846b6c96-79e4-49ab-88d9-774636860690,PT,,Image,Geometry,1966.9,1827.9,71.9874,6075.8955,28.0126,2364.3269,113,108,5,4.425,592.08,8444.8,693.67,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,b6889180-b56c-43a7-a19a-15ac734dfaf6,ME,,Image,Polygon,2044.1,1611,64.6377,16996.4961,35.3623,9298.54,98,96,2,2.041,76.06,26295.4,983.19,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,5e9eb9cc-a03d-45f2-a2d4-f128d7132577,BTAN,,Image,Geometry,1981.5,1540.6,1.4755,395.426,98.5245,26404.3477,275,266,9,3.273,335.81,26800.6,2086.2,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_04 #8,0123a0bc-9d8e-4383-9d49-f492e0795019,ATAN,,Image,Polygon,1451.2,1122.2,8.2586,1126.5743,91.7414,12514.665,180,175,5,2.778,366.53,13641.5,813.34,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_06 #12,a3958955-4a10-4c2d-974e-9c90902b6e49,CP,,Image,Geometry,472.55,414.31,94.2034,191574.0156,5.7966,11788.168,1299,61,1238,95.3,6086.9,203387.5,2858.9,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_07 #14,fc20cb0f-ab85-4121-8339-c464b0d5e2df,CP,,Image,Polygon,259.3,478.47,92.9491,165365.1719,7.0509,12544.2432,1119,49,1070,95.62,6013.8,177924.8,2095.6,,,,,,,,
Slide 31_Image01.vsi - EFI 40x_08 #16,141688b7-202e-459b-a138-d5fbcf0d473c,CP,,Image,Polygon,185.94,325.45,96.7588,26321.0723,3.2412,881.6916,118,31,87,73.73,3198.1,27203.6,957.83,83.5934,22739.7051,16.4066,4463.0581,,,,
Slide 32_Image01.vsi - EFI 40x_01 #2,14801cff-7b70-45b0-9c07-7cbd70ae4a8e,DMH,,Image,Polygon,980.71,742.21,0.1766,379.5129,99.8234,214483.625,936,934,2,0.2137,9.308,214868.3,1919.2,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_01 #2,1469aff9-fd59-4e2f-a5b1-33e290b1fb7a,ATAN,,Image,Polygon,977.91,978.95,4.8574,1318.408,95.1426,25823.5938,366,348,18,4.918,663.18,27142.2,1271.1,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_01 #2,cd0545f4-d038-47cb-a85e-bd22a22c7594,ARC,,Image,Polygon,354.71,732.15,0.3116,284.5952,99.6884,91040.0391,420,418,2,0.4762,21.9,91324.9,1192.2,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_01 #2,174cbebf-406e-47fa-87e1-dac6853493de,VMH,,Image,Polygon,658.41,493.51,0.193,477.6455,99.807,246961.1875,915,911,4,0.4372,16.17,247434,1990.5,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_01 #2,e5df9a64-dd69-4005-b8d5-e91ce75b6dbf,BTAN,,Image,Polygon,314.01,314.58,3.7124,565.1585,96.2876,14658.5215,133,129,4,3.008,262.73,15224.8,1321,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_01 #2,b082ea2f-c508-4155-93aa-c01bbc932e3b,PT,,Image,Geometry,292.02,521.94,11.3048,3522.6028,88.6952,27637.668,371,320,51,13.75,1638.3,31130.7,2489.9,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_02 #4,92fd9e68-ad76-498f-be96-aaf8e8367d7b,DMH,,Image,Polygon,1180.6,739.23,0.1668,310.3932,99.8332,185755.8906,933,930,3,0.3215,16.12,186070.4,1763.6,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_02 #4,c67a2e08-2f2c-4406-94b0-2c8fe1294448,ARC,,Image,Polygon,1817,910.35,0.2282,179.4003,99.7718,78430.2344,382,381,1,0.2618,12.72,78613.4,1148,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_02 #4,df9ee947-fb9c-49ea-8ce1-1ff1536f4b58,VMH,,Image,Polygon,1547.2,579.96,0.0921,236.3984,99.9079,256498.3906,1031,1028,3,0.291,11.69,256734.4,1982.9,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_02 #4,2d189de9-727c-4bba-a401-d72dd5cb5e8e,ATAN,,Image,Polygon,1227.4,978.39,1.3859,388.8583,98.6141,27668.5957,413,407,6,1.453,213.81,28062.3,1551.8,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_02 #4,988c4bf7-f597-47fa-a62e-f6f69561d7e2,PT,,Image,Geometry,1839.6,1426.2,14.8091,2952.2004,85.1909,16982.8457,265,222,43,16.23,2157,19935.1,1596.3,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_02 #4,a0061874-5fa4-4075-8297-8561b7736462,BTAN,,Image,Polygon,1838.8,1139.7,3.0301,266.9924,96.9699,8544.3896,111,108,3,2.703,340.43,8812.4,646.04,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_06 #12,f4cc0808-b538-4fe0-b600-ad2287ad75fc,CP,,Image,Polygon,243.98,386.94,98.934,136963.2031,1.066,1475.7576,920,22,898,97.61,6484.3,138487.8,1631.5,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_07 #14,a46b3f41-471b-457e-9626-17cf3690ce71,CP,,Image,Polygon,412.61,376.89,81.9079,94191.875,18.0921,20805.4336,805,257,548,68.07,4765.7,114989.6,2155.5,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_08 #16,e06c0938-9a04-4562-b517-d2243e5b61a9,CP,,Image,Polygon,522.06,530.34,89.7842,243059.3906,10.2158,27655.6387,1728,239,1489,86.17,5498.6,270795.1,2257.6,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,ca05071f-3d47-4c42-b5a3-91c0079f3929,DMH,,Image,Polygon,932.01,1322.7,0.3047,626.6819,99.6953,205060.7812,864,858,6,0.6944,29.17,205686.4,1865.4,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,dc1d5e78-43ae-41c6-a921-c0c03662227a,VMH,,Image,Polygon,674.98,991.84,0.0361,95.9982,99.9639,265803.8125,756,753,3,0.3968,11.28,265900.5,2220.2,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,a900eb75-8616-4a78-b88f-80e0b445fbd1,ARC,,Image,Polygon,993.44,686.09,0.0943,97.6056,99.9057,103448.9922,476,476,0,0,0,103548.4,1358.5,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,d4d90466-8288-4f57-a0d5-fb2e78a97dda,ATAN,,Image,Geometry,1189.8,1613.7,1.469,669.046,98.531,44875.6211,581,549,32,5.508,702.43,45556.1,2731.4,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,471b3739-7f33-40e1-8953-440afca4b52f,PT,,Image,Geometry,1300.3,375.5,0.0084,4.4007,99.9916,52293.3555,549,549,0,0,0,52267.6,3826.8,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,d532dc92-1266-4415-9c77-09500f559e02,ME,,Image,Polygon,1341.7,380.06,2.0104,973.2627,97.9896,47438.7969,181,169,12,6.63,247.86,48413.7,1423.4,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_01 #2,12dd20c3-5032-47f1-b9a1-00d0c0e777d1,BTAN,,Image,Geometry,1270.6,493.89,0.4731,113.9962,99.5269,23979.5391,293,292,1,0.3413,41.51,24091.4,2113.5,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,a82bdd5a-490f-442f-8f09-46307326ee33,DMH,,Image,Geometry,780.12,1333.1,0.1726,362.6966,99.8274,209786.5312,948,947,1,0.1055,4.758,210152.9,1790.3,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,c61846ff-9ee8-48af-a187-7afb2764b4fc,VMH,,Image,Polygon,425.74,961.96,0.0961,316.793,99.9039,329337.1875,1015,1012,3,0.2956,9.101,329649.4,2394.6,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,5b929769-66fb-45e3-afe0-e8502ea0a17f,ARC,,Image,Polygon,790.26,716.09,0.2475,226.8303,99.7525,91417.5312,454,454,0,0,0,91647.4,1229,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,53fa3a1a-6b35-4c47-8eda-aa6d6027bf86,PT,,Image,Geometry,1132.1,412.64,0.5372,362.4067,99.4628,67095.625,740,739,1,0.1351,14.82,67474.7,4681.2,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,91d6a00e-b2ac-4504-8f14-cc5a9adb3854,ME,,Image,Geometry,1130.5,400.71,1.9258,1613.8206,98.0742,82188.1641,216,203,13,6.019,155.12,83806.4,2426.1,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,3460b1ae-5af8-40d6-b023-6b8cca52ca87,BTAN,,Image,Geometry,1110.6,739.39,0.1118,23.5842,99.8882,21066.3359,279,279,0,0,0,21088,1493.8,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_02 #4,bc5b5131-9a6f-407d-b2b5-0b981def5ab5,ATAN,,Image,Polygon,1006.8,1504.9,0.7252,276.8939,99.2748,37903.207,608,599,9,1.48,235.73,38178.7,2526.2,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_03 #6,a2c84c03-9ccb-4fd7-9466-3a91c3db5607,PT,,Image,Polygon,872.35,480.03,1.4437,312.106,98.5563,21306.2422,270,267,3,1.111,138.77,21618.7,1486.8,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_03 #6,b73af7af-42e6-4693-829a-1fec2bce930d,BTAN,,Image,Geometry,872.53,684.87,0.1428,33.071,99.8572,23128.8105,291,291,0,0,0,23158.4,1104.7,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_03 #6,3f12561d-b0a4-41f3-b3ec-e56807a81190,VMH,,Image,Polygon,304.31,909.62,0.158,413.7697,99.842,261495.9375,938,936,2,0.2132,7.637,261887,2006,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_03 #6,345ff5d4-d6bf-47be-a7e5-4e3679ee82f8,ARC,,Image,Polygon,618.37,689.51,0.2604,308.8911,99.7396,118329.6016,584,583,1,0.1712,8.429,118644.1,1418,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_03 #6,313145e8-6beb-4aca-9bcb-379e5b9860e7,ATAN,,Image,Geometry,810.07,1302.3,0.2418,72.3065,99.7582,29828.9902,422,418,4,0.9479,133.76,29905.4,1769.8,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_03 #6,13805929-156d-4f90-b314-a9d94818f296,DMH,,Image,Polygon,522.26,1267.4,0.0925,190.5448,99.9075,205744.1406,975,970,5,0.5128,24.28,205933.8,1943.3,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_04 #8,bac77f72-b7ac-426b-bfdb-0e857d017040,CP,,Image,Polygon,141.02,602.25,0.141,263.6658,99.859,186687.25,878,878,,0,,186929.3,2339.3,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_05 #10,8c9a27b3-443d-4f81-8d1d-dbf613c68c6b,CP,,Image,Polygon,165.21,605.3,0.0775,96.8654,99.9225,124910.5469,851,827,24,2.82,192.01,124995.7,1988.9,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_06 #12,55b3763b-9c5e-4945-98a9-8fd2b120bb65,CP,,Image,Geometry,233.18,594.77,0.1727,175.5488,99.8273,101456.1172,840,681,159,18.93,1564.6,101625.7,2289.6,,,,,,,,
Slide 33_Image01.vsi - EFI 40x_07 #14,b979f182-f4eb-4df2-a8e5-4284dc17c932,CP,,Image,Geometry,258.69,340.78,0.0446,69.2235,99.9554,155283.5781,1139,1054,85,7.463,546.83,155440.1,5129.2,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_01 #2,50f679d6-6b80-4b90-b1e8-2dc0dccef154,DMH,,Image,Polygon,460.02,1433.8,0.4674,1047.3365,99.5326,223050.875,1010,1005,5,0.495,22.31,224103.5,1956.9,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_01 #2,2a2c03f0-a05c-463d-9cfe-4f5e55777cdc,VMH,,Image,Polygon,1298.1,964.62,0.179,539.4922,99.821,300877,982,979,3,0.3055,9.953,301417.3,2005.3,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_01 #2,91c3e27a-ef1b-4957-9696-bc284098749d,ARC,,Image,Polygon,1295.2,555.81,0.1435,168.3591,99.8565,117194.1719,421,421,0,0,0,117363.1,1551.2,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_01 #2,6d30f542-e47d-4b39-9489-29b88da6e1aa,ATAN,,Image,Geometry,761.98,1470.9,10.1252,4023.6304,89.8748,35714.9609,452,418,34,7.522,855.43,39746.3,1950.1,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_01 #2,dc9f8f4a-fbf4-49e4-a1b8-9bf77d3fb85d,PT,,Image,Polygon,1143.3,332.46,27.6392,8757.5986,72.3608,22927.8027,305,207,98,32.13,3092.7,31687,2203.6,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_01 #2,4b38c124-ad6b-4b1d-bfa8-4f685b5174a9,BTAN,,Image,Geometry,789.56,573.41,0.5365,129.9651,99.4635,24096.3555,236,235,1,0.4237,41.3,24213.6,1963.7,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_02 #4,82ac7a58-f168-4838-99f5-2d0ef7bd1178,DMH,,Image,Polygon,641.82,1232.3,0.047,108.884,99.953,231407.5781,835,834,1,0.1198,4.319,231512.9,1866.9,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_02 #4,6f7b2b50-8a7a-41fa-b602-098c286fb720,ATAN,,Image,Polygon,348.48,1342.8,9.9966,3961.2056,90.0034,35664.1562,531,503,28,5.273,706.7,39621,2740.8,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_02 #4,6f2e86eb-d61b-4b10-a3c7-62d8b23c3e36,ARC,,Image,Polygon,876.22,668.64,0.2616,251.7877,99.7384,95990.9688,436,433,3,0.6881,31.17,96241.1,1549.2,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_02 #4,ed590f17-1bfd-4cd4-8ed8-45ec1d822c1c,BTAN,,Image,Geometry,624.2,535.42,3.9928,508.5557,96.0071,12228.1045,127,122,5,3.937,392.54,12737.4,1115.4,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_02 #4,cea2012f-b592-44d4-8b2b-07d335223bb2,PT,,Image,Geometry,1021.6,385.62,19.3554,3396.6431,80.6446,14152.2051,193,149,44,22.8,2510.3,17527.8,1685.8,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,07f778c8-0d90-4c1c-b9c5-ef048b42413d,ATAN,,Image,Polygon,239.41,1514.6,19.8852,9621.166,80.1148,38762.375,588,531,57,9.694,1177.9,48390.4,2643.8,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,8d74fef8-91eb-4ae0-8884-30516e7aeb65,ARC,,Image,Polygon,724.06,586.34,0.2046,209.6254,99.7954,102251.875,407,407,0,0,0,102460.9,1311.8,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,33b74b4c-dfd2-4861-8718-3f14fb21feb5,DMH,,Image,Polygon,491.88,1176.1,0.4195,867.3564,99.5805,205901.25,862,855,7,0.8121,33.85,206766.5,1883.7,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,4a518047-9e8e-44d7-9165-528da6f3a785,VMH,,Image,Polygon,818.47,872.64,0.1532,426.4975,99.8468,277913.1562,862,860,2,0.232,7.185,278340.9,2269.9,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,5387cf44-4033-4735-ae10-da498e1dca31,BTAN,,Image,Geometry,519.5,461.97,5.3249,1767.8365,94.6751,31431.875,373,354,19,5.094,572.32,33197.9,2667.1,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,b04cb026-ad08-4851-a7e5-7d1fccaf5ba5,PT,,Image,Geometry,822.42,280.59,20.852,4791.0537,79.148,18185.4453,262,201,61,23.28,2655.1,22974.9,2163.5,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_03 #6,cc861d7f-701c-40df-bd03-eb6153d597d5,ME,,Image,Polygon,770.83,251.29,1.8177,327.2844,98.1823,17677.8379,95,93,2,2.105,111.09,18003.9,704.87,,,,,,,,
Slide 34_Image01.vsi - EFI 40x_04 #8,63b7b62d-4ac0-4ef3-904f-b5bc7a392ab4,PT,,Image,Polygon,859.13,336.87,21.342,5920.686,78.658,21821.3066,254,188,66,25.98,2378.7,27746.7,1642.7,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_01 #2,c4d47d78-7395-4b1a-ae3e-a4b800e3bbb9,AVPE,,Image,Geometry,1246,1077.5,0.5358,3765.176,99.4641,698889.9375,2204,2199,5,0.2269,7.116,702685.2,5106.5,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_01 #2,8ca89e09-b47f-4e61-978a-56d625a203fc,MnPO,,Image,Geometry,1263.9,1942,0.1103,378.4136,99.8897,342770.8125,1211,1200,11,0.9083,32.06,343157.2,3985.6,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_01 #2,8ef6e8af-32be-4497-8976-59eac9f3faaf,OVLT,,Image,Polygon,1276.7,799.91,0.2713,67.5913,99.7287,24846.2363,186,186,0,0,0,24906.3,1143.7,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_01 #2,ada3336b-bedd-46a0-8f32-0ee9b43450c7,LPO,,Image,Rectangle,2230.8,1834.5,0.129,759.1049,99.871,587806.3125,1604,1602,2,0.1247,3.398,588556.1,3074.9,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_01 #2,73b971ba-9d31-4dfd-8918-63303b5d6664,OVLT,,Image,Polygon,2021.6,866.82,0.016,13.7027,99.984,85848.4922,478,478,0,0,0,85861.8,1291.2,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_01 #2,5abb4466-b11a-4cac-ac4b-643e49f811a3,MnPO,,Image,Polygon,1964.8,2085.4,0.2896,751.8318,99.7104,258820.2031,552,549,3,0.5435,11.56,259573.6,2675.9,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_01 #2,a38aa165-f0f8-4a7e-a7e4-22094e6bd830,LPO,,Image,Rectangle,766.27,1714.6,0.2658,1619.1356,99.7342,607431.8125,1232,1225,7,0.5682,11.49,609040.2,3143.4,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_01 #2,dd9c5c6e-2822-4574-ac86-279b72a6daa4,AVPE_x05,,Image,Polygon,1719.7,1169.2,0.3668,1288.4518,99.6331,349933.6562,946,941,5,0.5285,14.24,351225.3,2439.6,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_02 #4,4fb5362e-7b1d-40f6-afed-0a6bec3091fa,LPO,,Image,Polygon,1526.6,747.02,0.265,297.9026,99.735,112113.5938,666,665,1,0.1502,8.896,112411.4,1244.8,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_02 #4,50522e98-9033-4cf4-8859-bf2a2fd14216,AVPE_x05,,Image,Polygon,1087.4,936.52,0.4995,1786.2299,99.5005,355834.625,1139,1134,5,0.439,13.98,357621.3,2587,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_02 #4,28c7fd58-c459-4534-94db-46a8f8077cf2,MnPO,,Image,Geometry,1550.8,1697.2,0.0316,88.6708,99.9684,280318.8125,736,730,6,0.8152,21.4,280407.2,2620.8,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_02 #4,8f6f2f73-7dbb-4add-9ab5-134ca68591e5,LPO,,Image,Rectangle,430.17,1699.3,0.4275,2573.0828,99.5725,599292.125,1192,1181,11,0.9228,18.28,601861.2,3105.1,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_03 #6,ab0c6e57-06d9-4d98-bb98-2dc6719c2c23,AVPE,,Image,Polygon,1137.7,1127.4,0.2649,1830.1576,99.7351,689012.1875,2649,2639,10,0.3775,14.48,690842.2,4304.4,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_03 #6,5a8a6268-a6f5-4b7a-9101-0692cb69a78f,OVLT,,Image,Geometry,1201.9,925.32,0.0071,6.3507,99.9929,89487.8906,732,732,0,0,0,89494.7,2065.2,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_03 #6,77391e8c-1b91-4db1-b74f-68a56bb7df24,LPO,,Image,Rectangle,263.38,1703.5,0.9792,6033.6807,99.0208,610153.5625,1512,1484,28,1.852,45.44,616182.8,3393,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_04 #8,f25ff1ef-b44b-4678-bfc1-1965b17f52e4,AVPE,,Image,Polygon,1712.8,1076.5,0.4372,3053.0999,99.5628,695253.9375,2760,2740,20,0.7246,28.64,698305.6,4852.8,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_04 #8,753533a9-fff6-4457-a29b-fa49d0f691ca,OVLT,,Image,Polygon,1683.4,951.08,0.1376,75.4177,99.8624,54726.0664,370,369,1,0.2703,18.25,54798.4,2442.6,,,,,,,,
Slide 50_Image01.vsi - EFI 40x_04 #8,8f161235-842d-48f2-858e-c816ecde0096,LPO,,Image,Rectangle,445.84,1957.8,5.4791,33151.4609,94.5209,571896.5,1606,1532,74,4.608,122.31,605041.5,3112.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_01 #2,a26b4706-67ac-408a-9c10-7b2e8097b993,OVLT,,Image,Polygon,1219.8,615.62,0.0792,72.7299,99.9208,91739.5859,458,456,2,0.4367,21.78,91812.3,1126.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_01 #2,f1f9e2e7-b424-45b4-a0c3-badaaa86ba6e,AVPE,,Image,Geometry,1325.6,893.58,0.4395,3058.3525,99.5605,692775.25,1882,1854,28,1.488,40.24,695850.6,5513.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_01 #2,c5be2251-8b20-4a3c-9302-8d718eb5d8bd,MnPO,,Image,Geometry,1323.1,1775.3,0.5209,1702.8804,99.4791,325214.125,876,865,11,1.256,33.65,326919.2,4706.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_01 #2,bcbcbfb7-8fc1-4129-a57e-8e354156079b,LPO,,Image,Rectangle,2420.2,1531.5,0.2928,1808.6285,99.7072,615808.9375,1137,1120,17,1.495,27.53,617603.6,3144.6,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_02 #4,792e0d7f-604a-4349-b6c7-68d7b8b3ed2d,OVLT,,Image,Polygon,1274.4,653.56,2.4045,2035.7776,97.5955,82630.6719,483,459,24,4.969,283.46,84666.6,1132.4,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_02 #4,8be83065-aaed-41e7-a95c-a398c4105cd1,AVPE_x05,,Image,Polygon,1048.9,945.41,0.2528,872.4686,99.7472,344260.25,1113,1112,1,0.0898,2.897,345134.1,2514.1,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_02 #4,b44c2100-69da-474f-8759-b7a33270d13c,MnPO,,Image,Geometry,1496.6,1996.4,0.1304,354.7953,99.8696,271725.1562,879,877,2,0.2275,7.351,272080.5,4783.3,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_02 #4,d0090bfa-42b7-4daf-b871-0fed5cdced84,LPO,,Image,Rectangle,471.32,1750.1,0.8653,5141.0796,99.1347,588964.5,1330,1298,32,2.406,53.86,594093.3,3091.7,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_03 #6,f1d431bd-ce8f-4e2a-8f8b-21f5715c4a8f,AVPE_x05,,Image,Polygon,1131.4,890.73,0.1273,446.4191,99.8727,350198.7188,1087,1086,1,0.092,2.852,350646.6,2502.1,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_03 #6,3412f526-7822-46ca-93e9-f603754d5048,MnPO,,Image,Geometry,1628.4,1765.8,0.3865,1037.4547,99.6135,267414.4375,727,725,2,0.2751,7.45,268449.9,4501.4,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_03 #6,e2d2f5f2-3bfc-40de-88e8-3769c32911ae,OVLT,,Image,Polygon,1379.2,697.18,3.1108,1541.8733,96.8892,48023.5586,351,334,17,4.843,342.98,49565.4,1096.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_03 #6,bb7dba8b-b6dd-4959-bc8a-c288dc4a45ed,LPO,,Image,Rectangle,741.6,1816.4,0.856,4971.1655,99.144,575742.25,1049,1033,16,1.525,27.55,580709.7,3049.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_04 #8,e05e660d-45b0-4e8b-bb22-172d69b27e65,OVLT,,Image,Polygon,1267.7,680.33,2.6578,2295.2598,97.3422,84065.7188,547,530,17,3.108,196.86,86356.7,2086.2,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_04 #8,22b50d63-7d2d-4876-8929-7a70e70589c8,AVPE_x05,,Image,Polygon,978.33,865.38,0.11,395.7981,99.89,359380.9062,1000,1000,0,0,0,359779.2,2552.8,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_04 #8,5e425682-2add-40f5-a371-6d4de41ee815,MnPO,,Image,Polygon,1356.3,1696.2,0.1631,398.7494,99.8369,244022.3906,800,799,1,0.125,4.091,244428.9,2117.4,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_04 #8,9c54e7ac-dd8c-4ef5-9173-37d69fbe9da2,LPO,,Image,Rectangle,380.82,1671,1.1076,6681.4507,98.8924,596561.9375,1447,1420,27,1.866,44.76,603243.5,3107.3,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_05 #10,7516f315-c2de-433a-a118-d59cf8564582,CP,,Image,Geometry,404.38,550.71,97.4912,109031.6719,2.5088,2805.792,610,13,597,97.87,5337.4,111851.9,1864.1,,,,,,,,
Slide 51_Image01.vsi - EFI 40x_06 #12,0abe1f09-1332-45f3-b1bf-4f10608cb4ec,CP,,Image,Polygon,378.16,666.79,97.8317,211902.1719,2.1683,4696.4521,1234,32,1202,97.41,5549.5,216598,3171.7,,,,,,,,
